code,所属概念,股票代码,所属概念数量,market_code
000157,农机;雅下水电概念;新型工业化;高端装备;水利;工业互联网;机器人概念;一带一路;人形机器人;无人驾驶;燃料电池;高股息精选;人民币贬值受益;人工智能;乡村振兴;无人机;氢能源;百度概念;物联网;绿色电力;深股通;融资融券;东数西算(算力);固态电池,000157.SZ,24,33
002597,代糖概念;煤化工概念;合成生物;生物质能发电;锂电池概念;固态电池;光伏概念;深股通;融资融券,002597.SZ,9,33
605162,虚拟电厂;绿色电力;碳交易;碳中和;储能,605162.SH,5,17
688502,光刻机;光刻胶;芯片概念;专精特新;智能穿戴;机器视觉;无人驾驶;虚拟现实;人民币贬值受益;基因测序;眼科医疗;沪股通;融资融券,688502.SH,13,17
688778,钠离子电池;固态电池;宁德时代概念;锂电池概念;专精特新;福建自贸区;低空经济;氢能源;国企改革;融资融券;沪股通,688778.SH,11,17
300845,机器视觉;高铁;专精特新;元宇宙;数字孪生;虚拟现实;军工信息化;车联网(车路协同);职业教育;军工;人工智能;军民融合;一带一路;航空发动机;大飞机,300845.SZ,15,33
601229,高股息精选;沪股通;融资融券,601229.SH,3,17
002047,股权转让(并购重组);光伏建筑一体化;横琴新区;装配式建筑;风电;元宇宙;一带一路;虚拟现实;国企改革;智慧城市;粤港澳大湾区;智能穿戴;AI眼镜;深股通;摘帽,002047.SZ,15,33
600031,同花顺出海50;农机;雅下水电概念;工业互联网;高端装备;机器人概念;证金持股;一带一路;人民币贬值受益;无人驾驶;同花顺漂亮100;新疆振兴;沪股通;融资融券,600031.SH,14,17
002340,金属钴;金属镍;小金属概念;金属铜;钠离子电池;金属回收;动力电池回收;黄金概念;固态电池;锂电池概念;稀土永磁;石墨烯;宁德时代概念;汽车拆解概念;固废处理;氢能源;储能;燃料电池;污水处理;一带一路;碳中和;垃圾分类;粤港澳大湾区;比亚迪概念;土壤修复;新能源汽车;特斯拉概念;专精特新;低空经济;机器人概念;人形机器人;深股通;融资融券,002340.SZ,33,33
002532,俄乌冲突概念;钠离子电池;新疆振兴;2026一季报预增;锂电池概念;西部大开发;2026中报预增;融资融券;深股通,002532.SZ,9,33
601288,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,601288.SH,6,17
000682,电力物联网;虚拟电厂;智能电网;网络安全;充电桩;核电;物联网;风电;储能;区块链;数据中心(AIDC);智慧城市;DeepSeek概念;人工智能;人脸识别;语音技术;华为概念;工业互联网;机器人概念;国企改革;2026一季报预增;融资融券;深股通,000682.SZ,23,33
600469,国企改革;央企国企改革;新能源汽车;沪股通;融资融券,600469.SH,5,17
002815,PCB概念;共封装光学(CPO);先进封装;华为手机;AI PC;汽车电子;5G;毫米波雷达;消费电子概念;芯片概念;6G概念;柔性屏(折叠屏);传感器;数据中心(AIDC);商业航天;东数西算(算力);华为概念;比亚迪概念;无人驾驶;无人机;特斯拉概念;人形机器人;军工;机器人概念;粤港澳大湾区;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;一带一路;深股通;融资融券,002815.SZ,32,33
920132,跨境电商;露营经济;人民币贬值受益;融资融券;一带一路,920132.BJ,5,151
920578,西部大开发;融资融券;机器人概念;新能源汽车;新型工业化;工业母机;工业互联网;专精特新,920578.BJ,8,151
002689,ST板块;中俄贸易概念;工业互联网;风电;机器人概念;航空发动机;机器视觉,002689.SZ,7,33
300599,粤港澳大湾区;石墨烯;水利;地下管网,300599.SZ,4,33
000686,期货概念;证金持股;深股通;融资融券;2026中报预增,000686.SZ,5,33
601021,免税店;证金持股;跨境电商;沪股通;融资融券,601021.SH,5,17
300317,虚拟电厂;绿色电力;光伏建筑一体化;风电;储能;国企改革;华为概念;粤港澳大湾区;光伏概念;锂电池概念;OLED,300317.SZ,11,33
600956,抽水蓄能;碳交易;绿色电力;天然气;钒电池;风电;国企改革;京津冀一体化;氢能源;AI智能体;DeepSeek概念;储能;光伏概念;融资融券;沪股通,600956.SH,15,17
300582,智慧灯杆;传感器;专精特新;换电概念;新能源汽车;人民币贬值受益;充电桩;储能,300582.SZ,8,33
002459,硅能源;BC电池;HJT电池;TOPCON电池;钙钛矿电池;绿色电力;京津冀一体化;光伏概念;雄安新区;DeepSeek概念;储能;风电;一带一路;人民币贬值受益;比亚迪概念;融资融券;深股通,002459.SZ,17,33
600182,黑龙江自贸区;工业互联网,600182.SH,2,17
600346,煤化工概念;可降解塑料;同花顺漂亮100;锂电池概念;沪股通;PET铜箔;2026中报预增;融资融券,600346.SH,8,17
001301,石墨电极;锂电池概念;宁德时代概念;储能;京津冀一体化;专精特新;融资融券;深股通,001301.SZ,8,33
600098,超超临界发电;煤炭概念;抽水蓄能;绿色电力;可燃冰;天然气;风电;广东自贸区;充电桩;国企改革;储能;氢能源;高股息精选;融资融券;粤港澳大湾区;沪股通,600098.SH,16,17
300241,电子纸;MiniLED;MicroLED概念;智能座舱;汽车电子;传感器;消费电子概念;虚拟现实;小米概念;比亚迪概念;粤港澳大湾区;智能家居;玻璃基板,300241.SZ,13,33
688229,华为昇腾;数据安全;云计算;华为鲲鹏;信创;东数西算(算力);数据中心(AIDC);抖音概念(字节概念);百度概念;腾讯概念;鸿蒙概念;数据要素;阿里巴巴概念;AI应用;华为概念;数字经济;DeepSeek概念;人工智能;互联网金融;工业互联网;融资融券,688229.SH,21,17
603062,碳中和;专精特新;海工装备;光伏概念;储能;风电;高股息精选;沪股通;融资融券,603062.SH,9,17
002901,医疗器械概念;牙科医疗;福建自贸区;机器人概念;海峡两岸;深股通;融资融券,002901.SZ,7,33
603213,消毒剂;国企改革;共同富裕示范区;石墨烯;氢能源;工业互联网;沪股通;股权转让(并购重组),603213.SH,8,17
688562,军工信息化;大飞机;数据要素;信创;网络安全;卫星导航;军工;DeepSeek概念;商业航天;华为概念;央企国企改革;数据中心(AIDC);国企改革;沪股通;融资融券,688562.SH,15,17
600598,大豆;粮食概念;玉米;农业种植;土地流转;生态农业;俄乌冲突概念;化肥;高股息精选;乡村振兴;黑龙江自贸区;参股银行;国企改革;区块链;沪股通;融资融券,600598.SH,16,17
002155,金属铅;金属锌;黄金概念;小金属概念;2026一季报预增;乡村振兴;国企改革;深股通;股权转让(并购重组);融资融券,002155.SZ,10,33
002066,核电;碳中和;国企改革;央企国企改革;证金持股,002066.SZ,5,33
920119,比亚迪概念;智能物流;高端装备;固态电池;新股与次新股;融资融券,920119.BJ,6,151
688215,专精特新;机器人概念;智能物流;人工智能;数字孪生;阿里巴巴概念;东数西算(算力);融资融券,688215.SH,8,17
600997,煤炭概念;煤化工概念;国企改革;沪股通;融资融券,600997.SH,5,17
688065,可降解塑料;合成生物;专精特新;同花顺新质50;沪股通;融资融券,688065.SH,6,17
603080,天然气;新疆振兴;西部大开发;氢能源;股权转让(并购重组),603080.SH,5,17
601878,期货概念;国企改革;共同富裕示范区;沪股通;融资融券,601878.SH,5,17
601788,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券,601788.SH,6,17
000589,参股银行;国企改革;西部大开发;一带一路;机器人概念;新能源汽车;军工;无人机;深股通;融资融券,000589.SZ,10,33
600925,煤炭概念;超超临界发电;绿色电力;国企改革;风电;储能;沪股通,600925.SH,7,17
002538,化肥;生态农业;农村电商;磷化工;民营医院;ST板块;乡村振兴;金属铜;金属铅;金属锌;工业互联网;黄金概念;2026一季报预增,002538.SZ,13,33
920665,高端装备;核污染防治;海峡两岸;高铁;融资融券;商业航天;光伏概念;专精特新;PCB概念,920665.BJ,9,151
603501,汽车芯片;AI眼镜;MCU芯片;传感器;OLED;汽车电子;英伟达概念;无线耳机;机器视觉;芯片概念;消费电子概念;小米概念;无人驾驶;华为概念;中芯国际概念;华为手机;人民币贬值受益;医疗器械概念;同花顺漂亮100;融资融券;沪股通,603501.SH,21,17
600507,特钢概念;化债概念(AMC概念);工业互联网;融资融券;沪股通;华为概念;宁德时代概念;新能源汽车,600507.SH,8,17
600455,职业教育;鸿蒙概念;西部大开发;国企改革,600455.SH,4,17
688041,芯片概念;中国AI 50;东数西算(算力);量子科技;信创;抖音概念(字节概念);腾讯概念;阿里巴巴概念;百度概念;人工智能;DeepSeek概念;水利;同花顺中特估100;沪股通;融资融券,688041.SH,15,17
003038,低空经济;金属回收;飞行汽车(eVTOL);专精特新;新能源汽车;人形机器人;储能;风电;光伏概念;绿色电力,003038.SZ,10,33
000408,金属铜;黄金概念;小金属概念;盐湖提锂;化肥;锂电池概念;西部大开发;国企改革;2026中报预增;融资融券;深股通,000408.SZ,11,33
000837,减速器;工业母机;人形机器人;新型工业化;机器人概念;高端装备;新能源汽车;传感器;比亚迪概念;工业互联网;航空发动机;军工;风电;西部大开发;国企改革;深股通;融资融券,000837.SZ,17,33
603299,NMN概念;天然气;国企改革;钠离子电池;储能;沪股通;融资融券,603299.SH,7,17
601163,人民币贬值受益;新能源汽车;军工;大飞机;沪股通;融资融券,601163.SH,6,17
300424,大飞机;军民融合;军工;成飞概念;传感器;航空发动机;无人机;低空经济;虚拟现实;人民币贬值受益;股权转让(并购重组),300424.SZ,11,33
300673,宠物经济;人民币贬值受益,300673.SZ,2,33
688560,BC电池;HJT电池;TOPCON电池;固态电池;POE胶膜;锂电池概念;专精特新;光伏概念;比亚迪概念;储能;人民币贬值受益;融资融券,688560.SH,12,17
300969,人形机器人;汽车热管理;比亚迪概念;无人驾驶;新能源汽车;深股通;融资融券,300969.SZ,7,33
603126,生物质能发电;光热发电;绿色电力;光伏建筑一体化;储能;碳交易;固废处理;碳中和;央企国企改革;雄安新区;一带一路;京津冀一体化;工业互联网;建筑节能;国企改革;中字头股票;融资融券,603126.SH,17,17
603025,量子科技;国产操作系统;网络安全;人工智能;华为概念;工业互联网;华为鲲鹏;DeepSeek概念;数字经济;机器人概念;新型工业化;东数西算(算力);京津冀一体化;5G;国企改革;芯片概念;沪股通;融资融券,603025.SH,18,17
300907,新型工业化;新能源汽车;机器人概念;家用电器;人民币贬值受益;融资融券,300907.SZ,6,33
688488,创新药;医药电商;DeepSeek概念;专精特新;沪股通;融资融券,688488.SH,6,17
920035,跨境电商;芯片概念;液冷服务器;云计算;物联网;冷链物流;专精特新;新股与次新股;融资融券;人民币贬值受益,920035.BJ,10,151
600497,金属锌;金属铅;黄金概念;小金属概念;金属回收;光纤概念;军工;央企国企改革;西部大开发;国企改革;沪股通;融资融券;2026中报预增,600497.SH,13,17
002092,煤化工概念;消毒剂;煤炭概念;水泥概念;可降解塑料;新疆振兴;西部大开发;国企改革;碳中和;碳交易;石墨烯;跨境电商;一带一路;职业教育;风电;深股通,002092.SZ,16,33
301261,减速器;工业母机;人形机器人;机器人概念;高端装备;专精特新;创投;京津冀一体化;深股通;融资融券,301261.SZ,10,33
002915,氟化工概念;PEEK材料;专精特新;钠离子电池;固态电池;光伏概念;超级电容;深股通;融资融券,002915.SZ,9,33
601012,硅能源;HJT电池;BC电池;TOPCON电池;光伏建筑一体化;钙钛矿电池;光伏概念;同花顺漂亮100;绿色电力;百度概念;氢能源;西部大开发;储能;证金持股;华为概念;沪股通;融资融券;特斯拉概念,601012.SH,18,17
300797,大飞机;海工装备;核电;食品安全;一带一路;新能源汽车;职业教育;稀土永磁;京津冀一体化;国企改革;央企国企改革;光刻胶;深股通,300797.SZ,13,33
300427,特高压;商业航天;军民融合;智能电网;电力物联网;军工;毫米波雷达;芯片概念;充电桩;专精特新;福建自贸区;风电;海峡两岸;区块链;绿色电力;深股通,300427.SZ,16,33
300051,云计算;福建自贸区;HJT电池;海峡两岸;TOPCON电池;储能;光伏概念;钙钛矿电池,300051.SZ,8,33
000055,装配式建筑;房屋检测;物业管理;乡村振兴;建筑节能;AI应用;数字经济;DeepSeek概念;光伏建筑一体化;一带一路;粤港澳大湾区;绿色电力;高铁;光伏概念;2026中报预增;融资融券,000055.SZ,16,33
300056,垃圾分类;污水处理;算力租赁;海峡两岸;PPP概念;燃料电池;福建自贸区;固废处理;钙钛矿电池;金属回收;东数西算(算力);PVDF概念;锂电池概念;金属铜;黄金概念;股权转让(并购重组),300056.SZ,16,33
601111,证金持股;央企国企改革;同花顺中特估100;国企改革;中字头股票;沪股通;融资融券,601111.SH,7,17
603685,家用电器;PCB概念;东数西算(算力);长三角一体化;风电;虚拟电厂;绿色电力;沪股通,603685.SH,8,17
601868,虚拟电厂;风电;超超临界发电;碳交易;生物质能发电;绿色电力;柔性直流输电;光热发电;算力租赁;特高压;水泥概念;雅下水电概念;阿里巴巴概念;水利;储能;东数西算(算力);海工装备;土壤修复;核电;氢能源;AI智能体;数据中心(AIDC);民爆概念;央企国企改革;新型城镇化;一带一路;燃料电池;低空经济;高端装备;人工智能;军工;华为概念;机器人概念;国企改革;可控核聚变;参股保险;海峡两岸;同花顺中特估100;光纤概念;宁德时代概念;证金持股;中字头股票;融资融券;沪股通,601868.SH,44,17
002628,无人驾驶;机器人概念;小金属概念;装配式建筑;西部大开发;新疆振兴;PPP概念;氟化工概念;融资融券,002628.SZ,9,33
605011,绿色电力;煤炭概念;碳中和;国企改革;融资融券;沪股通,605011.SH,6,17
600337,ST板块;数字经济;新疆振兴;跨境电商;智能家居;工业互联网;AIGC概念;智能物流;C2M概念;华为概念;AI智能体;AI应用;人工智能;铜缆高速连接,600337.SH,14,22
603389,钛白粉概念;小金属概念;稀土永磁;旅游概念;创投;智能家居;培育钻石;摘帽,603389.SH,8,17
