code,所属概念数量,market_code,所属概念,股票代码
001306,13,33,减速器;人形机器人;工业母机;比亚迪概念;新能源汽车;机器人概念;专精特新;家用电器;智能家居;安防;共同富裕示范区;深股通;融资融券,001306.SZ
688607,6,17,智能医疗;人工智能;AI应用;宠物经济;传感器;融资融券,688607.SH
002927,19,33,商业航天;军工;核电;智能电网;5G;数据中心;高压快充;充电桩;虚拟电厂;专精特新;工业互联网;比亚迪概念;PCB概念;高铁;储能;光伏概念;腾讯概念;数字经济;西部大开发,002927.SZ
601163,6,17,新能源汽车;人民币贬值受益;大飞机;军工;沪股通;融资融券,601163.SH
920455,2,151,专精特新;融资融券,920455.BJ
601096,11,17,特高压;智能电网;风电;核电;光伏概念;央企国企改革;2025年报预增;国企改革;股权转让(并购重组);沪股通;融资融券,601096.SH
001220,5,33,注册制次新股;智能物流;京津冀一体化;新股与次新股;融资融券,001220.SZ
920088,7,151,一带一路;空气能热泵;净水概念;专精特新;新疆振兴;融资融券;西部大开发,920088.BJ
920245,3,151,中俄贸易概念;专精特新;融资融券,920245.BJ
688202,10,17,CRO概念;减肥药;创新药;智能医疗;合成生物;人工智能;AI应用;回购增持再贷款概念;沪股通;融资融券,688202.SH
002545,8,33,化肥;2025年报预增;一带一路;风电;特高压;智能电网;深股通;融资融券,002545.SZ
600636,19,22,ST板块;国企改革;职业教育;语音技术;星闪概念;人工智能;DeepSeek概念;数据要素;机器视觉;鸿蒙概念;在线教育;华为鲲鹏;央企国企改革;东数西算(算力);芯片概念;多模态AI;英伟达概念;证金持股;AI应用,600636.SH
300377,19,33,Web3.0;数字货币;华为鲲鹏;华为昇腾;互联网金融;AI智能体;区块链;信创;阿里巴巴概念;腾讯概念;DeepSeek概念;人工智能;华为概念;机器人概念;AI应用;粤港澳大湾区;深股通;股权转让(并购重组);融资融券,300377.SZ
920221,5,151,减速器;高压快充;融资融券;新能源汽车;专精特新,920221.BJ
600653,6,17,物业管理;国企改革;绿色电力;人工智能;新能源汽车;融资融券,600653.SH
300171,12,33,医疗器械概念;基因测序;智能医疗;细胞免疫治疗;合成生物;生物疫苗;华为概念;DeepSeek概念;机器人概念;独角兽概念;融资融券;深股通,300171.SZ
001322,7,33,回购增持再贷款概念;养老概念;智能家居;粤港澳大湾区;华为概念;鸿蒙概念;深股通,001322.SZ
002811,8,33,装配式建筑;一带一路;人工智能;IP经济(谷子经济);数字经济;DeepSeek概念;AIGC概念;云计算,002811.SZ
603949,6,17,汽车热管理;专精特新;新能源汽车;创投;农机;军工,603949.SH
600679,11,17,共享单车;物业管理;体育产业;两轮车;跨境电商;三胎概念;网红经济;国企改革;创投;互联网金融;医疗器械概念,600679.SH
600761,10,17,回购增持再贷款概念;工业互联网;新能源汽车;机器人概念;华为概念;机器视觉;国企改革;智能物流;融资融券;沪股通,600761.SH
301233,28,33,农机;专精特新;新能源汽车;比亚迪概念;碳纤维;减速器;低空经济;无人机;PEEK材料;军工;大飞机;核污染防治;航空发动机;成飞概念;军民融合;海工装备;核电;商业航天;储能;智能电网;有机硅概念;光伏概念;风电;氢能源;西部大开发;锂电池概念;股权转让(并购重组);融资融券,301233.SZ
920212,11,151,无人驾驶;一带一路;储能;融资融券;汽车电子;消费电子概念;车联网(车路协同);智能家居;电子竞技;智能穿戴;新能源汽车,920212.BJ
000726,9,33,一带一路;人民币贬值受益;创投;证金持股;绿色电力;C2M概念;生物疫苗;职业教育;融资融券,000726.SZ
603917,6,17,一体化压铸;小米汽车;新能源汽车;比亚迪概念;长三角一体化;宁德时代概念,603917.SH
300418,30,33,Sora概念(文生视频);AI语料;Web3.0;ChatGPT概念;多模态AI;AIGC概念;虚拟数字人;短剧游戏;AI智能体;在线教育;阿里巴巴概念;东数西算(算力);手机游戏;网络游戏;区块链;DeepSeek概念;同花顺新质50;独角兽概念;人工智能;虚拟现实;华为概念;网红经济;京津冀一体化;无人驾驶;创投;AI应用;芯片概念;人民币贬值受益;深股通;融资融券,300418.SZ
688695,18,17,数据要素;人工智能;智慧政务;DeepSeek概念;信创;网络安全;物联网;华为鲲鹏;云计算;车联网(车路协同);财税数字化;华为概念;跨境支付(CIPS);量子科技;机器人概念;军工;军工信息化;融资融券,688695.SH
000801,27,33,军民融合;卫星导航;大飞机;商业航天;军工信息化;军工;低空经济;无人机;同花顺新质50;智能物流;人工智能;智能座舱;智能家居;华为概念;WiFi 6;数字经济;专精特新;DeepSeek概念;数据要素;消费电子概念;PCB概念;物业管理;回购增持再贷款概念;西部大开发;国企改革;深股通;融资融券,000801.SZ
002248,4,33,工业母机;新型工业化;高端装备;2025年报预增,002248.SZ
603519,3,17,家用电器;创投;第三代半导体,603519.SH
603299,7,17,NMN概念;天然气;国企改革;钠离子电池;储能;沪股通;融资融券,603299.SH
301522,14,33,航空发动机;商业航天;军民融合;军工;可控核聚变;核电;高端装备;芯片概念;特钢概念;京津冀一体化;专精特新;金属回收;深股通;融资融券,301522.SZ
002493,9,33,POE胶膜;煤化工概念;回购增持再贷款概念;一带一路;同花顺中特估100;光伏概念;同花顺漂亮100;深股通;融资融券,002493.SZ
920978,12,151,液冷服务器;汽车电子;融资融券;长安汽车概念;比亚迪概念;汽车热管理;传感器;机器人概念;专精特新;小米汽车;新能源汽车;储能,920978.BJ
603602,24,17,AIGC概念;数据要素;抖音概念(字节概念);阿里巴巴概念;小红书概念;百度概念;腾讯概念;短剧游戏;数字经济;智慧城市;车联网(车路协同);算力租赁;东数西算(算力);华为概念;跨境电商;智慧灯杆;低空经济;AI应用;无人机;5G;飞行汽车(eVTOL);苹果概念;充电桩;融资融券,603602.SH
003012,6,33,回购增持再贷款概念;智能家居;粤港澳大湾区;石墨烯;虚拟数字人;深股通,003012.SZ
600066,14,17,同花顺出海50;高股息精选;沪股通;融资融券;汽车热管理;露营经济;冷链物流;无人驾驶;燃料电池;新能源汽车;车联网(车路协同);动力电池回收;DeepSeek概念;氢能源,600066.SH
301266,8,33,HJT电池;BC电池;光伏概念;数据中心;专精特新;超导概念;硅能源;融资融券,301266.SZ
000868,6,33,国企改革;燃料电池;新能源汽车;无人驾驶;融资融券;深股通,000868.SZ
688217,5,17,医疗器械概念;基因测序;人工智能;数据要素;融资融券,688217.SH
002667,8,33,金属锌;金属铅;小金属概念;磷化工;锂电池概念;储能;垃圾分类;融资融券,002667.SZ
920753,5,151,京津冀一体化;融资融券;国企改革;创投;食品安全,920753.BJ
603948,4,17,中俄贸易概念;共同富裕示范区;光伏概念;芯片概念,603948.SH
603120,7,17,光刻胶;专精特新;芯片概念;注册制次新股;环氧丙烷;新股与次新股;融资融券,603120.SH
000837,17,33,减速器;人形机器人;工业母机;新型工业化;新能源汽车;比亚迪概念;机器人概念;传感器;高端装备;工业互联网;军工;航空发动机;风电;国企改革;西部大开发;深股通;融资融券,000837.SZ
003005,25,33,数据要素;在线教育;多模态AI;职业教育;AIGC概念;数字孪生;AI智能体;智慧城市;信创;人工智能;数据安全;DeepSeek概念;百度概念;车联网(车路协同);Sora概念(文生视频);安防;物联网;虚拟现实;京津冀一体化;东数西算(算力);传感器;专精特新;AI应用;芯片概念;深股通,003005.SZ
002349,10,33,流感;医药电商;仿制药一致性评价;肝炎概念;创新药;养老概念;国企改革;锂电池概念;深股通;融资融券,002349.SZ
603225,5,17,长三角一体化;回购增持再贷款概念;工业互联网;沪股通;融资融券,603225.SH
002186,10,33,预制菜;白酒概念;网红经济;IP经济(谷子经济);超级品牌;职业教育;NFT概念;雄安新区;京津冀一体化;国企改革,002186.SZ
601949,12,17,知识产权保护;文化传媒概念;NFT概念;虚拟数字人;数据要素;数字经济;国企改革;一带一路;同花顺中特估100;沪股通;中字头股票;融资融券,601949.SH
000559,19,33,人形机器人;低空经济;无人机;机器人概念;小米汽车;军工;工业互联网;小米概念;比亚迪概念;汽车电子;新能源汽车;MCU芯片;储能;锂电池概念;固态电池;绿色电力;深股通;融资融券;股权转让(并购重组),000559.SZ
002132,7,33,黄金概念;有机硅概念;硅能源;光伏概念;特高压;深股通;融资融券,002132.SZ
300353,43,33,军工信息化;卫星导航;商业航天;军民融合;AI智能体;人工智能;大飞机;网络安全;信创;军工;智慧城市;DeepSeek概念;国产操作系统;车联网(车路协同);工业互联网;无人机;物联网;华为概念;华为欧拉;新型工业化;核电;机器视觉;数据中心;机器人概念;5G;工业母机;高铁;智能电网;人形机器人;智能物流;芯片概念;汽车电子;汽车芯片;雄安新区;虚拟电厂;2025年报预增;风电;储能;绿色电力;深股通;页岩气;股权转让(并购重组);融资融券,300353.SZ
300801,18,33,脑机接口;氟化工概念;PCB概念;PEEK材料;芯片概念;固态电池;丙烯酸;锂电池概念;钠离子电池;消毒剂;磷化工;人民币贬值受益;合成生物;净水概念;工业互联网;储能;化肥;深股通,300801.SZ
603790,3,17,染料;换电概念;股权转让(并购重组),603790.SH
600399,9,17,航空发动机;特钢概念;大飞机;商业航天;军工;核电;回购增持再贷款概念;沪股通;融资融券,600399.SH
300696,12,33,航空发动机;成飞概念;大飞机;军民融合;军工;无人机;低空经济;3D打印;创投;西部大开发;融资融券;深股通,300696.SZ
300397,29,33,军民融合;军工信息化;卫星导航;太赫兹;军工;无人机;时空大数据;低空经济;海工装备;毫米波雷达;车联网(车路协同);量子科技;智慧灯杆;智慧城市;安防;5G;无人驾驶;人工智能;华为概念;东数西算(算力);数据中心;传感器;机器人概念;芯片概念;算力租赁;西部大开发;先进封装;深股通;融资融券,300397.SZ
300781,32,33,小红书概念;快手概念;Sora概念(文生视频);短剧游戏;智谱AI;AIGC概念;Web3.0;多模态AI;ChatGPT概念;虚拟数字人;抖音概念(字节概念);NFT概念;文化传媒概念;AI智能体;腾讯概念;阿里巴巴概念;百度概念;数据要素;元宇宙;蚂蚁集团概念;网红经济;IP经济(谷子经济);DeepSeek概念;AI应用;人工智能;华为概念;MR(混合现实);跨境电商;粤港澳大湾区;股权转让(并购重组);融资融券;深股通,300781.SZ
300831,5,33,柔性直流输电;特高压;芯片概念;西部大开发;国企改革,300831.SZ
920407,13,151,智能家居;安防;DeepSeek概念;地下管网;人脸识别;物联网;污水处理;鸿蒙概念;专精特新;无人零售;融资融券;智慧城市;传感器,920407.BJ
300938,15,33,汽车拆解概念;军民融合;军工;AI眼镜;低空经济;比亚迪概念;小米概念;华为概念;华为汽车;机器人概念;食品安全;特斯拉概念;DeepSeek概念;深股通;融资融券,300938.SZ
300966,4,33,辅助生殖;合成生物;回购增持再贷款概念;融资融券,300966.SZ
601107,9,17,高股息精选;国企改革;西部大开发;氢能源;沪股通;融资融券;创投;充电桩;DeepSeek概念,601107.SH
600537,8,17,光伏建筑一体化;钙钛矿电池;硅能源;绿色电力;TOPCON电池;光伏概念;5G;融资融券,600537.SH
300611,11,33,长安汽车概念;人形机器人;比亚迪概念;新能源汽车;机器人概念;特斯拉概念;专精特新;军工;航空发动机;深股通;股权转让(并购重组),300611.SZ
002088,6,33,建筑节能;锂电池概念;光热发电;可燃冰;融资融券;深股通,002088.SZ
001311,6,33,新能源汽车;一体化压铸;比亚迪概念;特斯拉概念;机器人概念;深股通,001311.SZ
002497,15,33,固态电池;锂电池概念;民爆概念;宁德时代概念;特斯拉概念;西部大开发;雅下水电概念;2025年报预增;比亚迪概念;工业互联网;机器人概念;深股通;军工;军民融合;融资融券,002497.SZ
000785,24,33,AI应用;AI语料;Sora概念(文生视频);AIGC概念;数据要素;免税店;AI智能体;鸿蒙概念;DeepSeek概念;空间计算;人工智能;预制菜;京津冀一体化;阿里巴巴概念;抖音概念(字节概念);跨境电商;乡村振兴;智能物流;回购增持再贷款概念;华为概念;智能家居;苹果概念;融资融券;深股通,000785.SZ
301277,9,33,流感;仿制药一致性评价;合成生物;创新药;幽门螺杆菌概念;CRO概念;减肥药;深股通;融资融券,301277.SZ
002282,6,33,中俄贸易概念;高铁;一带一路;雄安新区;国企改革;绿色电力,002282.SZ
600618,7,17,环氧丙烷;氟化工概念;消毒剂;国企改革;上海国企改革;沪股通;融资融券,600618.SH
600218,13,17,燃料电池;农机;新能源汽车;氢能源;工业互联网;光伏建筑一体化;减速器;中俄贸易概念;地下管网;钒电池;乡村振兴;国企改革;融资融券,600218.SH
300916,18,33,比亚迪概念;新能源汽车;机器人概念;家用电器;充电桩;储能;智能家居;露营经济;汽车电子;新型烟草(电子烟);粤港澳大湾区;消费电子概念;物联网;无线耳机;医疗器械概念;净水概念;深股通;融资融券,300916.SZ
002399,6,33,创新药;生物疫苗;CRO概念;人民币贬值受益;深股通;融资融券,002399.SZ
600576,12,17,旅游概念;冰雪产业;IP经济(谷子经济);文化传媒概念;手机游戏;网络游戏;短剧游戏;露营经济;元宇宙;低空经济;飞行汽车(eVTOL);沪股通,600576.SH
301009,7,33,三胎概念;宠物经济;跨境电商;养老概念;医疗器械概念;专精特新;融资融券,301009.SZ
300807,26,33,卫星导航;EDR概念;人脸识别;智能座舱;智能穿戴;车联网(车路协同);物联网;华为概念;人工智能;无人驾驶;东数西算(算力);AI智能体;数据要素;百度概念;移动支付;比亚迪概念;ERP概念;数据中心;网约车;智能物流;新能源汽车;充电桩;高压快充;冷链物流;乡村振兴;雄安新区,300807.SZ
002178,17,33,智慧城市;智慧政务;数据要素;鸿蒙概念;安防;物联网;人工智能;AI智能体;家庭医生;DeepSeek概念;智能医疗;华为概念;数据中心;养老概念;医疗器械概念;碳中和;AI应用,002178.SZ
