market_code,所属概念,股票代码,所属概念数量,code
17,京津冀一体化;燃料电池;低空经济;机器人概念;新型工业化;氢能源;国企改革;天然气;俄乌冲突概念;沪股通;融资融券,600860.SH,11,600860
151,专精特新;特斯拉概念;比亚迪概念;新能源汽车;融资融券;家用电器;5G;华为汽车;小米概念;宁德时代概念;富士康概念;减速器,920720.BJ,12,920720
17,成飞概念;大飞机;军工;卫星导航;商业航天;高端装备;核污染防治;核电;机器人概念;无人驾驶;新型工业化;可控核聚变;充电桩;垃圾分类;新能源汽车;长三角一体化;氢能源;央企国企改革;国企改革;特高压;光热发电;天然气;煤化工概念;沪股通;融资融券,600501.SH,25,600501
17,页岩气;可燃冰;煤化工概念;天然气;同花顺中特估100;高股息精选;证金持股;国企改革;央企国企改革;中字头股票;一带一路;氢能源;沪股通;融资融券;充电桩,600028.SH,15,600028
17,华为欧拉;云办公;华为鲲鹏;信创;数据安全;云计算;网络安全;国产操作系统;DeepSeek概念;智能电网;华为概念;机器人概念;专精特新;商业航天;人形机器人;养老概念;融资融券,688152.SH,17,688152
17,共封装光学(CPO);芯片概念;5G;储能;融资融券,688662.SH,5,688662
17,绿色电力;碳交易;风电;央企国企改革;国企改革;高股息精选;西部大开发;沪股通;融资融券,600236.SH,9,600236
17,电力物联网;智能电网;DeepSeek概念;物联网;充电桩;储能;光伏概念;一带一路;人民币贬值受益;沪股通;融资融券,603556.SH,11,603556
17,免税店;证金持股;同花顺中特估100;自由贸易港;旅游概念;同花顺漂亮100;跨境电商;国企改革;央企国企改革;一带一路;数字经济;沪股通;融资融券;中字头股票,601888.SH,14,601888
17,中俄贸易概念;共同富裕示范区;光伏概念;芯片概念;高股息精选,603948.SH,5,603948
33,芯片概念;光伏概念;宁德时代概念;特高压;充电桩;数据中心(AIDC);储能;智能电网;电力物联网;工业互联网;虚拟电厂;碳中和;钒电池;绿色电力;深股通;融资融券,002169.SZ,16,002169
151,融资融券;国企改革;可降解塑料;光刻胶;专精特新,920489.BJ,5,920489
33,芯片概念;智能座舱;特斯拉概念;汽车电子;人形机器人;比亚迪概念;华为汽车;新能源汽车;机器人概念;飞行汽车(eVTOL);低空经济;长安汽车概念;人民币贬值受益;信创;人工智能;高压快充;充电桩;数字经济;跨境电商;三胎概念,002870.SZ,20,002870
33,高铁;人工智能;语音技术;低空经济;一带一路;高端装备;空气能热泵;机器人概念;汽车热管理;国企改革;储能;动力电池回收;高压快充,300011.SZ,13,300011
17,小金属概念;西部大开发;国企改革;央企国企改革,600714.SH,4,600714
17,猪肉;预制菜;乡村振兴;西部大开发;沪股通,605296.SH,5,605296
17,免税店;自由贸易港;物业管理;跨境电商;广东自贸区;国企改革;横琴新区;粤港澳大湾区;沪股通;融资融券;股权转让(并购重组),600185.SH,11,600185
17,预制菜;猪肉;上海国企改革;国企改革;沪股通;融资融券,600073.SH,6,600073
151,医疗器械概念;新股与次新股;融资融券,920166.BJ,3,920166
17,参股券商;上海国企改革;IP经济(谷子经济);国企改革;创投;阿里巴巴概念;沪股通;融资融券;华为概念;AI眼镜,600827.SH,10,600827
17,福建自贸区;职业教育;海峡两岸;军工;高端装备;中俄贸易概念;地下管网;智能物流;国企改革;沪股通,600815.SH,10,600815
33,特钢概念;证金持股;煤化工概念;国企改革;央企国企改革;金属回收;氢能源;数据要素;海工装备;比亚迪概念;深股通;融资融券;数据中心(AIDC),000898.SZ,13,000898
17,创新药;减肥药;肝炎概念;猴痘概念;医药电商;智能医疗;AI应用;中俄贸易概念;DeepSeek概念;粤港澳大湾区;沪股通;融资融券,688321.SH,12,688321
17,互联网金融;共同富裕示范区;创投;沪股通,603711.SH,4,603711
33,新型城镇化;PPP概念;地下管网;污水处理;国企改革;央企国企改革;深股通,300388.SZ,7,300388
33,碳交易;碳中和;京津冀一体化;储能;国企改革;建筑节能,002893.SZ,6,002893
33,磷化工;石墨电极;钠离子电池;动力电池回收;金属回收;锂电池概念;固态电池;储能;宁德时代概念;光刻胶;新能源汽车;深股通;融资融券,002455.SZ,13,002455
17,中字头股票;国企改革;央企国企改革;盐湖提锂;PPP概念;一带一路;稀土永磁;高端装备;沪股通;融资融券,601068.SH,10,601068
33,数据安全;智慧政务;ChatGPT概念;网络安全;AI应用;百度概念;抖音概念(字节概念);小红书概念;腾讯概念;阿里巴巴概念;移动支付;数字经济;互联网金融;人工智能;文化传媒概念;华为概念;5G;融资融券,301380.SZ,18,301380
17,信托概念;互联网金融;参股券商;物业管理;沪股通;融资融券,600643.SH,6,600643
151,融资融券;安防;消费电子概念;华为手机;华为概念;小米概念,920395.BJ,6,920395
17,医疗器械概念;3D打印;沪股通;融资融券,688161.SH,4,688161
33,华为欧拉;空间计算;多模态AI;华为鲲鹏;智慧政务;数据要素;AI应用;AIGC概念;元宇宙;信创;AI智能体;鸿蒙概念;数字孪生;Web3.0;时空大数据;华为昇腾;军工信息化;车联网(车路协同);阿里巴巴概念;智慧城市;数字经济;区块链;腾讯概念;DeepSeek概念;人工智能;虚拟现实;低空经济;华为概念;水利;无人驾驶;卫星导航;无人机;军工;智能电网;商业航天;MR(混合现实);地下管网;土壤修复;乡村振兴;英伟达概念;雅下水电概念;深股通;融资融券,300036.SZ,43,300036
33,跨境电商;电子竞技;网络游戏;人工智能;星闪概念;粤港澳大湾区;百度概念;机器人概念;智能穿戴;无线耳机;消费电子概念;无线充电;融资融券;深股通,002577.SZ,14,002577
22,天津自贸区;京津冀一体化;创投;国企改革;ST板块,600082.SH,5,600082
33,新型工业化;华为汽车;机器人概念;化债概念(AMC概念);虚拟现实;比亚迪概念;高端装备;国企改革;新能源汽车;粤港澳大湾区;3D打印;大飞机;小米概念;宁德时代概念;华为概念;消费电子概念;芯片概念;5G;深股通,002786.SZ,19,002786
17,AI语料;知识产权保护;AIGC概念;数据确权;文化传媒概念;AI应用;区块链;智谱AI;数据要素;AI智能体;百度概念;国资云;蚂蚁集团概念;云办公;鸿蒙概念;DeepSeek概念;独角兽概念;数据安全;网络安全;人工智能;京津冀一体化;体育产业;算力租赁;创投;东数西算(算力);华为概念;国企改革;数据中心(AIDC);证金持股;沪股通;融资融券,603000.SH,31,603000
33,职业教育;ST板块;在线教育;虚拟数字人;元宇宙;ChatGPT概念;百度概念;储能;虚拟电厂;钠离子电池,300338.SZ,10,300338
33,家庭医生;AI应用;鸿蒙概念;腾讯概念;人工智能;区块链;DeepSeek概念;智能医疗;云计算,300550.SZ,9,300550
17,仿制药一致性评价;流感;肝炎概念;创新药;眼科医疗;智能医疗;沪股通,603367.SH,7,603367
17,幽门螺杆菌概念;宠物经济;养老概念;沪股通,600530.SH,4,600530
151,一带一路;稀土永磁;乡村振兴;芯片概念;第三代半导体;粤港澳大湾区;融资融券,920807.BJ,7,920807
33,小金属概念;固态电池;锂电池概念;新能源汽车;无人机;军工;飞行汽车(eVTOL);机器人概念;低空经济;大飞机;人形机器人;风电;深股通;融资融券;抽水蓄能;股权转让(并购重组),002176.SZ,16,002176
33,ST板块;物业管理;国企改革;共同富裕示范区;换电概念;智慧城市;智慧政务;云办公;充电桩;元宇宙;车联网(车路协同);无人驾驶;5G;消费电子概念,000909.SZ,14,000909
17,绿色电力;沪股通;融资融券,603866.SH,3,603866
17,高股息精选;手机游戏;网络游戏;文化传媒概念;国企改革;短剧游戏;职业教育;在线教育;蚂蚁集团概念;AI应用;DeepSeek概念;AI智能体;虚拟现实;融资融券;东数西算(算力);数据中心(AIDC);沪股通,601928.SH,17,601928
17,证金持股;国企改革;PPP概念;西部大开发;污水处理;净水概念;沪股通;融资融券,601158.SH,8,601158
33,两轮车;粤港澳大湾区;2025年报预增;锂电池概念;黄金概念;智能穿戴,000017.SZ,6,000017
33,智慧灯杆;物联网;智能家居;电力物联网;粤港澳大湾区;智能电网;充电桩;虚拟电厂;传感器;5G;芯片概念,300514.SZ,11,300514
33,氟化工概念;中俄贸易概念;化肥;PEEK材料;2025年报预增;芯片概念,003017.SZ,6,003017
17,玉米;土地流转;统一大市场;农业种植;冷链物流;乡村振兴;国企改革;福建自贸区;一带一路;智能物流;海峡两岸;DeepSeek概念;数据要素;商业航天;沪股通;融资融券,600057.SH,16,600057
33,农机;雅下水电概念;国企改革;一带一路;高铁;数字经济;人工智能;军民融合;低空经济;工业互联网;人民币贬值受益;飞行汽车(eVTOL);高端装备;海峡两岸;军工;机器人概念;航空发动机;核污染防治;无人机;页岩气;传感器;锂电池概念;5G;消费电子概念;深股通;融资融券,002097.SZ,26,002097
17,参股券商;生物疫苗;参股保险;创新药;雄安新区;职业教育;页岩气;创投;2025年报预增;沪股通;融资融券,600739.SH,11,600739
17,同花顺中特估100;免税店;国企改革;沪股通;融资融券;粤港澳大湾区,600004.SH,6,600004
33,AIGC概念;水利;京津冀一体化;高铁;安防;专精特新,300150.SZ,6,300150
33,减速器;人形机器人;工业母机;家用电器;机器人概念;共同富裕示范区;智能家居;安防;新能源汽车;专精特新;比亚迪概念;智能座舱;深股通;融资融券,001306.SZ,14,001306
17,统一大市场;航运概念;国企改革;智能物流;数字经济;创投;数字货币;数据要素;长三角一体化;沪股通,600794.SH,10,600794
17,光热发电;光伏概念;碳中和;国企改革;央企国企改革;沪股通;融资融券,600876.SH,7,600876
33,免税店;预制菜;白酒概念;冰雪产业;网红经济;IP经济(谷子经济);物业管理;参股银行;露营经济;跨境电商;文化传媒概念;国企改革;电子竞技;创投;一带一路;数字经济;人工智能;黄金概念;低空经济;深股通;融资融券,000501.SZ,21,000501
17,抽水蓄能;柔性直流输电;智能电网;特高压;绿色电力;风电;核电;沪股通;融资融券,603530.SH,9,603530
33,高端装备;核电;海工装备;军民融合;风电;国企改革;股权转让(并购重组),002633.SZ,7,002633
33,低空经济;金属回收;飞行汽车(eVTOL);专精特新;新能源汽车;人形机器人;储能;风电;光伏概念;绿色电力,003038.SZ,10,003038
17,华为盘古;AI智能体;AI应用;AIGC概念;DeepSeek概念;人工智能;智能医疗;华为概念;创投;医疗器械概念;猴痘概念;国企改革;幽门螺杆菌概念;沪股通;融资融券,603108.SH,15,603108
33,两轮车;共同富裕示范区;独角兽概念;飞行汽车(eVTOL);航空发动机;低空经济;碳纤维;同花顺新质50;一体化压铸;华为汽车;无人机;碳中和;海工装备;商业航天;特斯拉概念;新能源汽车;风电;比亚迪概念;锂电池概念;融资融券;深股通;5G,002085.SZ,22,002085
33,房屋检测;装配式建筑;新型城镇化;水利;智慧政务;AI语料;AI应用;数据要素;雄安新区;数字经济;人工智能;智慧城市;碳中和;PM2.5;数据中心(AIDC);融资融券,300977.SZ,16,300977
151,锂电池概念;人造肉;专精特新;宁德时代概念;融资融券;固态电池;新型工业化,920284.BJ,7,920284
33,中俄贸易概念;国企改革;氢能源;人民币贬值受益;燃料电池;人工智能;车联网(车路协同);新能源汽车;无人驾驶;深股通;融资融券;汽车电子,000957.SZ,12,000957
33,无线充电;新型工业化;新型烟草(电子烟);长三角一体化;苹果概念;无线耳机;比亚迪概念;汽车电子;消费电子概念,300461.SZ,9,300461
17,稀土永磁;机器人概念;新能源汽车;西部大开发;人形机器人;风电;沪股通;融资融券,603072.SH,8,603072
17,虚拟电厂;电力物联网;抽水蓄能;柔性直流输电;智能电网;特高压;雅下水电概念;央企国企改革;核电;充电桩;换电概念;水利;同花顺漂亮100;量子科技;PPP概念;国企改革;储能;氢能源;证金持股;数据中心(AIDC);车联网(车路协同);一带一路;光伏概念;沪股通;融资融券;芯片概念,600406.SH,26,600406
33,新型工业化;机器视觉;传感器;机器人概念;专精特新;信创;工业互联网;AI智能体;电力物联网;华为概念;AI应用;数据要素;人工智能;光热发电;智慧城市;数字经济;智能电网;储能;核电;虚拟电厂;垃圾分类;一带一路;碳中和;超超临界发电;深股通,002380.SZ,25,002380
33,抽水蓄能;超超临界发电;绿色电力;储能;核电;国企改革;融资融券;深股通,000899.SZ,8,000899
33,减速器;人形机器人;专精特新;传感器;机器人概念;家用电器;新能源汽车;智能家居;融资融券,301008.SZ,9,301008
33,特钢概念;国企改革;雄安新区;京津冀一体化;钒电池;钠离子电池;核电;储能;比亚迪概念;深股通;融资融券;可控核聚变,000709.SZ,12,000709
151,智慧城市;地下管网;传感器;核电;融资融券;物联网;专精特新;人工智能,920651.BJ,8,920651
151,水利;天然气;高端装备;融资融券;专精特新,920942.BJ,5,920942
33,可燃冰;俄乌冲突概念;页岩气;天然气;新疆振兴;中俄贸易概念;一带一路;海工装备;高端装备;专精特新;融资融券,301158.SZ,11,301158
151,机器人概念;数据中心(AIDC);人形机器人;乡村振兴;数字乡村;AI应用;AI智能体;虚拟现实;融资融券;空间计算;虚拟数字人;职业教育;智能医疗;数字经济;华为概念;智慧城市;芯片概念;智慧政务;元宇宙;多模态AI;网络安全;数字孪生;信创;数据要素;数据安全;华为鲲鹏;鸿蒙概念;华为昇腾;人工智能;东数西算(算力);DeepSeek概念;云计算;AIGC概念;专精特新,920207.BJ,34,920207
33,猴痘概念;幽门螺杆菌概念;流感;基因测序;肝炎概念;辅助生殖;创新药;民营医院;智能医疗;医疗器械概念;人工智能;DeepSeek概念;AI智能体;融资融券,300639.SZ,14,300639
17,军工信息化;军民融合;军工;商业航天;无人机;低空经济;ETC;智慧城市;安防;车联网(车路协同);信创;物联网;人工智能;医疗器械概念;数据中心(AIDC);央企国企改革;储能;国企改革;融资融券;沪股通,600855.SH,20,600855
17,宠物经济;三胎概念;养老概念;共同富裕示范区;沪股通,605009.SH,5,605009
