股票代码,所属概念,market_code,所属概念数量,code
603803.SH,F5G概念;共封装光学(CPO);6G概念;WiFi 6;数据中心(AIDC);5G;东数西算(算力);量子科技;智能电网;网络安全;芯片概念;数据安全;新型工业化;物联网;无人驾驶;工业互联网;智慧城市;车联网(车路协同);新型城镇化;沪股通;融资融券,17,21,603803
301228.SZ,食品安全;土壤修复;深股通;融资融券,33,4,301228
002465.SZ,军工信息化;卫星导航;6G概念;大飞机;商业航天;太赫兹;航空发动机;国产航母;智能穿戴;军民融合;无人机;军工;低空经济;虚拟现实;物联网;时空大数据;5G;车联网(车路协同);国产操作系统;同花顺新质50;成飞概念;无人驾驶;机器人概念;智慧城市;人工智能;脑机接口;DeepSeek概念;芯片概念;粤港澳大湾区;国企改革;深股通;融资融券,33,32,002465
300347.SZ,CRO概念;生物疫苗;创新药;医疗器械概念;智能医疗;AIGC概念;深股通;融资融券,33,8,300347
300735.SZ,MCU芯片;华为手机;毫米波雷达;汽车电子;智能穿戴;5G;AI PC;AI手机;消费电子概念;传感器;卫星导航;智能座舱;商业航天;EDR概念;小米概念;无人驾驶;物联网;液冷服务器;华为概念;车联网(车路协同);人形机器人;安防;低空经济;东数西算(算力);充电桩;机器人概念;新能源汽车;小米汽车;移动支付;光伏概念;工业互联网;智能家居;华为汽车;粤港澳大湾区;储能;一带一路;宠物经济;深股通;股权转让(并购重组);融资融券,33,40,300735
002237.SZ,金属铅;金属锌;金属铜;黄金概念;小金属概念;金属回收;磷化工;化肥;国企改革;深股通;融资融券,33,11,002237
688006.SH,固态电池;芯片概念;锂电池概念;动力电池回收;特斯拉概念;沪股通;融资融券,17,7,688006
600885.SH,汽车电子;商业航天;数据中心(AIDC);智能电网;充电桩;华为概念;特斯拉概念;光伏概念;储能;物联网;低空经济;宁德时代概念;飞行汽车(eVTOL);机器人概念;新能源汽车;风电;福建自贸区;沪股通;融资融券,17,19,600885
300649.SZ,新型城镇化;共同富裕示范区;PPP概念;水利;雄安新区;碳中和;IP经济(谷子经济);区块链,33,8,300649
603861.SH,柔性直流输电;智能电网;华为数字能源;特高压;东数西算(算力);核电;数据中心(AIDC);一带一路;储能;华为概念;新能源汽车;光伏概念;宁德时代概念;沪股通,17,14,603861
002119.SZ,存储芯片;先进封装;芯片概念;专精特新;核电;自由贸易港;深股通;融资融券,33,8,002119
688084.SH,无人机;军工;高端装备;机器人概念;沪股通;融资融券,17,6,688084
002169.SZ,芯片概念;光伏概念;宁德时代概念;特高压;充电桩;数据中心(AIDC);储能;智能电网;电力物联网;工业互联网;虚拟电厂;碳中和;钒电池;绿色电力;深股通;融资融券,33,16,002169
688299.SH,固态电池;锂电池概念;比亚迪概念;专精特新;华为概念;储能;DeepSeek概念;PCB概念;POE胶膜;MiniLED;沪股通;融资融券,17,12,688299
300292.SZ,光纤概念;5G;数据中心(AIDC);毫米波雷达;信创;物联网;传感器;云计算;华为概念;车联网(车路协同);华为鲲鹏;移动支付;百度概念;军工;阿里巴巴概念;智能座舱;汽车电子;鸿蒙概念;数字经济;ChatGPT概念;新能源汽车;DeepSeek概念;储能;长安汽车概念;汽车热管理;跨境电商;深股通,33,27,300292
688636.SH,军工信息化;卫星导航;商业航天;无人机;军工;华为昇腾;专精特新;DeepSeek概念;西部大开发;沪股通;融资融券,17,11,688636
300769.SZ,磷化工;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;新能源汽车;融资融券;深股通,33,10,300769
688618.SH,WiFi 6;光纤概念;芯片概念;5G;智慧灯杆;星闪概念;专精特新;安防;网络安全;物联网;智能电网;车联网(车路协同);无人驾驶;华为概念;充电桩;海工装备;高铁;智慧城市;换电概念;新型工业化;水利;机器人概念;人工智能;粤港澳大湾区;工业互联网;数字经济;DeepSeek概念;智能物流;储能;风电;一带一路;融资融券,17,32,688618
300506.SZ,车联网(车路协同);粤港澳大湾区;比亚迪概念;智慧城市;智慧灯杆;摘帽,33,6,300506
688182.SH,WiFi 6;国家大基金持股;6G概念;芯片概念;5G;卫星导航;专精特新;商业航天;华为概念;智能电网;新能源汽车;先进封装;沪股通;融资融券,17,14,688182
603301.SH,医疗器械概念;跨境电商;人民币贬值受益;医药电商;沪股通;融资融券,17,6,603301
920125.BJ,专精特新;消费电子概念;PCB概念;芯片概念;新能源汽车;先进封装;储能;新股与次新股;融资融券,151,9,920125
603156.SH,创投;超级品牌;高股息精选;沪股通;融资融券,17,5,603156
000776.SZ,期货概念;证金持股;同花顺漂亮100;深股通;融资融券,33,5,000776
600769.SH,国企改革;沪股通,17,2,600769
300480.SZ,存储芯片;第三代半导体;先进封装;芯片概念;共封装光学(CPO);传感器;专精特新;华为概念;物联网;高端装备;工业母机;机器人概念;工业互联网;一带一路;深股通,33,15,300480
688811.SH,科创次新股;注册制次新股;卫星导航;商业航天;军工;核电;智能电网;央企国企改革;国企改革;新股与次新股;融资融券,17,11,688811
002436.SZ,PCB概念;共封装光学(CPO);先进封装;存储芯片;5G;6G概念;毫米波雷达;芯片概念;华为概念;商业航天;粤港澳大湾区;军工;机器人概念;深股通;低空经济;玻璃基板;融资融券,33,17,002436
301128.SZ,液冷服务器;富士康概念;共封装光学(CPO);光刻机;柔性屏(折叠屏);华为海思概念股;PCB概念;数据中心(AIDC);华为手机;消费电子概念;芯片概念;苹果概念;无人驾驶;新型工业化;虚拟现实;华为概念;人形机器人;华为汽车;比亚迪概念;新能源汽车;机器人概念;无人机;军工;高端装备;人工智能;粤港澳大湾区;华为数字能源;深股通;融资融券,33,29,301128
300825.SZ,数字孪生;智谱AI;多模态AI;新型工业化;数据要素;AI智能体;车联网(车路协同);数字经济;人工智能;低空经济;汽车芯片;芯片概念;虚拟现实;DeepSeek概念;机器人概念;无人驾驶;减速器;人形机器人;华为概念;智能物流;京津冀一体化;换电概念;农机;英伟达概念;智能座舱;东数西算(算力);汽车电子;比亚迪概念;长安汽车概念;飞行汽车(eVTOL);新能源汽车;算力租赁;乡村振兴;华为汽车;燃料电池;融资融券;深股通,33,37,300825
601515.SH,烟草;新型烟草(电子烟);医疗器械概念;PVDF概念;锂电池概念;钠离子电池;创投;固态电池;比亚迪概念;国企改革;宁德时代概念;PET铜箔;沪股通;融资融券;股权转让(并购重组),17,15,601515
002830.SZ,物业管理;粤港澳大湾区;华为概念,33,3,002830
301377.SZ,PCB概念;工业母机;机器视觉;高端装备;机器人概念;粤港澳大湾区;深股通;融资融券,33,8,301377
300708.SZ,MicroLED概念;MiniLED;第三代半导体;芯片概念;深股通,33,5,300708
000012.SZ,特斯拉概念;建筑节能;汽车电子;硅能源;消费电子概念;军工;光伏概念;一带一路;OLED;光伏建筑一体化;雄安新区;深股通;融资融券,33,13,000012
301581.SZ,芯片概念;光伏概念;专精特新;新能源汽车;供销社;融资融券,33,6,301581
301189.SZ,智能音箱;腾讯概念;虚拟数字人;人脸识别;算力租赁;英伟达概念;鸿蒙概念;星闪概念;消费电子概念;人工智能;无线耳机;跨境电商;宠物经济;物联网;智能家居;车联网(车路协同);汽车电子;机器人概念;专精特新;人民币贬值受益;深股通;融资融券,33,22,301189
300455.SZ,卫星导航;商业航天;军工;核电;高端装备;高铁;机器人概念;人工智能;智能物流;央企国企改革;芯片概念;MCU芯片;国企改革;存储芯片;融资融券;深股通,33,16,300455
301191.SZ,F5G概念;WiFi 6;6G概念;芯片概念;5G;汽车电子;数据中心(AIDC);网络安全;小米概念;智能座舱;华为概念;安防;信创;车联网(车路协同);粤港澳大湾区;创投;深股通;融资融券,33,18,301191
688596.SH,中芯国际概念;第三代半导体;存储芯片;芯片概念;光纤概念;氟化工概念;光伏概念;专精特新;锂电池概念;储能;高端装备;氢能源;磷化工;医疗器械概念;合成生物;沪股通;融资融券,17,17,688596
300287.SZ,网络安全;智慧政务;AIGC概念;虚拟数字人;Web3.0;信创;华为鲲鹏;AI智能体;鸿蒙概念;数据要素;元宇宙;在线教育;智能电网;智慧城市;时空大数据;算力租赁;数字经济;DeepSeek概念;人工智能;东数西算(算力);物联网;数字孪生;数据中心(AIDC);京津冀一体化;华为概念;虚拟现实;低空经济;食品安全;卫星导航;军工;机器人概念;乡村振兴;5G;MCU芯片;芯片概念;共封装光学(CPO);深股通;融资融券,33,38,300287
002745.SZ,MicroLED概念;MiniLED;PCB概念;光伏概念;小米概念;储能;粤港澳大湾区;智能家居;机器人概念;人民币贬值受益;人工智能;DeepSeek概念;深股通;融资融券,33,14,002745
688439.SH,MCU芯片;芯片概念;第三代半导体;先进封装;商业航天;卫星导航;存储芯片;无人机;专精特新;军工;低空经济;飞行汽车(eVTOL);人形机器人;西部大开发;央企国企改革;国企改革;沪股通;融资融券,17,18,688439
603520.SH,氟化工概念;仿制药一致性评价;流感;锂电池概念;专精特新,17,5,603520
301626.SZ,消费电子概念;汽车电子;液冷服务器;宁德时代概念;华为概念;汽车热管理;深股通;融资融券,33,8,301626
688116.SH,钠离子电池;宁德时代概念;固态电池;锂电池概念;石墨烯;储能;高压快充;比亚迪概念;机器人概念;专精特新;特斯拉概念;超级电容;沪股通;融资融券,17,14,688116
688218.SH,专精特新;无线充电;高端装备;新型工业化;宁德时代概念;机器视觉;人形机器人;新能源汽车;低空经济;机器人概念;储能;特斯拉概念;人工智能;创投;DeepSeek概念;融资融券,17,16,688218
300149.SZ,细胞免疫治疗;重组蛋白;创新药;CRO概念;智能医疗;AI应用;DeepSeek概念;人民币贬值受益;深股通;股权转让(并购重组);融资融券,33,11,300149
300469.SZ,卫星导航;食品安全;无人驾驶;工业大麻;智慧城市;人工智能;车联网(车路协同);数字乡村;信创;数字经济;腾讯概念;智慧政务;阿里巴巴概念;冷链物流;DeepSeek概念;数据要素;区块链;AI智能体;AI应用;云计算;深股通;融资融券;股权转让(并购重组),33,23,300469
300842.SZ,存储芯片;芯片概念;第三代半导体;汽车电子;BC电池;钙钛矿电池;商业航天;光伏概念;HJT电池;专精特新;TOPCON电池;新能源汽车;深股通;融资融券,33,14,300842
600579.SH,跨境电商;核污染防治;人民币贬值受益;新型工业化;机器人概念;新能源汽车;高端装备;低空经济;氢能源;飞行汽车(eVTOL);碳纤维;储能;国企改革;化肥;光热发电;央企国企改革;煤化工概念;中字头股票;股权转让(并购重组),17,19,600579
002837.SZ,液冷服务器;中国AI 50;数据中心(AIDC);英伟达概念;东数西算(算力);华为概念;比亚迪概念;军工;充电桩;新能源汽车;储能;抖音概念(字节概念);腾讯概念;阿里巴巴概念;粤港澳大湾区;高铁;家用电器;冷链物流;融资融券;深股通,33,20,002837
002785.SZ,盐湖提锂;小金属概念;锂电池概念;海峡两岸;福建自贸区;中俄贸易概念;一带一路;核电;俄乌冲突概念;深股通,33,10,002785
300137.SZ,PM2.5;AI智能体;核污染防治;碳中和;机器人概念;区块链;水利;污水处理;碳交易;雄安新区;京津冀一体化;乡村振兴;深股通;摘帽,33,14,300137
301633.SZ,新型工业化;高端装备;机器人概念;信创;专精特新;融资融券,33,6,301633
920394.BJ,长安汽车概念;华为汽车;体育产业;比亚迪概念;风电;高铁;特高压;融资融券;大飞机;新能源汽车;低空经济;无人机;国企改革;专精特新,151,14,920394
002240.SZ,盐湖提锂;小金属概念;固态电池;锂电池概念;宁德时代概念;比亚迪概念;西部大开发;深股通;融资融券,33,9,002240
603516.SH,虚拟现实;液冷服务器;同花顺新质50;军工信息化;MR(混合现实);安防;华为概念;星闪概念;智慧城市;芯片概念;人工智能;融资融券;沪股通,17,13,603516
300222.SZ,高压快充;电力物联网;智能电网;5G;虚拟电厂;宁德时代概念;物联网;充电桩;换电概念;储能;工业互联网;比亚迪概念;特斯拉概念;量子科技;第三代半导体;机器视觉;小米汽车;新型工业化;人工智能;光伏概念;新能源汽车;机器人概念;数字经济;智能物流;军工;绿色电力;长安汽车概念;深股通;融资融券,33,29,300222
000767.SZ,超超临界发电;绿色电力;碳交易;风电;碳中和;储能;国企改革;深股通;融资融券;股权转让(并购重组),33,10,000767
603618.SH,光纤概念;特高压;PET铜箔;5G;抽水蓄能;智能电网;光伏概念;储能;风电;新能源汽车;锂电池概念;沪股通;石墨烯;共同富裕示范区;融资融券,17,15,603618
002587.SZ,柔性屏(折叠屏);虚拟现实;智慧灯杆;消费电子概念;MR(混合现实);足球概念;MicroLED概念;专精特新;MiniLED;粤港澳大湾区;语音技术;广东自贸区;华为概念;物联网;元宇宙;机器人概念;5G;人脸识别;苹果概念;智慧城市;体育产业;人工智能;在线教育;抖音概念(字节概念);腾讯概念;信创;AIGC概念;数字经济;智慧政务;区块链;虚拟数字人;华为鲲鹏;AI应用;ChatGPT概念;互联网金融;英伟达概念;旅游概念,33,37,002587
003043.SZ,光刻机;芯片概念;专精特新;高铁;固态电池;高端装备;医疗器械概念;储能;数字经济;智能电网;智能物流;深股通;股权转让(并购重组),33,13,003043
300709.SZ,柔性屏(折叠屏);消费电子概念;无线耳机;智能穿戴;液冷服务器;AI眼镜;智能音箱;比亚迪概念;共封装光学(CPO);特斯拉概念;机器人概念;减速器;深股通;融资融券,33,14,300709
300623.SZ,汽车芯片;第三代半导体;中芯国际概念;芯片概念;5G;汽车电子;高压快充;柔性直流输电;充电桩;专精特新;新能源汽车;深股通;股权转让(并购重组);融资融券,33,14,300623
600644.SH,绿色电力;虚拟电厂;天然气;地下管网;充电桩;污水处理;储能;乡村振兴;参股银行;西部大开发;光伏概念;沪股通;融资融券,17,13,600644
002151.SZ,卫星导航;军工信息化;商业航天;无人机;军工;星闪概念;军民融合;物联网;车联网(车路协同);低空经济;同花顺新质50;国产航母;智能穿戴;华为概念;智能座舱;高端装备;机器人概念;5G;无人驾驶;汽车电子;消费电子概念;英伟达概念;长安汽车概念;芯片概念;农机;汽车芯片;京津冀一体化;两轮车;国家大基金持股;深股通;融资融券,33,31,002151
