所属概念,code,所属概念数量,market_code,股票代码
虚拟电厂;锂电池概念;储能;充电桩;光伏概念;人民币贬值受益;沪股通;融资融券,688717,8,17,688717.SH
水利;海工装备;一带一路;军工;工业互联网;机器人概念;人工智能;核电;体育产业;雅下水电概念;国企改革;固废处理;华为概念;风电;冰雪产业;深股通;融资融券,002523,17,33,002523.SZ
华为海思概念股;5G;云计算;芯片概念;信创;智能音箱;物联网;多模态AI;智能穿戴;抖音概念(字节概念);华为概念;小米概念;阿里巴巴概念;车联网(车路协同);虚拟现实;百度概念;机器视觉;ChatGPT概念;AI智能体;小红书概念;数据要素;财税数字化;AIGC概念;人工智能;数字经济;AI应用;DeepSeek概念;小米汽车;互联网金融;智能医疗;股权转让(并购重组);深股通;融资融券,301316,33,33,301316.SZ
小金属概念;稀土永磁;超导概念;军工;核电;注册制次新股;一带一路;央企国企改革;国企改革;深股通;中字头股票;新股与次新股;融资融券,001280,13,33,001280.SZ
新型工业化;工业互联网;专精特新;人工智能,002877,4,33,002877.SZ
液冷服务器;5G;消费电子概念;PEEK材料;虚拟现实;汽车电子;新能源汽车;智能家居;宁德时代概念;无人驾驶;工业互联网;毫米波雷达;特斯拉概念;人民币贬值受益;一带一路;深股通;融资融券,002937,17,33,002937.SZ
智能电网;充电桩;储能;绿色电力;高压快充;光伏概念;高铁;福建自贸区;一带一路;海峡两岸;锂电池概念;宁德时代概念;机器人概念;新能源汽车;深股通,300062,15,33,300062.SZ
虚拟电厂;华为数字能源;绿色电力;风电;智能电网;碳中和;央企国企改革;固废处理;光伏概念;国企改革;乡村振兴;建筑节能;融资融券;深股通,003035,14,33,003035.SZ
共封装光学(CPO);光纤概念;先进封装;英伟达概念;5G;数据中心(AIDC);无人驾驶;同花顺新质50;专精特新;华为概念;人民币贬值受益;深股通;融资融券,300394,13,33,300394.SZ
融资融券;一带一路;中韩自贸区;跨境电商;航运概念;统一大市场,920351,6,151,920351.BJ
机器人概念;新能源汽车;消费电子概念;人民币贬值受益;汽车电子;智能家居;充电桩;储能;锂电池概念;融资融券,603400,10,17,603400.SH
AI PC;智能音箱;中国AI 50;液冷服务器;无线耳机;英伟达概念;华为手机;数据中心(AIDC);消费电子概念;上海自贸区;星闪概念;AI眼镜;抖音概念(字节概念);智能穿戴;东数西算(算力);小米概念;华为概念;汽车电子;智能家居;阿里巴巴概念;腾讯概念;虚拟现实;医疗器械概念;芯片概念;智能座舱;无人驾驶;毫米波雷达;机器人概念;人形机器人;百度概念;车联网(车路协同);MR(混合现实);5G;沪股通;融资融券,603296,35,17,603296.SH
可控核聚变;核电;智能电网;风电;水利;储能;军工;中字头股票;一带一路;房屋检测;央企国企改革;PPP概念;国企改革;长三角一体化;同花顺中特估100;沪股通;融资融券,601611,17,17,601611.SH
算力租赁;国资云;东数西算(算力);阿里巴巴概念;数据中心(AIDC);智慧城市;DeepSeek概念;数字经济;特钢概念;绿色电力;汽车拆解概念;比亚迪概念;国企改革;沪股通;融资融券,600126,15,17,600126.SH
减速器;高压快充;融资融券;新能源汽车;专精特新,920221,5,151,920221.BJ
生物质能发电;新型城镇化;PPP概念;固废处理;光伏建筑一体化;雄安新区;碳中和;土壤修复;污水处理;风电;PM2.5;智能电网;AI智能体;充电桩;储能;金属回收;比亚迪概念;小金属概念,300187,18,33,300187.SZ
专精特新;合成生物;融资融券,920547,3,151,920547.BJ
物联网;工业互联网;专精特新;电力物联网;智能电网;储能;充电桩;特高压;虚拟电厂;柔性直流输电;绿色电力;融资融券,688681,12,17,688681.SH
无人机;华为汽车;低空经济;安防;商业航天;卫星导航;新能源汽车;智慧城市;智慧政务;中俄贸易概念;机器人概念;区块链;DeepSeek概念;人工智能;工业互联网;信创;6G概念;粤港澳大湾区;物联网;互联网金融;星闪概念;量子科技;一带一路;5G;汽车电子;芯片概念;俄乌冲突概念;深股通;融资融券,002583,29,33,002583.SZ
黄金概念;NFT概念;IP经济(谷子经济);共同富裕示范区;元宇宙;深股通;融资融券,300945,7,33,300945.SZ
有机硅概念;装配式建筑;新型城镇化;硅能源;粤港澳大湾区;高铁;一带一路;跨境电商;雄安新区;碳中和;光伏概念;比亚迪概念;储能;低空经济;新能源汽车;液冷服务器;飞行汽车(eVTOL);两轮车;消费电子概念;5G;融资融券,002909,21,33,002909.SZ
煤化工概念;俄乌冲突概念;新疆振兴;天然气;共同富裕示范区;氢能源;一带一路;碳中和;可控核聚变;海峡两岸;高端装备;商业航天;储能;芯片概念;深股通,300435,15,33,300435.SZ
智谱AI;Web3.0;财税数字化;ChatGPT概念;元宇宙;知识产权保护;AIGC概念;虚拟数字人;智慧政务;云计算;在线教育;AI应用;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;职业教育;区块链;数字经济;DeepSeek概念;人工智能;算力租赁;华为概念;独角兽概念;东数西算(算力);创投;股权转让(并购重组);深股通,300688,28,33,300688.SZ
基因测序;猴痘概念;医疗器械概念;幽门螺杆菌概念;流感;融资融券,688426,6,17,688426.SH
新型城镇化;地下管网;水利;PPP概念;核电;风电;高端装备;超超临界发电,002671,8,33,002671.SZ
云计算;鸿蒙概念;AI智能体;数据要素;AI应用;星闪概念;物联网;智慧城市;量子科技;人工智能;DeepSeek概念;数字经济;华为概念;传感器;华为海思概念股;储能;芯片概念;地下管网;氢能源;绿色电力;深股通;融资融券,300349,22,33,300349.SZ
AIGC概念;AI应用;数据要素;文化传媒概念;元宇宙;数字经济;人工智能;IP经济(谷子经济);网红经济;三胎概念;融资融券,301052,11,33,301052.SZ
IP经济(谷子经济);阿里巴巴概念;虚拟现实;粤港澳大湾区;华为概念;小米概念;眼科医疗;智能穿戴;消费电子概念;AI眼镜;深股通,300622,11,33,300622.SZ
合成生物;三胎概念;消毒剂;海峡两岸,300132,4,33,300132.SZ
环氧丙烷;氟化工概念;消毒剂;国企改革;上海国企改革;沪股通;融资融券,600618,7,17,600618.SH
细胞免疫治疗;创新药;生物疫苗;智能医疗;养老概念;DRG/DIP;医疗器械概念;脑机接口;AI应用;鸿蒙概念;DeepSeek概念;人工智能;固废处理;数据安全;网络安全;信创;华为概念;沪股通,603716,18,17,603716.SH
高压快充;智能电网;数据中心(AIDC);充电桩;储能;换电概念;汽车电子;军工;新能源汽车;京津冀一体化;雄安新区,300491,11,33,300491.SZ
海工装备;高端装备;机器人概念;风电;股权转让(并购重组);融资融券,001239,6,33,001239.SZ
特高压;固态电池;深股通,001207,3,33,001207.SZ
机器视觉;专精特新;比亚迪概念;传感器;锂电池概念;沪股通;融资融券,688623,7,17,688623.SH
光刻胶;先进封装;OLED;柔性屏(折叠屏);消费电子概念;AI眼镜;液冷服务器;染料;氟化工概念;专精特新;云计算;京津冀一体化;创新药;融资融券,688181,14,17,688181.SH
广东自贸区;固废处理;PPP概念;污水处理;垃圾分类;土壤修复;国企改革;碳中和;生物质能发电;汽车拆解概念;磷化工;DeepSeek概念;金属回收;粤港澳大湾区;黄金概念;金属铜;氟化工概念;金属锌;深股通;融资融券,002672,20,33,002672.SZ
盐湖提锂;煤化工概念;固废处理;污水处理;雄安新区;PPP概念;锂电池概念;深股通;融资融券,300055,9,33,300055.SZ
信创;数据要素;AI智能体;AI应用;互联网金融;区块链;Web3.0;云计算;百度概念;人工智能;人民币贬值受益;沪股通;融资融券,688588,13,17,688588.SH
数据中心(AIDC);AI应用;高铁;网络安全;物业管理;智慧城市;数字经济;算力租赁;阿里巴巴概念;智慧灯杆;抖音概念(字节概念);融资融券;车联网(车路协同);区块链;安防;养老概念;信创;5G;东数西算(算力);华为概念;专精特新;人工智能,920924,22,151,920924.BJ
冰雪产业;参股银行;农机;注册制次新股;新股与次新股;融资融券,001325,6,33,001325.SZ
抽水蓄能;ChatGPT概念;光热发电;核电;超超临界发电;风电;DeepSeek概念;可控核聚变;人工智能;储能;工业互联网;高端装备;光伏概念;雅下水电概念;燃料电池;新能源汽车;氢能源;央企国企改革;乡村振兴;国企改革;西部大开发;沪股通;融资融券,600875,23,17,600875.SH
物业管理;无人零售;统一大市场;自由贸易港;供销社;跨境电商;IP经济(谷子经济);农村电商;网红经济;乡村振兴;新疆振兴;冷链物流;百度概念;西部大开发;军民融合;深股通;融资融券,000564,17,33,000564.SZ
比亚迪概念;阿里巴巴概念;新股与次新股;融资融券;人民币贬值受益,920112,5,151,920112.BJ
金属回收;国企改革;锂电池概念;宁德时代概念;固态电池;医疗器械概念;比亚迪概念;汽车热管理;新能源汽车;特斯拉概念;工业母机;深股通;融资融券,002160,13,33,002160.SZ
房屋检测;垃圾分类;污水处理;装配式建筑;PPP概念;雄安新区;建筑节能;国企改革;沪股通;融资融券,600846,10,17,600846.SH
互联网金融;AI应用;AIGC概念;数据要素;AI智能体;DeepSeek概念;ERP概念;数字经济;人工智能;工业互联网;烟草;智能物流;机器人概念;新型工业化;华为概念;机器视觉;无人驾驶;数据中心(AIDC);融资融券,301315,19,33,301315.SZ
BC电池;HJT电池;TOPCON电池;固态电池;POE胶膜;锂电池概念;专精特新;光伏概念;比亚迪概念;储能;人民币贬值受益;融资融券,688560,12,17,688560.SH
土地流转;ST板块;冷链物流;国企改革;西部大开发;智能物流,000911,6,33,000911.SZ
新能源汽车;比亚迪概念;华为汽车;长安汽车概念;机器人概念;人形机器人,605068,6,17,605068.SH
海峡两岸;创投;国企改革;锂电池概念;沪股通;股权转让(并购重组),605086,6,17,605086.SH
MicroLED概念;MiniLED;第三代半导体;芯片概念;深股通,300708,5,33,300708.SZ
人工智能;智慧城市;水利;雄安新区;物联网;AI智能体;DeepSeek概念;专精特新;华为概念;核电;传感器;绿色电力,300371,12,33,300371.SZ
电子竞技;手机游戏;网络游戏;NFT概念;云游戏;养老概念;AIGC概念;虚拟数字人;文化传媒概念;AI视频;AI应用;在线教育;ChatGPT概念;元宇宙;AI智能体;脑机接口;人工智能;多模态AI;创投;虚拟现实;高股息精选;华为概念;深股通;融资融券,002555,24,33,002555.SZ
快手概念;AI视频;AI语料;智谱AI;数字水印;AIGC概念;抖音概念(字节概念);多模态AI;知识产权保护;腾讯概念;百度概念;NFT概念;阿里巴巴概念;AI应用;数据确权;数据要素;文化传媒概念;AI智能体;鸿蒙概念;区块链;DeepSeek概念;人工智能;虚拟现实;华为概念;小米概念;深股通;融资融券,000681,27,33,000681.SZ
PET铜箔;芯片概念;MiniLED;MicroLED概念;HJT电池;钙钛矿电池;光伏概念;专精特新;小金属概念;可控核聚变;融资融券,688530,11,17,688530.SH
融资融券;国企改革;可降解塑料;光刻胶;专精特新,920489,5,151,920489.BJ
智能家居;家用电器;物联网;星闪概念;新型工业化;人脸识别;鸿蒙概念;华为概念;小米概念;消费电子概念;融资融券,301578,11,33,301578.SZ
军民融合;军工;商业航天;无人机;低空经济;高端装备;芯片概念;传感器;智能家居;华为概念;无人驾驶;安防;汽车芯片;汽车电子;机器视觉;机器人概念;毫米波雷达;华为昇腾;车联网(车路协同);智能电网;鸿蒙概念;先进封装;深股通;融资融券;2026中报预增;智能物流,002414,26,33,002414.SZ
人工智能;AI应用;AI智能体;新型工业化;DeepSeek概念;机器视觉;高端装备;专精特新;金属回收;锂电池概念;动力电池回收;融资融券,688420,12,17,688420.SH
电力物联网;国产操作系统;物联网;信创;阿里巴巴概念;数据中心(AIDC);智慧城市;智能电网;充电桩;人工智能;工业互联网;知识产权保护;小米概念;专精特新;智能家居;光伏概念;虚拟电厂;储能;风电;苹果概念;芯片概念;MCU芯片;国企改革;深股通;融资融券,300183,25,33,300183.SZ
小米汽车;无人驾驶;长安汽车概念;专精特新;小米概念;智能座舱;新能源汽车;汽车电子;深股通;融资融券,301535,10,33,301535.SZ
氟化工概念;磷化工;钠离子电池;固态电池;锂电池概念;仿制药一致性评价;合成生物;流感;猴痘概念;比亚迪概念;深股通;融资融券,301246,12,33,301246.SZ
芯片概念;商业航天;智能医疗;宠物经济;可控核聚变;医疗器械概念;量子科技;超导概念;专精特新;融资融券;光伏概念,920300,11,151,920300.BJ
化肥;煤化工概念;磷化工;消毒剂;天然气;国企改革;氢能源;一带一路;燃料电池;储能;机器人概念;光伏概念;股权转让(并购重组);沪股通;融资融券,600691,15,17,600691.SH
新型工业化;民爆概念;工业互联网;机器人概念;人工智能;数字孪生;虚拟现实;一带一路;军民融合;机器视觉;军工;粤港澳大湾区;雅下水电概念;新疆振兴;空气能热泵;芯片概念,002917,16,33,002917.SZ
光刻胶;先进封装;存储芯片;OLED;PCB概念;超级电容;芯片概念;丙烯酸;6G概念;硅能源;固态电池;石墨烯;染料;锂电池概念;钠离子电池;代糖概念;3D打印;储能;新能源汽车;商业航天;军工;核电;高铁;高端装备;风电;建筑节能;大飞机;光伏建筑一体化;绿色电力;合成生物;CRO概念;创新药;沪股通;融资融券,605589,34,17,605589.SH
石墨电极;融资融券;光伏概念;TOPCON电池;氢能源;HJT电池;储能;换电概念,920985,8,151,920985.BJ
水泥概念;福建自贸区;国企改革;参股银行;海峡两岸;参股券商;核电;融资融券,600802,8,17,600802.SH
网络游戏;手机游戏;创投;粤港澳大湾区;文化传媒概念;短剧游戏;抖音概念(字节概念);国企改革;摘帽,600892,9,17,600892.SH
存储芯片;PET铜箔;OLED;第三代半导体;芯片概念;超导概念;消费电子概念;HJT电池;小金属概念;钙钛矿电池;专精特新;光伏概念;钒电池;海峡两岸;福建自贸区;深股通;柔性屏(折叠屏),300706,17,33,300706.SZ
光刻机;中芯国际概念;芯片概念;专精特新;光伏概念;商业航天;医疗器械概念;沪股通;融资融券,688605,9,17,688605.SH
建筑节能;露营经济;锂电池概念;医疗器械概念;华为概念;军工;新能源汽车;小米概念;风电;柔性屏(折叠屏);OLED,300169,11,33,300169.SZ
