股票代码,所属概念数量,code,所属概念,market_code
300168.SZ,35,300168,DRG/DIP;家庭医生;虚拟数字人;在线教育;AI智能体;智慧政务;华为鲲鹏;数据要素;华为盘古;财税数字化;MLOps概念;鸿蒙概念;互联网保险;信创;时空大数据;区块链;数字乡村;网络安全;智能医疗;DeepSeek概念;数字经济;人工智能;电子身份证;算力租赁;智慧城市;移动支付;养老概念;安防;华为概念;数据中心;乡村振兴;机器人概念;AI应用;深股通;融资融券,33
600864.SH,11,600864,期货概念;互联网金融;参股券商;创投;参股银行;国企改革;碳中和;黑龙江自贸区;碳交易;沪股通;融资融券,17
601077.SH,5,601077,高股息精选;西部大开发;小米概念;融资融券;沪股通,17
301508.SZ,24,301508,央企国企改革;国企改革;机器人概念;无人驾驶;京津冀一体化;碳中和;低空经济;无人机;车联网(车路协同);小米汽车;汽车电子;新能源汽车;充电桩;军工;小米概念;氢能源;比亚迪概念;人工智能;网络安全;数据安全;百度概念;深股通;融资融券;中字头股票,33
600909.SH,4,600909,期货概念;沪股通;国企改革;融资融券,17
002733.SZ,22,002733,钠离子电池;石墨烯;固态电池;动力电池回收;燃料电池;锂电池概念;储能;氢能源;新能源汽车;专精特新;一带一路;数据中心;军工;无人机;粤港澳大湾区;5G;人民币贬值受益;东数西算(算力);阿里巴巴概念;百度概念;深股通;融资融券,33
301421.SZ,17,301421,光刻机;PCB概念;芯片概念;AI眼镜;消费电子概念;3D打印;机器视觉;无人驾驶;专精特新;机器人概念;无人机;安防;锂电池概念;医疗器械概念;基因测序;深股通;融资融券,33
600351.SH,11,600351,医药电商;维生素;仿制药一致性评价;流感;幽门螺杆菌概念;农业种植;创新药;三胎概念;重组蛋白;沪股通;融资融券,17
000911.SZ,5,000911,土地流转;冷链物流;国企改革;西部大开发;智能物流,33
600127.SH,10,600127,粮食概念;玉米;预制菜;乳业;乡村振兴;国企改革;俄乌冲突概念;养老概念;沪股通;融资融券,17
688276.SH,6,688276,流感;生物疫苗;阿尔茨海默概念;国企改革;沪股通;融资融券,17
000997.SZ,34,000997,跨境支付(CIPS);数字货币;移动支付;蚂蚁集团概念;电子身份证;区块链;AI智能体;华为鲲鹏;互联网金融;云计算;数据要素;鸿蒙概念;多模态AI;阿里巴巴概念;数字经济;DeepSeek概念;人脸识别;数字乡村;人工智能;ETC;智慧城市;食品安全;安防;华为概念;物联网;机器视觉;乡村振兴;AI应用;海峡两岸;福建自贸区;芯片概念;证金持股;深股通;融资融券,33
301009.SZ,7,301009,三胎概念;宠物经济;跨境电商;养老概念;医疗器械概念;专精特新;融资融券,33
605008.SH,2,605008,可降解塑料;沪股通,17
605199.SH,10,605199,海南自贸区;ST板块;幽门螺杆菌概念;医药电商;仿制药一致性评价;流感;肝炎概念;三胎概念;创新药;专精特新,22
300464.SZ,6,300464,跨境电商;露营经济;家用电器;人民币贬值受益;消费电子概念;无线耳机,33
920418.BJ,9,920418,商业航天;减速器;机器人概念;融资融券;军工;新能源汽车;国企改革;军民融合;专精特新,151
300647.SZ,10,300647,智慧灯杆;锂电池概念;智慧城市;数据中心;跨境电商;5G;液冷服务器;动力电池回收;消费电子概念;一带一路,33
301087.SZ,18,301087,脑机接口;血氧仪;智能医疗;养老概念;医疗器械概念;猴痘概念;幽门螺杆菌概念;DeepSeek概念;医药电商;阿里巴巴概念;流感;腾讯概念;合成生物;跨境电商;重组蛋白;专精特新;融资融券;深股通,33
000713.SZ,13,000713,玉米;转基因;粮食概念;农业种植;农村电商;乡村振兴;化肥;国企改革;俄乌冲突概念;央企国企改革;磷化工;股权转让(并购重组);融资融券,33
002096.SZ,9,002096,民爆概念;国企改革;新疆振兴;央企国企改革;一带一路;雅下水电概念;军工;军民融合;深股通,33
000731.SZ,10,000731,化肥;天然气;国企改革;乡村振兴;磷化工;央企国企改革;西部大开发;民爆概念;AI智能体;融资融券,33
002686.SZ,12,002686,水利;化债概念(AMC概念);国企改革;海工装备;高压快充;新能源汽车;长安汽车概念;专精特新;数据中心;汽车电子;军工;阿里巴巴概念,33
000530.SZ,19,000530,冰雪产业;海工装备;核电;军工;无人零售;空气能热泵;中俄贸易概念;体育产业;碳中和;氢能源;数字经济;数据中心;独角兽概念;储能;汽车热管理;冷链物流;比亚迪概念;统一大市场;融资融券,33
002198.SZ,6,002198,流感;医药电商;仿制药一致性评价;创新药;医疗器械概念;融资融券,33
920964.BJ,9,920964,数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革,151
605183.SH,3,605183,专精特新;一带一路;沪股通,17
000421.SZ,12,000421,物业管理;天然气;换电概念;旅游概念;网约车;国企改革;充电桩;创投;动力电池回收;虚拟电厂;互联网金融;文化传媒概念,33
002917.SZ,15,002917,一带一路;空气能热泵;粤港澳大湾区;新疆振兴;雅下水电概念;机器人概念;新型工业化;工业互联网;机器视觉;军工;人工智能;虚拟现实;民爆概念;芯片概念;军民融合,33
600378.SH,25,600378,氟化工概念;磷化工;PVDF概念;锂电池概念;固态电池;氢能源;钠离子电池;中芯国际概念;燃料电池;国产航母;大飞机;俄乌冲突概念;央企国企改革;军工;新能源汽车;芯片概念;页岩气;西部大开发;碳中和;国企改革;液冷服务器;碳交易;股权转让(并购重组);沪股通;融资融券,17
300729.SZ,10,300729,跨境电商;三胎概念;人民币贬值受益;智能家居;智能物流;人工智能;机器人概念;航运概念;抖音概念(字节概念);深股通,33
300299.SZ,17,300299,5G;AIGC概念;手机游戏;文化传媒概念;网络游戏;抖音概念(字节概念);IP经济(谷子经济);数据安全;福建自贸区;数字经济;人工智能;智慧城市;海峡两岸;虚拟现实;AI应用;机器人概念;融资融券,33
000888.SZ,12,000888,冰雪产业;旅游概念;啤酒概念;体育产业;IP经济(谷子经济);NFT概念;国企改革;西部大开发;智慧政务;低空经济;融资融券;深股通,33
002370.SZ,8,002370,肝炎概念;幽门螺杆菌概念;猴痘概念;仿制药一致性评价;创新药;股权转让(并购重组);2025年报预增;融资融券,33
300140.SZ,15,300140,特高压;智能电网;医疗废物处理;固废处理;土壤修复;污水处理;高端装备;垃圾分类;雄安新区;西部大开发;央企国企改革;空气能热泵;国企改革;乡村振兴;深股通,33
605259.SH,5,605259,新能源汽车;人民币贬值受益;储能;水利;鸿蒙概念,17
603703.SH,8,603703,卫星导航;商业航天;量子科技;车联网(车路协同);5G;数据中心;铜缆高速连接;家用电器,17
600469.SH,4,600469,国企改革;新能源汽车;央企国企改革;融资融券,17
300583.SZ,4,300583,维生素;肝炎概念;合成生物;辅助生殖,33
603990.SH,20,603990,AI应用;DRG/DIP;华为鲲鹏;智能医疗;人工智能;人形机器人;华为概念;DeepSeek概念;物联网;WiFi 6;机器人概念;养老概念;无人机;低空经济;辅助生殖;民营医院;三胎概念;国企改革;股权转让(并购重组);融资融券,17
002517.SZ,18,002517,手机游戏;网络游戏;电子竞技;NFT概念;AIGC概念;元宇宙;鸿蒙概念;腾讯概念;虚拟现实;区块链;人工智能;IP经济(谷子经济);华为概念;数字经济;AI眼镜;AI应用;深股通;融资融券,33
603609.SH,6,603609,猪肉;养鸡;生态农业;宠物经济;沪股通;融资融券,17
603758.SH,8,603758,长安汽车概念;新能源汽车;消费电子概念;人形机器人;传感器;西部大开发;沪股通;融资融券,17
688479.SH,7,688479,ERP概念;AI智能体;云计算;DeepSeek概念;数字经济;人工智能;融资融券,17
601601.SH,6,601601,沪股通;融资融券;同花顺中特估100;证金持股;蚂蚁集团概念;华为概念,17
002724.SZ,9,002724,核电;军工;无人机;证金持股;智慧灯杆;智慧城市;粤港澳大湾区;物联网;深股通,33
301217.SZ,11,301217,PCB概念;PET铜箔;宁德时代概念;固态电池;5G;锂电池概念;比亚迪概念;储能;国企改革;深股通;融资融券,33
002696.SZ,10,002696,预制菜;土壤修复;乡村振兴;中俄贸易概念;垃圾分类;污水处理;一带一路;国企改革;西部大开发;回购增持再贷款概念,33
301300.SZ,7,301300,有机硅概念;硅能源;2025年报预增;固废处理;海峡两岸;专精特新;融资融券,33
600618.SH,7,600618,环氧丙烷;氟化工概念;消毒剂;上海国企改革;国企改革;沪股通;融资融券,17
600215.SH,11,600215,物业管理;数字经济;人工智能;装配式建筑;新型工业化;智能物流;机器人概念;回购增持再贷款概念;新能源汽车;特斯拉概念;人民币贬值受益,17
300281.SZ,13,300281,高端装备;商业航天;卫星导航;工业互联网;中俄贸易概念;可降解塑料;碳中和;粤港澳大湾区;国企改革;养老概念;风电;绿色电力;PVDF概念,33
688468.SH,2,688468,医疗器械概念;融资融券,17
003037.SZ,14,003037,装配式建筑;地下管网;新型城镇化;水利;水泥概念;新疆振兴;一带一路;海工装备;智能物流;风电;粤港澳大湾区;回购增持再贷款概念;光伏概念;2025年报预增,33
300580.SZ,12,300580,人形机器人;华为汽车;工业母机;新型工业化;特斯拉概念;机器人概念;机器视觉;新能源汽车;比亚迪概念;燃料电池;氢能源;深股通,33
300472.SZ,14,300472,体育产业;ST板块;算力租赁;冰雪产业;硅能源;区块链;智慧城市;东数西算(算力);工业互联网;5G;数据中心;AI眼镜;机器人概念;光伏概念,33
000543.SZ,14,000543,超超临界发电;抽水蓄能;绿色电力;核电;风电;碳交易;国企改革;参股银行;天然气;参股券商;储能;充电桩;深股通;融资融券,33
603311.SH,7,603311,PM2.5;家用电器;人民币贬值受益;新能源汽车;回购增持再贷款概念;专精特新;大飞机,17
920970.BJ,4,920970,融资融券;食品安全;专精特新;猪肉,151
300964.SZ,22,300964,6G概念;5G;PCB概念;毫米波雷达;卫星导航;商业航天;共封装光学(CPO);华为概念;虚拟现实;军工;低空经济;工业互联网;无人机;专精特新;汽车电子;机器人概念;充电桩;特斯拉概念;创投;新能源汽车;医疗器械概念;融资融券,33
920346.BJ,21,920346,飞行汽车(eVTOL);长安汽车概念;长三角一体化;机器人概念;车联网(车路协同);融资融券;智能物流;无人驾驶;数据中心;小米汽车;智能家居;新能源汽车;家用电器;净水概念;充电桩;华为汽车;低空经济;人民币贬值受益;PCB概念;储能;人形机器人,151
688298.SH,15,688298,禽流感;芬太尼;猴痘概念;动物疫苗;生物疫苗;肝炎概念;基因测序;宠物经济;医疗器械概念;智能医疗;食品安全;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,17
603012.SH,10,603012,高端装备;长三角一体化;中俄贸易概念;新能源汽车;工业互联网;华为概念;煤炭概念;人工智能;AIGC概念;融资融券,17
920003.BJ,3,920003,数字经济;融资融券;新股与次新股,151
002221.SZ,11,002221,俄乌冲突概念;页岩气;天然气;氢能源;碳纤维;跨境电商;石墨烯;燃料电池;核电;深股通;融资融券,33
603072.SH,7,603072,稀土永磁;西部大开发;风电;机器人概念;新能源汽车;人形机器人;融资融券,17
300030.SZ,12,300030,细胞免疫治疗;医疗器械概念;智能医疗;家庭医生;横琴新区;PPP概念;人工智能;DeepSeek概念;数据要素;粤港澳大湾区;云计算;国企改革,33
300735.SZ,36,300735,毫米波雷达;智能穿戴;智能座舱;车联网(车路协同);安防;EDR概念;小米概念;传感器;物联网;无人驾驶;华为概念;卫星导航;低空经济;东数西算(算力);汽车电子;5G;消费电子概念;移动支付;机器人概念;人形机器人;华为手机;商业航天;小米汽车;工业互联网;智能家居;粤港澳大湾区;华为汽车;新能源汽车;光伏概念;储能;充电桩;一带一路;宠物经济;深股通;股权转让(并购重组);融资融券,33
000881.SZ,26,000881,大飞机;核污染防治;核电;高端装备;低空经济;3D打印;光伏概念;PEEK材料;医疗废物处理;机器人概念;一带一路;5G;光纤概念;传感器;可降解塑料;芯片概念;污水处理;雄安新区;国企改革;粤港澳大湾区;航运概念;乡村振兴;幽门螺杆菌概念;医疗器械概念;深股通;中字头股票,33
000936.SZ,6,000936,国企改革;参股券商;创投;参股银行;深股通;融资融券,33
300913.SZ,12,300913,共封装光学(CPO);铜缆高速连接;光纤概念;5G;数据中心;新型工业化;机器视觉;机器人概念;人民币贬值受益;光伏概念;深股通;融资融券,33
300679.SZ,16,300679,无人驾驶;小米概念;消费电子概念;人形机器人;5G;新型烟草(电子烟);柔性屏(折叠屏);比亚迪概念;PCB概念;物联网;华为概念;新能源汽车;无人机;数据中心;深股通;融资融券,33
688101.SH,12,688101,盐湖提锂;净水概念;锂电池概念;石墨烯;代糖概念;污水处理;海峡两岸;核污染防治;福建自贸区;西部大开发;沪股通;融资融券,17
688305.SH,18,688305,工业母机;新型工业化;低空经济;无人机;高端装备;机器人概念;芯片概念;新能源汽车;军工;专精特新;航空发动机;大飞机;商业航天;华为概念;核电;DeepSeek概念;沪股通;融资融券,17
603307.SH,3,603307,露营经济;体育产业;人民币贬值受益,17
300291.SZ,17,300291,短剧游戏;快手概念;网络游戏;虚拟数字人;股权转让(并购重组);文化传媒概念;抖音概念(字节概念);网红经济;百度概念;腾讯概念;阿里巴巴概念;IP经济(谷子经济);人工智能;旅游概念;华为概念;AI应用;深股通,33
603212.SH,28,603212,BC电池;钙钛矿电池;HJT电池;TOPCON电池;POE胶膜;光伏概念;MiniLED;OLED;固态电池;锂电池概念;先进封装;消费电子概念;芯片概念;无线耳机;特斯拉概念;宁德时代概念;比亚迪概念;储能;专精特新;高铁;高压快充;长三角一体化;风电;新能源汽车;人工智能;AI应用;沪股通;融资融券,17
002449.SZ,26,002449,MicroLED概念;智能家居;传感器;小米概念;智能穿戴;消费电子概念;汽车电子;家用电器;MiniLED;AI眼镜;充电桩;无人驾驶;华为概念;储能;芯片概念;人脸识别;第三代半导体;语音技术;人工智能;国企改革;先进封装;汽车芯片;元宇宙;血氧仪;深股通;融资融券,33
