股票代码,market_code,code,所属同花顺行业
605333.SH,17,605333,汽车-汽车零部件-汽车电子电气系统
000544.SZ,33,000544,环保-环境治理-水务及水治理
300782.SZ,33,300782,电子-半导体-模拟芯片设计
688211.SH,17,688211,机械设备-通用设备-其他通用设备
603106.SH,17,603106,计算机-计算机设备-其他计算机设备
300512.SZ,33,300512,机械设备-专用设备-印刷包装机械
920802.BJ,151,920802,环保-环保设备-环保设备Ⅲ
920018.BJ,151,920018,电力设备-电网设备-线缆部件及其他
601696.SH,17,601696,非银金融-证券-证券Ⅲ
003004.SZ,33,003004,计算机-计算机设备-安防设备
000017.SZ,33,000017,纺织服饰-服装家纺-饰品
603048.SH,17,603048,汽车-汽车零部件-车身附件及饰件
600763.SH,17,600763,医药生物-医疗服务-医院
600067.SH,17,600067,电力设备-电网设备-线缆部件及其他
300858.SZ,33,300858,基础化工-化学制品-食品及饲料添加剂
000712.SZ,33,000712,非银金融-证券-证券Ⅲ
002088.SZ,33,002088,建筑材料-建筑材料-耐火材料
603983.SH,17,603983,美容护理-美容护理-化妆品
600491.SH,17,600491,建筑装饰-建筑装饰-房屋建设
002495.SZ,33,002495,食品饮料-食品加工制造-调味发酵品
920879.BJ,151,920879,机械设备-通用设备-仪器仪表
600683.SH,17,600683,房地产-房地产-住宅开发
688576.SH,17,688576,医药生物-医疗器械-医疗耗材
600061.SH,17,600061,非银金融-证券-证券Ⅲ
301335.SZ,33,301335,轻工制造-家居用品-文娱用品
003032.SZ,33,003032,社会服务-教育-教育Ⅲ
600846.SH,17,600846,建筑装饰-建筑装饰-工程咨询服务
688302.SH,17,688302,医药生物-化学制药-化学制剂
002125.SZ,33,002125,电力设备-电池-电池化学品
688210.SH,17,688210,电子-消费电子-消费电子零部件及组装
600992.SH,17,600992,机械设备-通用设备-金属制品
000558.SZ,33,000558,社会服务-旅游及酒店-自然景点
000632.SZ,33,000632,综合-综合-综合Ⅲ
920505.BJ,151,920505,机械设备-通用设备-金属制品
301609.SZ,33,301609,电力设备-电网设备-电气自控设备
300482.SZ,33,300482,医药生物-医疗器械-体外诊断
002909.SZ,33,002909,基础化工-化学制品-有机硅
300633.SZ,33,300633,医药生物-医疗器械-医疗设备
300530.SZ,33,300530,电力设备-电池-锂电池
605158.SH,17,605158,有色金属-金属新材料-其他金属新材料
600996.SH,17,600996,传媒-文化传媒-电视广播
603181.SH,17,603181,基础化工-化学制品-其他化学制品
002875.SZ,33,002875,纺织服饰-服装家纺-服装
002177.SZ,33,002177,商贸零售-零售-商业物业经营
603284.SH,17,603284,轻工制造-造纸-造纸Ⅲ
002601.SZ,33,002601,基础化工-化学原料-钛白粉
002039.SZ,33,002039,公用事业-电力-水电
600352.SH,17,600352,基础化工-化学制品-纺织化学用品
002778.SZ,33,002778,环保-环境治理-水务及水治理
603917.SH,17,603917,汽车-汽车零部件-其他汽车零部件
600980.SH,17,600980,机械设备-专用设备-能源及重型设备
301170.SZ,33,301170,汽车-汽车零部件-底盘与发动机系统
300161.SZ,33,300161,机械设备-通用设备-机床工具
002500.SZ,33,002500,非银金融-证券-证券Ⅲ
600055.SH,17,600055,医药生物-医疗器械-医疗设备
688339.SH,17,688339,电力设备-电池-其他电池
002985.SZ,33,002985,国防军工-军工装备-航空装备
301633.SZ,33,301633,机械设备-自动化设备-工控设备
603661.SH,17,603661,轻工制造-家居用品-成品家居
300994.SZ,33,300994,汽车-汽车服务及其他-其他运输设备
000921.SZ,33,000921,家用电器-白色家电-空调
002577.SZ,33,002577,计算机-计算机设备-其他计算机设备
605050.SH,17,605050,交通运输-物流-物流Ⅲ
300824.SZ,33,300824,家用电器-小家电-小家电Ⅲ
688084.SH,17,688084,国防军工-军工电子-军工电子Ⅲ
000885.SZ,33,000885,环保-环境治理-固废治理
300335.SZ,33,300335,公用事业-电力-热力
688538.SH,17,688538,电子-光学光电子-面板
000623.SZ,33,000623,医药生物-中药-中药Ⅲ
000877.SZ,33,000877,建筑材料-建筑材料-水泥
000026.SZ,33,000026,纺织服饰-服装家纺-饰品
603226.SH,17,603226,轻工制造-家居用品-瓷砖地板
605069.SH,17,605069,环保-环境治理-综合环境治理
002286.SZ,33,002286,农林牧渔-农产品加工-其他农产品加工
002363.SZ,33,002363,汽车-汽车零部件-底盘与发动机系统
601901.SH,17,601901,非银金融-证券-证券Ⅲ
000541.SZ,33,000541,电子-光学光电子-LED
600793.SH,17,600793,轻工制造-造纸-造纸Ⅲ
920717.BJ,151,920717,机械设备-专用设备-其他专用设备
300285.SZ,33,300285,电子-电子化学品-电子化学品Ⅲ
000725.SZ,33,000725,电子-光学光电子-面板
301311.SZ,33,301311,机械设备-通用设备-其他通用设备
301187.SZ,33,301187,家用电器-小家电-小家电Ⅲ
300467.SZ,33,300467,传媒-游戏-游戏Ⅲ
300529.SZ,33,300529,医药生物-医疗器械-医疗耗材
001979.SZ,33,001979,房地产-房地产-商业地产
600278.SH,17,600278,商贸零售-贸易-贸易Ⅲ
002284.SZ,33,002284,汽车-汽车零部件-底盘与发动机系统
688011.SH,17,688011,国防军工-军工电子-军工电子Ⅲ
603035.SH,17,603035,汽车-汽车零部件-车身附件及饰件
603755.SH,17,603755,食品饮料-食品加工制造-调味发酵品
600744.SH,17,600744,公用事业-电力-火电
600433.SH,17,600433,轻工制造-造纸-造纸Ⅲ
600054.SH,17,600054,社会服务-旅游及酒店-自然景点
920926.BJ,151,920926,家用电器-小家电-小家电Ⅲ
603105.SH,17,603105,公用事业-电力-新能源发电
301276.SZ,33,301276,纺织服饰-服装家纺-服装
920566.BJ,151,920566,医药生物-化学制药-化学制剂
300338.SZ,33,300338,社会服务-教育-教育Ⅲ
603848.SH,17,603848,轻工制造-家居用品-成品家居
300791.SZ,33,300791,食品饮料-食品加工制造-其他食品
300152.SZ,33,300152,环保-环境治理-综合环境治理
605180.SH,17,605180,纺织服饰-纺织制造-其他纺织
601865.SH,17,601865,电力设备-光伏设备-光伏辅材
605088.SH,17,605088,汽车-汽车零部件-底盘与发动机系统
000498.SZ,33,000498,建筑装饰-建筑装饰-基础建设
002645.SZ,33,002645,环保-环境治理-综合环境治理
603124.SH,17,603124,有色金属-金属新材料-其他金属新材料
600715.SH,17,600715,传媒-影视院线-影视院线Ⅲ
300105.SZ,33,300105,环保-环保设备-环保设备Ⅲ
600918.SH,17,600918,非银金融-证券-证券Ⅲ
002570.SZ,33,002570,食品饮料-饮料制造-乳品
002919.SZ,33,002919,传媒-游戏-游戏Ⅲ
688073.SH,17,688073,医药生物-医疗服务-医疗研发外包
600241.SH,17,600241,电力设备-电池-锂电池
600234.SH,17,600234,建筑装饰-建筑装饰-装饰园林
600358.SH,22,600358,传媒-文化传媒-广告营销
600854.SH,17,600854,房地产-房地产-住宅开发
300565.SZ,33,300565,通信-通信设备-通信网络设备及器件
300862.SZ,33,300862,环保-环保设备-环保设备Ⅲ
603021.SH,22,603021,轻工制造-家居用品-其他家居用品
300411.SZ,33,300411,机械设备-专用设备-其他专用设备
600605.SH,17,600605,商贸零售-零售-商业物业经营
688184.SH,22,688184,电力设备-电池-电池化学品
002081.SZ,33,002081,建筑装饰-建筑装饰-装饰园林
920857.BJ,151,920857,电子-消费电子-消费电子零部件及组装
002691.SZ,33,002691,机械设备-专用设备-能源及重型设备
000898.SZ,33,000898,钢铁-钢铁-普钢
920489.BJ,151,920489,基础化工-化学原料-其他化学原料
002190.SZ,33,002190,汽车-汽车零部件-其他汽车零部件
600927.SH,17,600927,非银金融-多元金融-多元金融Ⅲ
603995.SH,17,603995,钢铁-钢铁-特钢
600185.SH,17,600185,商贸零售-零售-旅游零售
001221.SZ,33,001221,轻工制造-家居用品-其他家居用品
300786.SZ,33,300786,环保-环保设备-环保设备Ⅲ
603020.SH,17,603020,基础化工-化学制品-食品及饲料添加剂
300443.SZ,33,300443,电力设备-风电设备-风电零部件
002739.SZ,33,002739,传媒-影视院线-影视院线Ⅲ
000958.SZ,33,000958,公用事业-电力-新能源发电
300084.SZ,33,300084,机械设备-专用设备-能源及重型设备
600101.SH,17,600101,公用事业-电力-电能综合服务
300890.SZ,33,300890,电力设备-电池-电池化学品
600857.SH,17,600857,商贸零售-零售-百货零售
300408.SZ,33,300408,电子-元件-被动元件
301118.SZ,33,301118,基础化工-化学原料-其他化学原料
300996.SZ,33,300996,计算机-软件开发-垂直应用软件
002104.SZ,33,002104,通信-通信设备-通信终端及配件
603418.SH,17,603418,汽车-汽车零部件-车身附件及饰件
601828.SH,17,601828,商贸零售-零售-商业物业经营
920132.BJ,151,920132,轻工制造-家居用品-成品家居
002103.SZ,33,002103,轻工制造-家居用品-文娱用品
600243.SH,22,600243,机械设备-通用设备-其他通用设备
600644.SH,17,600644,公用事业-电力-电能综合服务
301263.SZ,33,301263,医药生物-化学制药-化学制剂
002786.SZ,33,002786,机械设备-专用设备-其他专用设备
002141.SZ,33,002141,农林牧渔-养殖业-动物保健
601933.SH,17,601933,商贸零售-零售-百货零售
300950.SZ,33,300950,机械设备-专用设备-能源及重型设备
600503.SH,17,600503,房地产-房地产-住宅开发
002493.SZ,33,002493,石油石化-石油加工贸易-石油加工
300993.SZ,33,300993,轻工制造-家居用品-其他家居用品
301588.SZ,33,301588,基础化工-塑料制品-其他塑料制品
003030.SZ,33,003030,农林牧渔-农产品加工-其他农产品加工
002471.SZ,33,002471,电力设备-电网设备-线缆部件及其他
301033.SZ,33,301033,医药生物-医疗器械-医疗耗材
603879.SH,17,603879,基础化工-塑料制品-合成树脂
002356.SZ,33,002356,商贸零售-零售-百货零售
000420.SZ,33,000420,基础化工-化学纤维-粘胶
002949.SZ,33,002949,建筑装饰-建筑装饰-工程咨询服务
603876.SH,17,603876,有色金属-工业金属-铝
600361.SH,17,600361,有色金属-工业金属-铝
002647.SZ,33,002647,非银金融-多元金融-多元金融Ⅲ
600981.SH,17,600981,商贸零售-贸易-贸易Ⅲ
002673.SZ,33,002673,非银金融-证券-证券Ⅲ
688303.SH,17,688303,电力设备-光伏设备-硅料硅片
601326.SH,17,601326,交通运输-港口航运-港口
601888.SH,17,601888,商贸零售-零售-旅游零售
600392.SH,17,600392,有色金属-小金属-稀土
002344.SZ,33,002344,商贸零售-零售-商业物业经营
300283.SZ,33,300283,电力设备-电网设备-输变电设备
688097.SH,17,688097,机械设备-自动化设备-其他自动化设备
603385.SH,17,603385,轻工制造-家居用品-其他家居用品
601991.SH,17,601991,公用事业-电力-火电
002084.SZ,33,002084,轻工制造-家居用品-其他家居用品
601136.SH,17,601136,非银金融-证券-证券Ⅲ
605005.SH,17,605005,汽车-汽车零部件-汽车电子电气系统
300569.SZ,33,300569,电力设备-风电设备-风电零部件
002076.SZ,33,002076,电子-光学光电子-LED
300438.SZ,33,300438,电力设备-电池-锂电池
600733.SH,17,600733,汽车-汽车整车-乘用车
603273.SH,17,603273,机械设备-工程机械-工程机械Ⅲ
300506.SZ,33,300506,建筑装饰-建筑装饰-装饰园林
002612.SZ,33,002612,纺织服饰-服装家纺-服装
600020.SH,17,600020,交通运输-公路铁路运输-高速公路
002910.SZ,33,002910,食品饮料-饮料制造-乳品
002696.SZ,33,002696,农林牧渔-农产品加工-水产饲料
600258.SH,17,600258,社会服务-旅游及酒店-酒店
002709.SZ,33,002709,电力设备-电池-电池化学品
301042.SZ,33,301042,计算机-计算机设备-安防设备
002766.SZ,33,002766,汽车-汽车零部件-汽车电子电气系统
002891.SZ,33,002891,农林牧渔-农产品加工-宠物食品
605288.SH,17,605288,机械设备-自动化设备-工控设备
000718.SZ,33,000718,房地产-房地产-住宅开发
300405.SZ,33,300405,基础化工-化学制品-其他化学制品
001378.SZ,33,001378,基础化工-塑料制品-膜材料
300938.SZ,33,300938,社会服务-其他社会服务-专业服务
002057.SZ,33,002057,社会服务-其他社会服务-专业服务
605388.SH,17,605388,食品饮料-饮料制造-软饮料
688755.SH,17,688755,机械设备-专用设备-其他专用设备
920703.BJ,151,920703,机械设备-专用设备-能源及重型设备
300732.SZ,33,300732,建筑装饰-建筑装饰-工程咨询服务
688601.SH,17,688601,电子-半导体-模拟芯片设计
300305.SZ,33,300305,基础化工-塑料制品-膜材料
603656.SH,17,603656,机械设备-专用设备-其他专用设备
301288.SZ,33,301288,环保-环保设备-环保设备Ⅲ
600400.SH,17,600400,纺织服饰-服装家纺-服装
002820.SZ,33,002820,食品饮料-食品加工制造-休闲食品
300561.SZ,33,300561,计算机-软件开发-垂直应用软件
688197.SH,17,688197,医药生物-化学制药-化学制剂
601107.SH,17,601107,交通运输-公路铁路运输-高速公路
300783.SZ,33,300783,食品饮料-食品加工制造-休闲食品
001231.SZ,33,001231,基础化工-农化制品-农药
920964.BJ,151,920964,农林牧渔-种植业与林业-农业综合
688581.SH,17,688581,医药生物-医疗器械-医疗耗材
601198.SH,17,601198,非银金融-证券-证券Ⅲ
601788.SH,17,601788,非银金融-证券-证券Ⅲ
300892.SZ,33,300892,食品饮料-饮料制造-乳品
603092.SH,17,603092,电力设备-风电设备-风电零部件
300540.SZ,33,300540,机械设备-专用设备-其他专用设备
002833.SZ,33,002833,机械设备-专用设备-其他专用设备
000543.SZ,33,000543,公用事业-电力-火电
002219.SZ,33,002219,医药生物-医疗服务-医院
000850.SZ,33,000850,纺织服饰-纺织制造-棉纺
300453.SZ,33,300453,医药生物-医疗器械-医疗耗材
300461.SZ,33,300461,机械设备-自动化设备-其他自动化设备
600889.SH,17,600889,机械设备-通用设备-其他通用设备
601992.SH,17,601992,建筑材料-建筑材料-水泥
603201.SH,17,603201,机械设备-通用设备-其他通用设备
300992.SZ,33,300992,机械设备-通用设备-其他通用设备
002072.SZ,33,002072,商贸零售-贸易-贸易Ⅲ
002036.SZ,33,002036,电子-光学光电子-光学元件
301011.SZ,33,301011,轻工制造-家居用品-文娱用品
002407.SZ,33,002407,基础化工-化学制品-氟化工
920078.BJ,151,920078,有色金属-金属新材料-其他金属新材料
601798.SH,17,601798,机械设备-专用设备-能源及重型设备
000955.SZ,33,000955,纺织服饰-纺织制造-其他纺织
002375.SZ,33,002375,建筑装饰-建筑装饰-装饰园林
688198.SH,17,688198,医药生物-医疗器械-医疗耗材
301332.SZ,33,301332,家用电器-小家电-小家电Ⅲ
001255.SZ,33,001255,基础化工-塑料制品-合成树脂
302132.SZ,33,302132,国防军工-军工装备-航空装备
301212.SZ,33,301212,基础化工-化学制品-其他化学制品
002727.SZ,33,002727,医药生物-医药商业-药店
300068.SZ,33,300068,电力设备-电池-锂电池
600463.SH,17,600463,房地产-房地产-产业地产
600148.SH,17,600148,汽车-汽车零部件-底盘与发动机系统
300181.SZ,33,300181,医药生物-中药-中药Ⅲ
603090.SH,17,603090,机械设备-通用设备-其他通用设备
600302.SH,17,600302,机械设备-专用设备-纺织服装设备
300424.SZ,33,300424,国防军工-军工装备-航空装备
300144.SZ,33,300144,社会服务-旅游及酒店-人工景点
300070.SZ,33,300070,环保-环境治理-水务及水治理
603150.SH,17,603150,家用电器-白色家电-家电零部件
603297.SH,17,603297,电子-光学光电子-光学元件
000913.SZ,33,000913,汽车-汽车服务及其他-其他运输设备
002583.SZ,33,002583,通信-通信设备-通信网络设备及器件
600665.SH,17,600665,房地产-房地产-住宅开发
002951.SZ,33,002951,电力设备-其他电源设备-其他电源设备Ⅲ
600821.SH,17,600821,公用事业-电力-新能源发电
002835.SZ,33,002835,计算机-计算机设备-安防设备
600168.SH,17,600168,环保-环境治理-水务及水治理
301585.SZ,33,301585,基础化工-化学制品-纺织化学用品
601995.SH,17,601995,非银金融-证券-证券Ⅲ
600649.SH,17,600649,房地产-房地产-住宅开发
002381.SZ,33,002381,基础化工-橡胶制品-其他橡胶制品
002774.SZ,33,002774,机械设备-专用设备-楼宇设备
603377.SH,22,603377,社会服务-教育-教育Ⅲ
000403.SZ,33,000403,医药生物-生物制品-血液制品
600525.SH,22,600525,电力设备-电网设备-输变电设备
920371.BJ,151,920371,农林牧渔-农产品加工-其他农产品加工
