所属同花顺行业,market_code,code,股票代码
计算机-软件开发-垂直应用软件,17,688109,688109.SH
汽车-汽车零部件-其他汽车零部件,17,603768,603768.SH
建筑材料-建筑材料-水泥,33,003037,003037.SZ
医药生物-化学制药-原料药,33,300267,300267.SZ
计算机-软件开发-垂直应用软件,17,688631,688631.SH
食品饮料-饮料制造-啤酒,17,600132,600132.SH
医药生物-医疗器械-医疗耗材,17,603976,603976.SH
传媒-游戏-游戏Ⅲ,33,300002,300002.SZ
通信-通信设备-通信网络设备及器件,33,002897,002897.SZ
商贸零售-零售-百货零售,17,600628,600628.SH
食品饮料-饮料制造-软饮料,33,000523,000523.SZ
公用事业-电力-新能源发电,17,600905,600905.SH
电力设备-电网设备-输变电设备,17,605066,605066.SH
机械设备-专用设备-能源及重型设备,33,300818,300818.SZ
纺织服饰-服装家纺-饰品,33,000026,000026.SZ
医药生物-化学制药-化学制剂,17,688553,688553.SH
医药生物-中药-中药Ⅲ,17,600594,600594.SH
建筑装饰-建筑装饰-工程咨询服务,17,603357,603357.SH
基础化工-农化制品-复合肥,33,000902,000902.SZ
环保-环境治理-综合环境治理,33,300355,300355.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,33,301516,301516.SZ
电力设备-光伏设备-光伏辅材,33,300842,300842.SZ
非银金融-证券-证券Ⅲ,17,601162,601162.SH
食品饮料-饮料制造-其他酒类,33,000869,000869.SZ
医药生物-中药-中药Ⅲ,33,002424,002424.SZ
建筑装饰-建筑装饰-工程咨询服务,33,301505,301505.SZ
食品饮料-食品加工制造-其他食品,151,920273,920273.BJ
医药生物-化学制药-原料药,33,301277,301277.SZ
传媒-影视院线-影视院线Ⅲ,17,600088,600088.SH
机械设备-通用设备-其他通用设备,17,688448,688448.SH
计算机-IT服务-IT服务Ⅲ,33,300687,300687.SZ
农林牧渔-农产品加工-畜禽饲料,17,603363,603363.SH
轻工制造-包装印刷-包装,17,601515,601515.SH
公用事业-电力-新能源发电,33,000537,000537.SZ
环保-环境治理-水务及水治理,33,000544,000544.SZ
电子-消费电子-消费电子零部件及组装,33,002426,002426.SZ
机械设备-专用设备-农用机械,33,301260,301260.SZ
医药生物-中药-中药Ⅲ,33,000989,000989.SZ
基础化工-化学制品-有机硅,33,300821,300821.SZ
计算机-软件开发-垂直应用软件,33,002322,002322.SZ
电子-光学光电子-LED,33,002137,002137.SZ
基础化工-化学制品-涂料油墨,33,300758,300758.SZ
建筑装饰-建筑装饰-工程咨询服务,33,300983,300983.SZ
基础化工-化学原料-其他化学原料,33,000691,000691.SZ
医药生物-化学制药-原料药,17,688166,688166.SH
医药生物-化学制药-化学制剂,22,600079,600079.SH
非银金融-证券-证券Ⅲ,17,600369,600369.SH
纺织服饰-服装家纺-鞋帽及其他,33,300591,300591.SZ
家用电器-小家电-小家电Ⅲ,17,688793,688793.SH
交通运输-港口航运-航运,33,000520,000520.SZ
基础化工-化学制品-其他化学制品,17,603722,603722.SH
基础化工-塑料制品-合成树脂,33,301395,301395.SZ
医药生物-生物制品-血液制品,33,300294,300294.SZ
家用电器-小家电-小家电Ⅲ,33,001259,001259.SZ
商贸零售-零售-百货零售,17,601933,601933.SH
非银金融-证券-证券Ⅲ,17,600109,600109.SH
医药生物-中药-中药Ⅲ,17,600993,600993.SH
电子-光学光电子-面板,33,002955,002955.SZ
汽车-汽车服务及其他-其他运输设备,17,603787,603787.SH
环保-环境治理-水务及水治理,33,300692,300692.SZ
机械设备-专用设备-其他专用设备,151,920080,920080.BJ
基础化工-塑料制品-其他塑料制品,33,301216,301216.SZ
基础化工-化学制品-食品及饲料添加剂,17,688639,688639.SH
食品饮料-食品加工制造-肉制品,33,002840,002840.SZ
机械设备-专用设备-农用机械,17,601038,601038.SH
建筑装饰-建筑装饰-基础建设,33,300712,300712.SZ
电子-半导体-数字芯片设计,17,688795,688795.SH
汽车-汽车零部件-汽车电子电气系统,33,002454,002454.SZ
非银金融-证券-证券Ⅲ,17,601456,601456.SH
电子-消费电子-消费电子零部件及组装,33,300784,300784.SZ
交通运输-公路铁路运输-铁路运输,17,601816,601816.SH
机械设备-轨交设备-轨交设备Ⅲ,17,688015,688015.SH
医药生物-化学制药-原料药,17,603229,603229.SH
电子-其他电子-其他电子Ⅲ,17,688662,688662.SH
社会服务-旅游及酒店-餐饮,17,605108,605108.SH
计算机-IT服务-IT服务Ⅲ,33,301236,301236.SZ
环保-环境治理-水务及水治理,33,300961,300961.SZ
轻工制造-造纸-造纸Ⅲ,17,603165,603165.SH
公用事业-电力-新能源发电,17,603105,603105.SH
机械设备-通用设备-金属制品,33,301268,301268.SZ
医药生物-中药-中药Ⅲ,17,600535,600535.SH
社会服务-旅游及酒店-人工景点,17,600138,600138.SH
通信-通信服务-电信运营商,17,600050,600050.SH
银行-银行-国有大型银行,17,601658,601658.SH
家用电器-白色家电-空调,33,000651,000651.SZ
电子-光学光电子-LED,33,001326,001326.SZ
计算机-软件开发-垂直应用软件,33,300235,300235.SZ
通信-通信设备-通信终端及配件,33,300689,300689.SZ
基础化工-化学制品-纺织化学用品,17,603172,603172.SH
国防军工-军工装备-航空装备,17,688685,688685.SH
房地产-房地产-住宅开发,33,000514,000514.SZ
医药生物-化学制药-原料药,33,300966,300966.SZ
汽车-汽车零部件-其他汽车零部件,17,603348,603348.SH
医药生物-中药-中药Ⅲ,33,300519,300519.SZ
家用电器-小家电-小家电Ⅲ,33,300247,300247.SZ
农林牧渔-农产品加工-粮油加工,17,603182,603182.SH
计算机-计算机设备-安防设备,151,920198,920198.BJ
交通运输-港口航运-港口,33,000507,000507.SZ
非银金融-证券-证券Ⅲ,17,601878,601878.SH
电力设备-其他电源设备-其他电源设备Ⅲ,33,002851,002851.SZ
基础化工-化学制品-食品及饲料添加剂,33,301206,301206.SZ
机械设备-通用设备-金属制品,17,603270,603270.SH
汽车-汽车零部件-底盘与发动机系统,33,300375,300375.SZ
计算机-计算机设备-其他计算机设备,33,300333,300333.SZ
环保-环境治理-固废治理,33,301068,301068.SZ
电力设备-电网设备-线缆部件及其他,33,002692,002692.SZ
机械设备-通用设备-其他通用设备,17,688433,688433.SH
家用电器-白色家电-家电零部件,33,002290,002290.SZ
房地产-房地产-住宅开发,33,000909,000909.SZ
汽车-汽车零部件-汽车电子电气系统,33,300745,300745.SZ
汽车-汽车服务及其他-汽车服务,17,600822,600822.SH
通信-通信设备-通信线缆及配套,17,688143,688143.SH
医药生物-化学制药-化学制剂,17,603811,603811.SH
医药生物-医疗器械-医疗耗材,33,002382,002382.SZ
电力设备-电网设备-电气自控设备,17,601222,601222.SH
电力设备-光伏设备-光伏辅材,17,688503,688503.SH
医药生物-医疗器械-医疗耗材,17,688108,688108.SH
公用事业-电力-新能源发电,17,600930,600930.SH
非银金融-证券-证券Ⅲ,33,000712,000712.SZ
医药生物-中药-中药Ⅲ,33,000650,000650.SZ
电子-消费电子-消费电子零部件及组装,33,002981,002981.SZ
电子-消费电子-消费电子零部件及组装,33,002055,002055.SZ
轻工制造-家居用品-文娱用品,33,002348,002348.SZ
食品饮料-饮料制造-啤酒,17,600600,600600.SH
医药生物-化学制药-化学制剂,17,600062,600062.SH
社会服务-旅游及酒店-旅游综合,33,000796,000796.SZ
医药生物-生物制品-血液制品,33,002252,002252.SZ
医药生物-中药-中药Ⅲ,17,600422,600422.SH
通信-通信设备-通信网络设备及器件,33,300565,300565.SZ
通信-通信设备-通信网络设备及器件,33,300710,300710.SZ
食品饮料-食品加工制造-肉制品,33,000895,000895.SZ
通信-通信设备-通信网络设备及器件,33,002296,002296.SZ
钢铁-钢铁-特钢,17,603995,603995.SH
食品饮料-食品加工制造-休闲食品,33,000716,000716.SZ
机械设备-专用设备-其他专用设备,151,920026,920026.BJ
国防军工-军工装备-航空装备,22,688287,688287.SH
家用电器-白色家电-家电零部件,151,920699,920699.BJ
公用事业-电力-电能综合服务,33,300040,300040.SZ
食品饮料-食品加工制造-调味发酵品,17,603317,603317.SH
食品饮料-饮料制造-其他酒类,22,600238,600238.SH
医药生物-医疗服务-医院,17,600763,600763.SH
石油石化-石油加工贸易-石油加工,17,600506,600506.SH
社会服务-其他社会服务-专业服务,17,603373,603373.SH
电子-消费电子-消费电子零部件及组装,33,002925,002925.SZ
公用事业-电力-热力,17,605011,605011.SH
医药生物-医疗器械-体外诊断,17,688426,688426.SH
机械设备-专用设备-其他专用设备,17,688755,688755.SH
医药生物-医疗器械-医疗设备,33,300633,300633.SZ
建筑装饰-建筑装饰-专业工程,33,003001,003001.SZ
计算机-IT服务-IT服务Ⅲ,33,000158,000158.SZ
电子-光学光电子-LED,17,603303,603303.SH
环保-环境治理-固废治理,17,601330,601330.SH
纺织服饰-纺织制造-印染,17,600987,600987.SH
非银金融-证券-证券Ⅲ,17,600909,600909.SH
食品饮料-白酒-白酒Ⅲ,33,000860,000860.SZ
电子-半导体-数字芯片设计,17,688041,688041.SH
传媒-文化传媒-广告营销,33,002027,002027.SZ
农林牧渔-养殖业-生猪养殖,33,001201,001201.SZ
基础化工-化学制品-其他化学制品,33,301100,301100.SZ
汽车-汽车零部件-底盘与发动机系统,33,002703,002703.SZ
电子-半导体-数字芯片设计,17,688107,688107.SH
机械设备-工程机械-工程机械Ⅲ,17,600031,600031.SH
商贸零售-互联网电商-互联网电商Ⅲ,33,002315,002315.SZ
有色金属-工业金属-铝,33,002988,002988.SZ
机械设备-专用设备-其他专用设备,33,002837,002837.SZ
公用事业-电力-新能源发电,33,001258,001258.SZ
非银金融-证券-证券Ⅲ,17,601881,601881.SH
公用事业-电力-火电,33,002608,002608.SZ
电力设备-电池-电池化学品,33,002058,002058.SZ
非银金融-证券-证券Ⅲ,33,002673,002673.SZ
传媒-文化传媒-数字媒体,17,603000,603000.SH
机械设备-通用设备-金属制品,151,920505,920505.BJ
非银金融-证券-证券Ⅲ,17,601236,601236.SH
家用电器-白色家电-空调,33,000921,000921.SZ
汽车-汽车零部件-汽车电子电气系统,17,600651,600651.SH
机械设备-自动化设备-工控设备,17,605288,605288.SH
医药生物-中药-中药Ⅲ,17,600332,600332.SH
医药生物-医疗器械-医疗设备,17,688410,688410.SH
基础化工-化学制品-纺织化学用品,17,605566,605566.SH
非银金融-证券-证券Ⅲ,33,000728,000728.SZ
机械设备-通用设备-金属制品,17,603308,603308.SH
通信-通信服务-电信运营商,17,600941,600941.SH
农林牧渔-养殖业-生猪养殖,17,603477,603477.SH
商贸零售-贸易-贸易Ⅲ,17,600278,600278.SH
有色金属-工业金属-铝,17,600888,600888.SH
公用事业-电力-火电,33,000037,000037.SZ
通信-通信设备-通信网络设备及器件,33,300698,300698.SZ
计算机-计算机设备-安防设备,33,300588,300588.SZ
通信-通信服务-通信应用增值服务,33,301428,301428.SZ
非银金融-证券-证券Ⅲ,33,002926,002926.SZ
计算机-计算机设备-其他计算机设备,17,600100,600100.SH
医药生物-医疗器械-医疗耗材,17,603987,603987.SH
电子-其他电子-其他电子Ⅲ,33,301328,301328.SZ
食品饮料-白酒-白酒Ⅲ,17,600199,600199.SH
公用事业-电力-电能综合服务,17,600483,600483.SH
医药生物-医疗服务-医院,33,301267,301267.SZ
计算机-计算机设备-其他计算机设备,151,920190,920190.BJ
综合-综合-综合Ⅲ,17,600673,600673.SH
医药生物-医疗器械-医疗耗材,33,300453,300453.SZ
电力设备-电池-电池化学品,22,688184,688184.SH
环保-环境治理-水务及水治理,17,600461,600461.SH
机械设备-专用设备-楼宇设备,17,600835,600835.SH
环保-环境治理-固废治理,33,300867,300867.SZ
建筑装饰-建筑装饰-工程咨询服务,33,301027,301027.SZ
纺织服饰-服装家纺-服装,17,603808,603808.SH
纺织服饰-服装家纺-服装,33,300840,300840.SZ
农林牧渔-种植业与林业-林业,22,600265,600265.SH
机械设备-专用设备-其他专用设备,17,688529,688529.SH
电子-半导体-半导体材料,151,920179,920179.BJ
汽车-汽车服务及其他-其他运输设备,17,600818,600818.SH
轻工制造-造纸-造纸Ⅲ,17,603863,603863.SH
汽车-汽车零部件-车身附件及饰件,17,600742,600742.SH
家用电器-白色家电-冰洗,33,002668,002668.SZ
食品饮料-食品加工制造-调味发酵品,17,603027,603027.SH
轻工制造-家居用品-瓷砖地板,17,603725,603725.SH
建筑装饰-建筑装饰-装饰园林,33,002789,002789.SZ
银行-银行-城商行,17,601963,601963.SH
汽车-汽车零部件-车身附件及饰件,17,600741,600741.SH
通信-通信服务-通信工程及服务,33,300513,300513.SZ
汽车-汽车零部件-底盘与发动机系统,151,920022,920022.BJ
传媒-文化传媒-数字媒体,33,300987,300987.SZ
基础化工-化学原料-氯碱,33,000818,000818.SZ
家用电器-厨卫电器-厨卫电器Ⅲ,33,002543,002543.SZ
食品饮料-饮料制造-乳品,17,605179,605179.SH
电子-光学光电子-光学元件,33,002456,002456.SZ
计算机-软件开发-垂直应用软件,33,300377,300377.SZ
房地产-房地产-产业地产,17,600639,600639.SH
交通运输-港口航运-航运,17,601872,601872.SH
电子-光学光电子-光学元件,33,300489,300489.SZ
传媒-文化传媒-出版,17,601098,601098.SH
汽车-汽车零部件-轮胎轮毂,33,301539,301539.SZ
非银金融-证券-证券Ⅲ,33,000776,000776.SZ
机械设备-专用设备-其他专用设备,17,603289,603289.SH
电力设备-电网设备-输变电设备,33,002298,002298.SZ
汽车-汽车零部件-底盘与发动机系统,33,301550,301550.SZ
医药生物-化学制药-化学制剂,33,000513,000513.SZ
汽车-汽车零部件-底盘与发动机系统,33,301020,301020.SZ
基础化工-农化制品-农药,33,001231,001231.SZ
医药生物-化学制药-化学制剂,33,002399,002399.SZ
食品饮料-食品加工制造-其他食品,33,300146,300146.SZ
机械设备-通用设备-机床工具,33,002248,002248.SZ
医药生物-化学制药-化学制剂,17,688221,688221.SH
通信-通信设备-其他通信设备,151,920374,920374.BJ
机械设备-自动化设备-机器人,151,920578,920578.BJ
医药生物-医疗器械-医疗耗材,33,300981,300981.SZ
计算机-软件开发-垂直应用软件,17,601519,601519.SH
电子-半导体-模拟芯片设计,17,688508,688508.SH
汽车-汽车零部件-轮胎轮毂,33,001233,001233.SZ
电子-消费电子-品牌消费电子,33,002841,002841.SZ
综合-综合-综合Ⅲ,17,600689,600689.SH
汽车-汽车零部件-车身附件及饰件,151,920906,920906.BJ
农林牧渔-农产品加工-粮油加工,33,300999,300999.SZ
医药生物-医疗服务-医疗研发外包,33,301520,301520.SZ
轻工制造-家居用品-定制家居,17,603208,603208.SH
计算机-软件开发-垂直应用软件,17,688588,688588.SH
汽车-汽车零部件-其他汽车零部件,17,603917,603917.SH
基础化工-农化制品-复合肥,17,603395,603395.SH
食品饮料-食品加工制造-休闲食品,33,002991,002991.SZ
计算机-软件开发-垂直应用软件,33,301162,301162.SZ
医药生物-医疗器械-体外诊断,17,688656,688656.SH
农林牧渔-养殖业-肉鸡养殖,33,002299,002299.SZ
有色金属-金属新材料-磁性材料,17,688077,688077.SH
机械设备-通用设备-机床工具,17,688577,688577.SH
有色金属-工业金属-铜,33,300697,300697.SZ
社会服务-旅游及酒店-酒店,17,600258,600258.SH
电力设备-电网设备-输变电设备,33,301295,301295.SZ
医药生物-中药-中药Ⅲ,17,600129,600129.SH
医药生物-医疗器械-体外诊断,17,603658,603658.SH
医药生物-化学制药-化学制剂,17,603367,603367.SH
汽车-汽车零部件-底盘与发动机系统,17,603178,603178.SH
家用电器-白色家电-家电零部件,151,920124,920124.BJ
机械设备-专用设备-其他专用设备,151,920112,920112.BJ
交通运输-机场航运-航空运输,17,601021,601021.SH
医药生物-化学制药-化学制剂,151,920017,920017.BJ
电子-半导体-模拟芯片设计,17,603068,603068.SH
汽车-汽车零部件-车身附件及饰件,17,601799,601799.SH
医药生物-生物制品-疫苗,17,688670,688670.SH
电子-电子化学品-电子化学品Ⅲ,33,301630,301630.SZ
电力设备-电池-电池化学品,33,301487,301487.SZ
交通运输-物流-物流Ⅲ,151,920351,920351.BJ
机械设备-通用设备-制冷空调设备,33,002158,002158.SZ
