code,market_code,所属同花顺行业,股票代码
002351,33,电子-消费电子-品牌消费电子,002351.SZ
000159,33,电力设备-光伏设备-光伏辅材,000159.SZ
600158,17,社会服务-其他社会服务-体育,600158.SH
688337,17,机械设备-通用设备-仪器仪表,688337.SH
300083,33,机械设备-通用设备-机床工具,300083.SZ
600585,17,建筑材料-建筑材料-水泥,600585.SH
002858,33,社会服务-其他社会服务-体育,002858.SZ
603027,17,食品饮料-食品加工制造-调味发酵品,603027.SH
000501,33,商贸零售-零售-百货零售,000501.SZ
600262,17,机械设备-专用设备-能源及重型设备,600262.SH
605333,17,汽车-汽车零部件-汽车电子电气系统,605333.SH
002184,33,机械设备-自动化设备-工控设备,002184.SZ
688593,17,电子-半导体-数字芯片设计,688593.SH
000819,33,石油石化-石油加工贸易-石油加工,000819.SZ
920152,151,有色金属-金属新材料-其他金属新材料,920152.BJ
600104,17,汽车-汽车整车-乘用车,600104.SH
001396,33,社会服务-其他社会服务-专业服务,001396.SZ
688191,17,计算机-IT服务-IT服务Ⅲ,688191.SH
603192,17,基础化工-化学制品-聚氨酯,603192.SH
601566,17,纺织服饰-服装家纺-服装,601566.SH
601702,17,有色金属-工业金属-铝,601702.SH
603402,17,社会服务-旅游及酒店-旅游综合,603402.SH
300771,33,计算机-计算机设备-其他计算机设备,300771.SZ
002104,33,通信-通信设备-通信终端及配件,002104.SZ
300713,33,电力设备-其他电源设备-其他电源设备Ⅲ,300713.SZ
002928,33,交通运输-机场航运-航空运输,002928.SZ
301533,33,机械设备-专用设备-农用机械,301533.SZ
601198,17,非银金融-证券-证券Ⅲ,601198.SH
002139,33,电子-消费电子-消费电子零部件及组装,002139.SZ
920198,151,计算机-计算机设备-安防设备,920198.BJ
301267,33,医药生物-医疗服务-医院,301267.SZ
002760,33,机械设备-通用设备-磨具磨料,002760.SZ
000796,33,社会服务-旅游及酒店-旅游综合,000796.SZ
603085,17,汽车-汽车零部件-车身附件及饰件,603085.SH
920768,151,家用电器-白色家电-家电零部件,920768.BJ
002879,33,电力设备-电网设备-线缆部件及其他,002879.SZ
600117,17,钢铁-钢铁-特钢,600117.SH
688579,17,计算机-软件开发-垂直应用软件,688579.SH
603599,17,基础化工-农化制品-农药,603599.SH
300381,33,医药生物-化学制药-原料药,300381.SZ
301632,33,社会服务-其他社会服务-专业服务,301632.SZ
603711,17,食品饮料-饮料制造-软饮料,603711.SH
603278,17,机械设备-通用设备-金属制品,603278.SH
002193,33,纺织服饰-服装家纺-服装,002193.SZ
688015,17,机械设备-轨交设备-轨交设备Ⅲ,688015.SH
300296,33,电子-光学光电子-LED,300296.SZ
001368,33,轻工制造-家居用品-文娱用品,001368.SZ
300419,33,计算机-IT服务-IT服务Ⅲ,300419.SZ
300422,33,环保-环境治理-水务及水治理,300422.SZ
002578,33,有色金属-工业金属-铝,002578.SZ
920896,151,汽车-汽车零部件-底盘与发动机系统,920896.BJ
301260,33,机械设备-专用设备-农用机械,301260.SZ
605077,17,基础化工-化学制品-食品及饲料添加剂,605077.SH
601311,17,电力设备-电池-其他电池,601311.SH
300417,33,机械设备-通用设备-仪器仪表,300417.SZ
002138,33,电子-元件-被动元件,002138.SZ
603501,17,电子-半导体-数字芯片设计,603501.SH
688084,17,国防军工-军工电子-军工电子Ⅲ,688084.SH
300587,33,基础化工-橡胶制品-其他橡胶制品,300587.SZ
000950,33,医药生物-医药商业-医药流通,000950.SZ
920191,151,建筑材料-建筑材料-耐火材料,920191.BJ
300791,33,食品饮料-食品加工制造-其他食品,300791.SZ
688443,17,医药生物-生物制品-其他生物制品,688443.SH
300448,33,计算机-IT服务-IT服务Ⅲ,300448.SZ
002388,33,电子-其他电子-其他电子Ⅲ,002388.SZ
301027,33,建筑装饰-建筑装饰-工程咨询服务,301027.SZ
002646,33,食品饮料-白酒-白酒Ⅲ,002646.SZ
600959,17,传媒-文化传媒-电视广播,600959.SH
600486,17,基础化工-农化制品-农药,600486.SH
600868,17,公用事业-电力-水电,600868.SH
002390,33,医药生物-中药-中药Ⅲ,002390.SZ
002266,33,环保-环境治理-固废治理,002266.SZ
603077,17,基础化工-农化制品-磷肥及磷化工,603077.SH
603679,17,电子-光学光电子-LED,603679.SH
300552,33,计算机-计算机设备-其他计算机设备,300552.SZ
688059,17,机械设备-通用设备-金属制品,688059.SH
300684,33,电子-电子化学品-电子化学品Ⅲ,300684.SZ
300009,33,医药生物-生物制品-其他生物制品,300009.SZ
300956,33,电子-消费电子-消费电子零部件及组装,300956.SZ
600258,17,社会服务-旅游及酒店-酒店,600258.SH
688513,17,医药生物-化学制药-化学制剂,688513.SH
000011,33,房地产-房地产-房地产服务,000011.SZ
605388,17,食品饮料-饮料制造-软饮料,605388.SH
000791,33,公用事业-电力-火电,000791.SZ
603058,17,轻工制造-包装印刷-包装,603058.SH
300101,33,国防军工-军工电子-军工电子Ⅲ,300101.SZ
300778,33,建筑装饰-建筑装饰-工程咨询服务,300778.SZ
002268,33,计算机-计算机设备-其他计算机设备,002268.SZ
603160,17,电子-半导体-模拟芯片设计,603160.SH
300942,33,医药生物-医疗器械-体外诊断,300942.SZ
002022,33,医药生物-医疗器械-体外诊断,002022.SZ
600807,17,医药生物-医疗器械-体外诊断,600807.SH
000639,33,食品饮料-食品加工制造-其他食品,000639.SZ
002250,33,基础化工-农化制品-农药,002250.SZ
002252,33,医药生物-生物制品-血液制品,002252.SZ
301055,33,轻工制造-家居用品-其他家居用品,301055.SZ
603030,17,建筑装饰-建筑装饰-装饰园林,603030.SH
600415,17,商贸零售-零售-商业物业经营,600415.SH
300300,33,计算机-IT服务-IT服务Ⅲ,300300.SZ
300837,33,机械设备-专用设备-能源及重型设备,300837.SZ
001386,33,轻工制造-家居用品-瓷砖地板,001386.SZ
920422,151,基础化工-化学制品-食品及饲料添加剂,920422.BJ
300071,33,传媒-文化传媒-广告营销,300071.SZ
605068,17,汽车-汽车零部件-车身附件及饰件,605068.SH
001257,33,有色金属-小金属-钼,001257.SZ
002454,33,汽车-汽车零部件-汽车电子电气系统,002454.SZ
301656,33,汽车-汽车零部件-汽车电子电气系统,301656.SZ
002700,33,公用事业-燃气-燃气Ⅲ,002700.SZ
000869,33,食品饮料-饮料制造-其他酒类,000869.SZ
603166,17,汽车-汽车零部件-底盘与发动机系统,603166.SH
688559,17,机械设备-自动化设备-激光设备,688559.SH
002626,33,食品饮料-食品加工制造-其他食品,002626.SZ
920580,151,建筑材料-建筑材料-耐火材料,920580.BJ
300015,33,医药生物-医疗服务-医院,300015.SZ
301289,33,社会服务-其他社会服务-专业服务,301289.SZ
300365,33,计算机-软件开发-垂直应用软件,300365.SZ
605136,17,商贸零售-互联网电商-互联网电商Ⅲ,605136.SH
920429,151,食品饮料-食品加工制造-其他食品,920429.BJ
920118,151,电力设备-电网设备-线缆部件及其他,920118.BJ
601121,17,钢铁-钢铁-冶钢原料,601121.SH
300451,33,计算机-软件开发-垂直应用软件,300451.SZ
600161,17,医药生物-生物制品-血液制品,600161.SH
603877,17,纺织服饰-服装家纺-服装,603877.SH
920579,151,机械设备-自动化设备-机器人,920579.BJ
000921,33,家用电器-白色家电-空调,000921.SZ
920242,151,汽车-汽车零部件-底盘与发动机系统,920242.BJ
002313,33,通信-通信设备-通信终端及配件,002313.SZ
603969,17,机械设备-通用设备-金属制品,603969.SH
603109,17,汽车-汽车零部件-其他汽车零部件,603109.SH
301262,33,传媒-文化传媒-电视广播,301262.SZ
603082,17,机械设备-通用设备-其他通用设备,603082.SH
603589,17,食品饮料-白酒-白酒Ⅲ,603589.SH
002452,33,电力设备-电网设备-输变电设备,002452.SZ
600218,17,汽车-汽车零部件-底盘与发动机系统,600218.SH
603191,17,电力设备-电网设备-输变电设备,603191.SH
688201,22,计算机-软件开发-横向通用软件,688201.SH
300248,33,计算机-IT服务-IT服务Ⅲ,300248.SZ
300173,33,电力设备-电池-锂电专用设备,300173.SZ
300777,33,国防军工-军工装备-航空装备,300777.SZ
688288,17,计算机-计算机设备-其他计算机设备,688288.SH
000776,33,非银金融-证券-证券Ⅲ,000776.SZ
002296,33,通信-通信设备-通信网络设备及器件,002296.SZ
600722,17,基础化工-化学原料-煤化工,600722.SH
002634,33,纺织服饰-服装家纺-服装,002634.SZ
600771,17,医药生物-中药-中药Ⅲ,600771.SH
000701,33,商贸零售-贸易-贸易Ⅲ,000701.SZ
603883,17,医药生物-医药商业-药店,603883.SH
601113,17,基础化工-化学纤维-其他纤维,601113.SH
600629,17,建筑装饰-建筑装饰-工程咨询服务,600629.SH
600352,17,基础化工-化学制品-纺织化学用品,600352.SH
002067,33,轻工制造-造纸-造纸Ⅲ,002067.SZ
600452,17,公用事业-电力-电能综合服务,600452.SH
603933,17,机械设备-自动化设备-工控设备,603933.SH
603119,17,汽车-汽车零部件-其他汽车零部件,603119.SH
002295,33,有色金属-工业金属-铜,002295.SZ
002669,33,基础化工-化学制品-其他化学制品,002669.SZ
688125,17,机械设备-自动化设备-工控设备,688125.SH
603032,17,电力设备-电池-锂电专用设备,603032.SH
003018,33,轻工制造-包装印刷-包装,003018.SZ
688069,17,环保-环境治理-水务及水治理,688069.SH
002811,33,建筑装饰-建筑装饰-工程咨询服务,002811.SZ
603893,17,电子-半导体-数字芯片设计,603893.SH
603579,17,家用电器-小家电-小家电Ⅲ,603579.SH
002992,33,电子-光学光电子-LED,002992.SZ
301062,33,轻工制造-包装印刷-包装,301062.SZ
002284,33,汽车-汽车零部件-底盘与发动机系统,002284.SZ
603982,17,汽车-汽车零部件-底盘与发动机系统,603982.SH
002356,33,商贸零售-零售-百货零售,002356.SZ
003023,33,家用电器-小家电-小家电Ⅲ,003023.SZ
600230,17,基础化工-化学制品-聚氨酯,600230.SH
920187,151,汽车-汽车零部件-车身附件及饰件,920187.BJ
300291,33,传媒-影视院线-影视院线Ⅲ,300291.SZ
600613,17,医药生物-化学制药-化学制剂,600613.SH
301278,33,电力设备-光伏设备-光伏电池组件,301278.SZ
002117,33,轻工制造-包装印刷-印刷,002117.SZ
002888,33,电子-消费电子-品牌消费电子,002888.SZ
600644,17,公用事业-电力-电能综合服务,600644.SH
300374,33,建筑材料-建筑材料-其他建材,300374.SZ
002862,33,轻工制造-家居用品-文娱用品,002862.SZ
920496,151,电力设备-电网设备-输变电设备,920496.BJ
301369,33,电子-半导体-半导体设备,301369.SZ
300030,33,医药生物-医疗器械-医疗设备,300030.SZ
920541,151,机械设备-轨交设备-轨交设备Ⅲ,920541.BJ
002421,33,计算机-IT服务-IT服务Ⅲ,002421.SZ
300453,33,医药生物-医疗器械-医疗耗材,300453.SZ
002115,33,通信-通信服务-通信工程及服务,002115.SZ
300194,33,医药生物-化学制药-化学制剂,300194.SZ
002599,33,轻工制造-包装印刷-印刷,002599.SZ
002908,33,计算机-IT服务-IT服务Ⅲ,002908.SZ
920906,151,汽车-汽车零部件-车身附件及饰件,920906.BJ
601717,17,机械设备-专用设备-能源及重型设备,601717.SH
002878,33,传媒-文化传媒-广告营销,002878.SZ
300452,33,医药生物-化学制药-原料药,300452.SZ
002079,33,电力设备-光伏设备-光伏辅材,002079.SZ
002309,33,电力设备-电网设备-线缆部件及其他,002309.SZ
002121,33,电力设备-电网设备-电气自控设备,002121.SZ
002748,33,基础化工-化学原料-氯碱,002748.SZ
601579,17,食品饮料-饮料制造-其他酒类,601579.SH
600483,17,公用事业-电力-电能综合服务,600483.SH
000767,33,公用事业-电力-火电,000767.SZ
001317,33,交通运输-物流-物流Ⅲ,001317.SZ
002393,33,医药生物-化学制药-化学制剂,002393.SZ
300651,33,轻工制造-家居用品-文娱用品,300651.SZ
600746,17,基础化工-化学原料-煤化工,600746.SH
603655,17,汽车-汽车零部件-其他汽车零部件,603655.SH
688548,17,电子-电子化学品-电子化学品Ⅲ,688548.SH
300091,33,机械设备-通用设备-其他通用设备,300091.SZ
301602,33,医药生物-医疗器械-医疗设备,301602.SZ
603170,17,食品饮料-食品加工制造-调味发酵品,603170.SH
002358,33,电力设备-电网设备-输变电设备,002358.SZ
300819,33,纺织服饰-纺织制造-其他纺织,300819.SZ
603229,17,医药生物-化学制药-原料药,603229.SH
601598,17,交通运输-物流-物流Ⅲ,601598.SH
002262,33,医药生物-化学制药-化学制剂,002262.SZ
920000,151,汽车-汽车零部件-底盘与发动机系统,920000.BJ
002019,33,医药生物-化学制药-化学制剂,002019.SZ
688551,17,电力设备-其他电源设备-其他电源设备Ⅲ,688551.SH
301598,33,机械设备-专用设备-其他专用设备,301598.SZ
000513,33,医药生物-化学制药-化学制剂,000513.SZ
301032,33,机械设备-通用设备-其他通用设备,301032.SZ
603172,17,基础化工-化学制品-纺织化学用品,603172.SH
301329,33,电子-消费电子-消费电子零部件及组装,301329.SZ
688592,17,通信-通信设备-通信终端及配件,688592.SH
600867,17,医药生物-生物制品-其他生物制品,600867.SH
603535,17,交通运输-物流-物流Ⅲ,603535.SH
002412,33,医药生物-中药-中药Ⅲ,002412.SZ
603187,17,机械设备-通用设备-制冷空调设备,603187.SH
688222,17,医药生物-医疗服务-医疗研发外包,688222.SH
301010,33,建筑材料-建筑材料-其他建材,301010.SZ
603036,17,机械设备-专用设备-能源及重型设备,603036.SH
688607,17,医药生物-医疗器械-医疗设备,688607.SH
605365,17,电子-光学光电子-LED,605365.SH
000726,33,纺织服饰-纺织制造-棉纺,000726.SZ
002063,33,计算机-软件开发-垂直应用软件,002063.SZ
300110,33,医药生物-化学制药-化学制剂,300110.SZ
920262,151,纺织服饰-服装家纺-家纺,920262.BJ
000060,33,有色金属-工业金属-铅锌,000060.SZ
000338,33,汽车-汽车零部件-底盘与发动机系统,000338.SZ
301201,33,医药生物-医疗服务-医疗研发外包,301201.SZ
002553,33,汽车-汽车零部件-底盘与发动机系统,002553.SZ
920208,151,社会服务-其他社会服务-专业服务,920208.BJ
300183,33,通信-通信设备-其他通信设备,300183.SZ
600380,17,医药生物-化学制药-化学制剂,600380.SH
002099,33,医药生物-化学制药-原料药,002099.SZ
603636,17,计算机-IT服务-IT服务Ⅲ,603636.SH
688573,17,电力设备-电池-锂电专用设备,688573.SH
002969,33,轻工制造-包装印刷-包装,002969.SZ
600109,17,非银金融-证券-证券Ⅲ,600109.SH
002498,33,电力设备-电网设备-线缆部件及其他,002498.SZ
300968,33,电子-消费电子-消费电子零部件及组装,300968.SZ
600166,17,汽车-汽车整车-商用载货车,600166.SH
300917,33,房地产-房地产-房地产服务,300917.SZ
603577,17,电力设备-电网设备-线缆部件及其他,603577.SH
301301,33,医药生物-化学制药-原料药,301301.SZ
300971,33,机械设备-专用设备-其他专用设备,300971.SZ
301101,33,轻工制造-家居用品-文娱用品,301101.SZ
600515,17,交通运输-机场航运-机场,600515.SH
301198,33,轻工制造-包装印刷-包装,301198.SZ
688722,17,基础化工-化学纤维-其他纤维,688722.SH
300775,33,国防军工-军工装备-航空装备,300775.SZ
688350,17,基础化工-化学制品-其他化学制品,688350.SH
688755,17,机械设备-专用设备-其他专用设备,688755.SH
300315,33,传媒-游戏-游戏Ⅲ,300315.SZ
002793,33,医药生物-化学制药-化学制剂,002793.SZ
688653,17,电子-半导体-模拟芯片设计,688653.SH
002030,33,医药生物-医疗器械-体外诊断,002030.SZ
300590,33,通信-通信设备-通信终端及配件,300590.SZ
688330,17,电力设备-电网设备-电气自控设备,688330.SH
300413,33,传媒-文化传媒-数字媒体,300413.SZ
600658,17,房地产-房地产-产业地产,600658.SH
688393,17,医药生物-医疗器械-体外诊断,688393.SH
688246,17,计算机-软件开发-垂直应用软件,688246.SH
300406,33,医药生物-医疗器械-体外诊断,300406.SZ
300808,33,电子-光学光电子-LED,300808.SZ
603315,17,环保-环境治理-大气治理,603315.SH
