所属同花顺行业,code,market_code,股票代码
汽车-汽车零部件-底盘与发动机系统,301020,33,301020.SZ
基础化工-化学制品-食品及饲料添加剂,688639,17,688639.SH
机械设备-专用设备-其他专用设备,300281,33,300281.SZ
建筑材料-建筑材料-水泥,600449,17,600449.SH
医药生物-生物制品-其他生物制品,688443,17,688443.SH
机械设备-通用设备-金属制品,002931,33,002931.SZ
机械设备-通用设备-其他通用设备,000816,33,000816.SZ
汽车-汽车零部件-底盘与发动机系统,300585,33,300585.SZ
医药生物-医疗服务-其他医疗服务,000710,33,000710.SZ
建筑装饰-建筑装饰-基础建设,301046,33,301046.SZ
计算机-软件开发-垂直应用软件,920932,151,920932.BJ
基础化工-塑料制品-改性塑料,300995,33,300995.SZ
通信-通信设备-通信终端及配件,603803,17,603803.SH
电子-消费电子-消费电子零部件及组装,300793,33,300793.SZ
纺织服饰-服装家纺-服装,002269,33,002269.SZ
传媒-文化传媒-广告营销,603825,22,603825.SH
电子-光学光电子-面板,002106,33,002106.SZ
电子-消费电子-品牌消费电子,002888,33,002888.SZ
电力设备-电池-锂电专用设备,300340,33,300340.SZ
房地产-房地产-产业地产,600658,17,600658.SH
建筑装饰-建筑装饰-房屋建设,600491,17,600491.SH
纺织服饰-服装家纺-饰品,301177,33,301177.SZ
基础化工-化学制品-食品及饲料添加剂,605077,17,605077.SH
电力设备-电池-其他电池,603031,17,603031.SH
汽车-汽车零部件-轮胎轮毂,300695,33,300695.SZ
汽车-汽车零部件-汽车电子电气系统,301631,33,301631.SZ
计算机-软件开发-横向通用软件,300768,33,300768.SZ
汽车-汽车零部件-汽车电子电气系统,301608,33,301608.SZ
传媒-影视院线-影视院线Ⅲ,002292,33,002292.SZ
食品饮料-饮料制造-啤酒,000929,33,000929.SZ
基础化工-农化制品-农药,603585,17,603585.SH
计算机-IT服务-IT服务Ⅲ,301172,33,301172.SZ
电力设备-电池-电池化学品,920185,151,920185.BJ
环保-环境治理-综合环境治理,300266,33,300266.SZ
计算机-IT服务-IT服务Ⅲ,301236,33,301236.SZ
纺织服饰-服装家纺-鞋帽及其他,300901,33,300901.SZ
基础化工-化学制品-民爆用品,002917,33,002917.SZ
基础化工-橡胶制品-炭黑,605183,17,605183.SH
电子-半导体-集成电路制造,688981,17,688981.SH
国防军工-军工电子-军工电子Ⅲ,688132,17,688132.SH
计算机-软件开发-垂直应用软件,002322,33,002322.SZ
计算机-软件开发-垂直应用软件,603528,17,603528.SH
公用事业-电力-新能源发电,603105,17,603105.SH
机械设备-通用设备-仪器仪表,300259,33,300259.SZ
电力设备-电网设备-电气自控设备,600268,17,600268.SH
纺织服饰-纺织制造-印染,600987,17,600987.SH
电力设备-电池-电池化学品,603906,17,603906.SH
电子-光学光电子-面板,001308,33,001308.SZ
基础化工-化学制品-有机硅,002211,33,002211.SZ
农林牧渔-种植业与林业-其他种植业,601118,17,601118.SH
医药生物-医疗服务-医疗研发外包,300149,33,300149.SZ
医药生物-化学制药-化学制剂,688091,17,688091.SH
电子-光学光电子-面板,301106,33,301106.SZ
通信-通信设备-通信网络设备及器件,002194,33,002194.SZ
环保-环保设备-环保设备Ⅲ,001336,33,001336.SZ
基础化工-塑料制品-合成树脂,001333,33,001333.SZ
基础化工-化学制品-其他化学制品,603065,17,603065.SH
电子-元件-印制电路板,002134,33,002134.SZ
电力设备-电池-锂电专用设备,301325,33,301325.SZ
医药生物-化学制药-原料药,605507,17,605507.SH
机械设备-专用设备-能源及重型设备,688377,17,688377.SH
通信-通信服务-通信应用增值服务,002123,33,002123.SZ
电子-光学光电子-LED,300301,33,300301.SZ
电力设备-电网设备-输变电设备,601877,17,601877.SH
机械设备-通用设备-仪器仪表,301197,33,301197.SZ
计算机-软件开发-垂直应用软件,688296,17,688296.SH
基础化工-化学制品-其他化学制品,603722,17,603722.SH
有色金属-工业金属-铝,600888,17,600888.SH
电子-光学光电子-面板,000725,33,000725.SZ
汽车-汽车零部件-车身附件及饰件,603266,17,603266.SH
医药生物-生物制品-疫苗,301207,33,301207.SZ
基础化工-农化制品-复合肥,002588,33,002588.SZ
电子-光学光电子-LED,002983,33,002983.SZ
商贸零售-零售-专业连锁,002416,33,002416.SZ
基础化工-化学制品-民爆用品,002683,33,002683.SZ
机械设备-专用设备-其他专用设备,300756,33,300756.SZ
计算机-计算机设备-其他计算机设备,300847,33,300847.SZ
国防军工-军工电子-军工电子Ⅲ,688175,17,688175.SH
公用事业-电力-新能源发电,002310,33,002310.SZ
建筑装饰-建筑装饰-工程咨询服务,300635,33,300635.SZ
基础化工-农化制品-复合肥,300387,33,300387.SZ
计算机-软件开发-横向通用软件,301270,33,301270.SZ
医药生物-医疗器械-体外诊断,688193,17,688193.SH
基础化工-化学制品-其他化学制品,300174,33,300174.SZ
基础化工-化学制品-民爆用品,002246,33,002246.SZ
基础化工-化学制品-食品及饲料添加剂,301220,33,301220.SZ
机械设备-通用设备-其他通用设备,300441,33,300441.SZ
纺织服饰-纺织制造-其他纺织,600156,17,600156.SH
电子-光学光电子-LED,300940,33,300940.SZ
轻工制造-家居用品-成品家居,603709,17,603709.SH
计算机-计算机设备-其他计算机设备,603106,17,603106.SH
基础化工-化学制品-食品及饲料添加剂,300858,33,300858.SZ
基础化工-化学原料-氯碱,601568,17,601568.SH
国防军工-军工装备-航空装备,600760,17,600760.SH
非银金融-多元金融-多元金融Ⅲ,603300,17,603300.SH
房地产-房地产-住宅开发,600649,17,600649.SH
美容护理-美容护理-个护用品,301059,33,301059.SZ
计算机-IT服务-IT服务Ⅲ,300399,33,300399.SZ
电子-光学光电子-面板,002876,33,002876.SZ
机械设备-轨交设备-轨交设备Ⅲ,603680,17,603680.SH
汽车-汽车零部件-底盘与发动机系统,002284,33,002284.SZ
机械设备-工程机械-工程机械Ⅲ,000157,33,000157.SZ
计算机-计算机设备-安防设备,002236,33,002236.SZ
电子-电子化学品-电子化学品Ⅲ,688146,17,688146.SH
基础化工-化学制品-食品及饲料添加剂,603020,17,603020.SH
传媒-文化传媒-数字媒体,603466,17,603466.SH
电力设备-风电设备-风电零部件,603248,17,603248.SH
机械设备-专用设备-能源及重型设备,301601,33,301601.SZ
建筑装饰-建筑装饰-专业工程,003001,33,003001.SZ
电子-消费电子-品牌消费电子,002045,33,002045.SZ
电子-消费电子-消费电子零部件及组装,002681,33,002681.SZ
机械设备-自动化设备-机器人,688255,17,688255.SH
社会服务-旅游及酒店-旅游综合,000796,33,000796.SZ
电力设备-电网设备-电气自控设备,601126,17,601126.SH
家用电器-小家电-小家电Ⅲ,603219,17,603219.SH
轻工制造-家居用品-文娱用品,301011,33,301011.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,600212,17,600212.SH
医药生物-生物制品-其他生物制品,920344,151,920344.BJ
通信-通信服务-通信工程及服务,300025,33,300025.SZ
汽车-汽车零部件-轮胎轮毂,603335,17,603335.SH
计算机-IT服务-IT服务Ⅲ,000409,33,000409.SZ
传媒-影视院线-影视院线Ⅲ,002905,33,002905.SZ
环保-环境治理-固废治理,301049,33,301049.SZ
基础化工-化学制品-其他化学制品,603051,17,603051.SH
电力设备-风电设备-风电零部件,603063,17,603063.SH
基础化工-化学原料-氯碱,600319,17,600319.SH
国防军工-军工装备-航天装备,688282,17,688282.SH
计算机-IT服务-IT服务Ⅲ,300532,33,300532.SZ
房地产-房地产-住宅开发,600208,17,600208.SH
传媒-文化传媒-出版,300788,33,300788.SZ
汽车-汽车服务及其他-汽车服务,301215,33,301215.SZ
电子-元件-印制电路板,920821,151,920821.BJ
电子-消费电子-消费电子零部件及组装,300787,33,300787.SZ
综合-综合-综合Ⅲ,600676,17,600676.SH
商贸零售-零售-百货零售,600693,17,600693.SH
医药生物-医疗器械-医疗耗材,300238,33,300238.SZ
医药生物-化学制药-化学制剂,600774,17,600774.SH
汽车-汽车零部件-底盘与发动机系统,001380,33,001380.SZ
电力设备-风电设备-风电零部件,300904,33,300904.SZ
电子-消费电子-消费电子零部件及组装,300784,33,300784.SZ
基础化工-非金属材料-非金属材料Ⅲ,603826,17,603826.SH
有色金属-金属新材料-其他金属新材料,300930,33,300930.SZ
建筑材料-建筑材料-玻璃玻纤,600293,17,600293.SH
电子-光学光电子-面板,300120,33,300120.SZ
医药生物-医药商业-医药流通,000078,33,000078.SZ
传媒-游戏-游戏Ⅲ,300459,33,300459.SZ
商贸零售-互联网电商-互联网电商Ⅲ,300518,33,300518.SZ
电力设备-光伏设备-光伏辅材,688598,17,688598.SH
医药生物-医疗服务-医疗研发外包,300404,33,300404.SZ
房地产-房地产-房地产服务,002188,33,002188.SZ
汽车-汽车零部件-其他汽车零部件,002976,33,002976.SZ
计算机-软件开发-横向通用软件,003029,33,003029.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,300870,33,300870.SZ
医药生物-医疗服务-医疗研发外包,300725,33,300725.SZ
电力设备-电机-电机Ⅲ,002892,33,002892.SZ
电子-消费电子-品牌消费电子,002841,33,002841.SZ
计算机-IT服务-IT服务Ⅲ,920130,151,920130.BJ
机械设备-自动化设备-机器人,002979,33,002979.SZ
建筑材料-建筑材料-其他建材,603038,17,603038.SH
环保-环境治理-水务及水治理,688101,17,688101.SH
有色金属-贵金属-贵金属Ⅲ,600489,17,600489.SH
计算机-IT服务-IT服务Ⅲ,300287,33,300287.SZ
基础化工-化学制品-其他化学制品,300610,33,300610.SZ
计算机-软件开发-垂直应用软件,300556,33,300556.SZ
机械设备-专用设备-其他专用设备,600520,17,600520.SH
电力设备-电网设备-线缆部件及其他,002300,33,002300.SZ
传媒-文化传媒-数字媒体,300295,33,300295.SZ
电子-电子化学品-电子化学品Ⅲ,688550,17,688550.SH
机械设备-专用设备-能源及重型设备,301063,33,301063.SZ
基础化工-非金属材料-非金属材料Ⅲ,605086,17,605086.SH
医药生物-中药-中药Ⅲ,002728,33,002728.SZ
医药生物-医疗服务-医院,300143,33,300143.SZ
有色金属-小金属-其他小金属,002428,33,002428.SZ
电力设备-其他电源设备-其他电源设备Ⅲ,002052,33,002052.SZ
医药生物-医疗器械-医疗耗材,688026,17,688026.SH
计算机-计算机设备-安防设备,688475,17,688475.SH
机械设备-专用设备-农用机械,301533,33,301533.SZ
医药生物-医疗器械-体外诊断,600807,17,600807.SH
电子-半导体-半导体设备,688082,17,688082.SH
机械设备-通用设备-金属制品,002026,33,002026.SZ
纺织服饰-纺织制造-其他纺织,600232,17,600232.SH
美容护理-美容护理-医疗美容,920982,151,920982.BJ
传媒-文化传媒-数字媒体,300413,33,300413.SZ
通信-通信服务-通信工程及服务,300513,33,300513.SZ
机械设备-通用设备-其他通用设备,301107,33,301107.SZ
家用电器-白色家电-家电零部件,603578,17,603578.SH
基础化工-化学制品-其他化学制品,603120,17,603120.SH
电力设备-电网设备-电气自控设备,300360,33,300360.SZ
医药生物-生物制品-疫苗,300122,33,300122.SZ
汽车-汽车零部件-其他汽车零部件,603352,17,603352.SH
汽车-汽车零部件-汽车电子电气系统,600699,17,600699.SH
机械设备-工程机械-工程机械Ⅲ,002685,33,002685.SZ
机械设备-通用设备-金属制品,301255,33,301255.SZ
电力设备-电池-电池化学品,301238,33,301238.SZ
机械设备-通用设备-其他通用设备,300193,33,300193.SZ
机械设备-专用设备-能源及重型设备,002535,33,002535.SZ
机械设备-通用设备-仪器仪表,301413,33,301413.SZ
社会服务-教育-教育Ⅲ,002659,33,002659.SZ
传媒-游戏-游戏Ⅲ,300052,33,300052.SZ
国防军工-军工装备-地面兵装,300527,33,300527.SZ
电力设备-电机-电机Ⅲ,002249,33,002249.SZ
电子-元件-被动元件,002138,33,002138.SZ
电力设备-电机-电机Ⅲ,301023,33,301023.SZ
电力设备-光伏设备-光伏辅材,688560,17,688560.SH
电子-光学光电子-LED,002724,33,002724.SZ
传媒-文化传媒-出版,601949,17,601949.SH
有色金属-工业金属-铝,600361,17,600361.SH
机械设备-专用设备-能源及重型设备,600320,17,600320.SH
基础化工-农化制品-农药,300575,33,300575.SZ
计算机-软件开发-垂直应用软件,688246,17,688246.SH
有色金属-工业金属-铝,002996,33,002996.SZ
电子-消费电子-消费电子零部件及组装,002369,33,002369.SZ
石油石化-石油加工贸易-石油加工,000703,33,000703.SZ
基础化工-化学原料-氯碱,002386,33,002386.SZ
汽车-汽车零部件-底盘与发动机系统,920418,151,920418.BJ
医药生物-医疗服务-其他医疗服务,301060,33,301060.SZ
电力设备-电机-电机Ⅲ,920100,151,920100.BJ
轻工制造-家居用品-文娱用品,001368,33,001368.SZ
电子-半导体-集成电路封测,002185,33,002185.SZ
轻工制造-包装印刷-包装,002374,33,002374.SZ
轻工制造-家居用品-瓷砖地板,603226,17,603226.SH
医药生物-医疗器械-体外诊断,688393,17,688393.SH
机械设备-通用设备-金属制品,002871,33,002871.SZ
基础化工-化学制品-纺织化学用品,603172,17,603172.SH
建筑装饰-建筑装饰-工程咨询服务,300989,33,300989.SZ
机械设备-工程机械-工程机械Ⅲ,600815,17,600815.SH
钢铁-钢铁-特钢,002075,33,002075.SZ
家用电器-小家电-小家电Ⅲ,605555,17,605555.SH
计算机-软件开发-垂直应用软件,000948,33,000948.SZ
基础化工-塑料制品-膜材料,002263,33,002263.SZ
机械设备-通用设备-其他通用设备,002530,33,002530.SZ
家用电器-厨卫电器-厨卫电器Ⅲ,002677,33,002677.SZ
房地产-房地产-产业地产,600895,17,600895.SH
电子-光学光电子-面板,688055,17,688055.SH
基础化工-化学制品-其他化学制品,300214,33,300214.SZ
机械设备-通用设备-磨具磨料,920725,151,920725.BJ
电力设备-风电设备-风电零部件,600458,17,600458.SH
商贸零售-互联网电商-互联网电商Ⅲ,002315,33,002315.SZ
计算机-软件开发-垂直应用软件,688078,17,688078.SH
基础化工-塑料制品-膜材料,301237,33,301237.SZ
机械设备-通用设备-其他通用设备,301083,33,301083.SZ
家用电器-小家电-小家电Ⅲ,300272,33,300272.SZ
机械设备-自动化设备-工控设备,603275,17,603275.SH
基础化工-塑料制品-合成树脂,605589,17,605589.SH
计算机-IT服务-IT服务Ⅲ,301208,33,301208.SZ
国防军工-军工装备-航海装备,600764,17,600764.SH
建筑材料-建筑材料-水泥,600326,17,600326.SH
环保-环境治理-固废治理,688370,17,688370.SH
汽车-汽车零部件-底盘与发动机系统,603767,17,603767.SH
汽车-汽车零部件-轮胎轮毂,002488,33,002488.SZ
电子-元件-印制电路板,603175,17,603175.SH
计算机-计算机设备-其他计算机设备,688288,17,688288.SH
电力设备-电网设备-线缆部件及其他,002606,33,002606.SZ
传媒-游戏-游戏Ⅲ,300043,33,300043.SZ
计算机-软件开发-横向通用软件,300579,33,300579.SZ
电子-消费电子-消费电子零部件及组装,300916,33,300916.SZ
电子-半导体-半导体材料,603991,17,603991.SH
医药生物-医疗器械-体外诊断,688389,17,688389.SH
基础化工-塑料制品-其他塑料制品,300980,33,300980.SZ
电力设备-电池-其他电池,002733,33,002733.SZ
计算机-软件开发-横向通用软件,002230,33,002230.SZ
传媒-文化传媒-电视广播,002238,33,002238.SZ
有色金属-工业金属-铝,600615,17,600615.SH
电子-光学光电子-光学元件,300331,33,300331.SZ
汽车-汽车零部件-车身附件及饰件,920168,151,920168.BJ
计算机-软件开发-垂直应用软件,002410,33,002410.SZ
计算机-IT服务-IT服务Ⅲ,920790,151,920790.BJ
机械设备-专用设备-能源及重型设备,002564,33,002564.SZ
建筑装饰-建筑装饰-工程咨询服务,603018,17,603018.SH
建筑装饰-建筑装饰-装饰园林,605178,17,605178.SH
电子-半导体-模拟芯片设计,600171,17,600171.SH
医药生物-化学制药-化学制剂,300558,33,300558.SZ
电子-元件-被动元件,603738,17,603738.SH
电力设备-其他电源设备-其他电源设备Ⅲ,002851,33,002851.SZ
电力设备-电网设备-输变电设备,603016,17,603016.SH
