股票代码,code,market_code,所属同花顺行业
600433.SH,600433,17,轻工制造-造纸-造纸Ⅲ
688216.SH,688216,17,电子-半导体-集成电路封测
002908.SZ,002908,33,计算机-IT服务-IT服务Ⅲ
300440.SZ,300440,33,计算机-IT服务-IT服务Ⅲ
300050.SZ,300050,33,通信-通信服务-通信工程及服务
300523.SZ,300523,33,计算机-IT服务-IT服务Ⅲ
600283.SH,600283,17,环保-环境治理-水务及水治理
300743.SZ,300743,33,计算机-计算机设备-其他计算机设备
300068.SZ,300068,33,电力设备-电池-锂电池
301318.SZ,301318,33,计算机-计算机设备-安防设备
300823.SZ,300823,33,机械设备-专用设备-其他专用设备
002933.SZ,002933,33,国防军工-军工装备-航空装备
601083.SH,601083,17,交通运输-港口航运-航运
603107.SH,603107,17,汽车-汽车零部件-底盘与发动机系统
301102.SZ,301102,33,传媒-文化传媒-广告营销
300371.SZ,300371,33,机械设备-通用设备-仪器仪表
603000.SH,603000,17,传媒-文化传媒-数字媒体
300682.SZ,300682,33,计算机-IT服务-IT服务Ⅲ
300127.SZ,300127,33,有色金属-金属新材料-磁性材料
002392.SZ,002392,33,建筑材料-建筑材料-耐火材料
301088.SZ,301088,33,纺织服饰-服装家纺-服装
301066.SZ,301066,33,纺织服饰-纺织制造-其他纺织
601326.SH,601326,17,交通运输-港口航运-港口
001255.SZ,001255,33,基础化工-塑料制品-合成树脂
002743.SZ,002743,33,建筑装饰-建筑装饰-专业工程
300993.SZ,300993,33,轻工制造-家居用品-其他家居用品
605369.SH,605369,17,医药生物-医疗器械-医疗耗材
600801.SH,600801,17,建筑材料-建筑材料-水泥
600782.SH,600782,17,钢铁-钢铁-普钢
603667.SH,603667,17,机械设备-通用设备-金属制品
001391.SZ,001391,33,交通运输-物流-物流Ⅲ
301309.SZ,301309,33,机械设备-通用设备-金属制品
000422.SZ,000422,33,基础化工-农化制品-磷肥及磷化工
601677.SH,601677,17,有色金属-工业金属-铝
300042.SZ,300042,33,计算机-计算机设备-其他计算机设备
300413.SZ,300413,33,传媒-文化传媒-数字媒体
600518.SH,600518,17,医药生物-中药-中药Ⅲ
600859.SH,600859,17,商贸零售-零售-百货零售
600704.SH,600704,17,交通运输-物流-物流Ⅲ
601528.SH,601528,17,银行-银行-农商行
603788.SH,603788,17,汽车-汽车零部件-底盘与发动机系统
601890.SH,601890,17,国防军工-军工装备-航海装备
002282.SZ,002282,33,机械设备-通用设备-磨具磨料
603352.SH,603352,17,汽车-汽车零部件-其他汽车零部件
601992.SH,601992,17,建筑材料-建筑材料-水泥
002681.SZ,002681,33,电子-消费电子-消费电子零部件及组装
300525.SZ,300525,33,计算机-软件开发-垂直应用软件
605005.SH,605005,17,汽车-汽车零部件-汽车电子电气系统
002712.SZ,002712,33,传媒-文化传媒-广告营销
600530.SH,600530,17,食品饮料-食品加工制造-其他食品
002356.SZ,002356,33,商贸零售-零售-百货零售
002489.SZ,002489,33,轻工制造-家居用品-成品家居
600857.SH,600857,17,商贸零售-零售-百货零售
600337.SH,600337,17,轻工制造-家居用品-成品家居
600388.SH,600388,17,环保-环保设备-环保设备Ⅲ
003011.SZ,003011,33,轻工制造-家居用品-瓷砖地板
000655.SZ,000655,33,钢铁-钢铁-冶钢原料
688106.SH,688106,17,电子-电子化学品-电子化学品Ⅲ
002014.SZ,002014,33,轻工制造-包装印刷-包装
600490.SH,600490,17,有色金属-工业金属-铜
601808.SH,601808,17,石油石化-油气开采及服务-油服工程
601001.SH,601001,17,煤炭-煤炭开采加工-煤炭开采
002413.SZ,002413,33,国防军工-军工电子-军工电子Ⅲ
300284.SZ,300284,33,建筑装饰-建筑装饰-工程咨询服务
600320.SH,600320,17,机械设备-专用设备-能源及重型设备
600880.SH,600880,17,计算机-软件开发-垂直应用软件
002703.SZ,002703,33,汽车-汽车零部件-底盘与发动机系统
603866.SH,603866,17,食品饮料-食品加工制造-休闲食品
603137.SH,603137,17,建筑装饰-建筑装饰-装饰园林
000708.SZ,000708,33,钢铁-钢铁-特钢
300328.SZ,300328,33,有色金属-小金属-其他小金属
300271.SZ,300271,33,计算机-软件开发-垂直应用软件
001390.SZ,001390,33,纺织服饰-纺织制造-其他纺织
601777.SH,601777,17,汽车-汽车整车-乘用车
600110.SH,600110,17,电力设备-电池-锂电池
002287.SZ,002287,33,医药生物-中药-中药Ⅲ
603496.SH,603496,17,计算机-计算机设备-其他计算机设备
000686.SZ,000686,33,非银金融-证券-证券Ⅲ
301101.SZ,301101,33,轻工制造-家居用品-文娱用品
301231.SZ,301231,33,传媒-文化传媒-出版
000598.SZ,000598,33,环保-环境治理-水务及水治理
301058.SZ,301058,33,建筑装饰-建筑装饰-工程咨询服务
001309.SZ,001309,33,电子-半导体-数字芯片设计
301107.SZ,301107,33,机械设备-通用设备-其他通用设备
301429.SZ,301429,33,建筑材料-建筑材料-其他建材
002879.SZ,002879,33,电力设备-电网设备-线缆部件及其他
002051.SZ,002051,33,建筑装饰-建筑装饰-专业工程
300995.SZ,300995,33,基础化工-塑料制品-改性塑料
605180.SH,605180,17,纺织服饰-纺织制造-其他纺织
688169.SH,688169,17,家用电器-小家电-小家电Ⅲ
601021.SH,601021,17,交通运输-机场航运-航空运输
600660.SH,600660,17,汽车-汽车零部件-车身附件及饰件
300035.SZ,300035,33,电力设备-电池-电池化学品
300560.SZ,300560,33,通信-通信服务-通信工程及服务
600332.SH,600332,17,医药生物-中药-中药Ⅲ
600448.SH,600448,17,纺织服饰-纺织制造-印染
601229.SH,601229,17,银行-银行-城商行
002379.SZ,002379,33,有色金属-工业金属-铝
001260.SZ,001260,33,汽车-汽车零部件-车身附件及饰件
600517.SH,600517,17,非银金融-多元金融-多元金融Ⅲ
603062.SH,603062,17,基础化工-化学制品-涂料油墨
002836.SZ,002836,33,轻工制造-包装印刷-包装
300752.SZ,300752,33,电子-光学光电子-LED
688278.SH,688278,17,医药生物-生物制品-其他生物制品
002791.SZ,002791,33,建筑材料-建筑材料-其他建材
000670.SZ,000670,33,电子-其他电子-其他电子Ⅲ
300005.SZ,300005,33,纺织服饰-服装家纺-服装
600738.SH,600738,17,商贸零售-零售-商业物业经营
300982.SZ,300982,33,建筑装饰-建筑装饰-基础建设
601008.SH,601008,17,交通运输-港口航运-港口
300589.SZ,300589,33,国防军工-军工装备-航海装备
300002.SZ,300002,33,传媒-游戏-游戏Ⅲ
300230.SZ,300230,33,基础化工-塑料制品-其他塑料制品
002608.SZ,002608,33,公用事业-电力-火电
600686.SH,600686,17,汽车-汽车整车-商用载客车
002383.SZ,002383,33,国防军工-军工电子-军工电子Ⅲ
002842.SZ,002842,33,有色金属-小金属-钨
000026.SZ,000026,33,纺织服饰-服装家纺-饰品
600778.SH,600778,17,商贸零售-零售-百货零售
301051.SZ,301051,33,电子-消费电子-消费电子零部件及组装
301136.SZ,301136,33,建筑装饰-建筑装饰-工程咨询服务
603190.SH,603190,17,汽车-汽车零部件-其他汽车零部件
603466.SH,603466,17,传媒-文化传媒-数字媒体
601818.SH,601818,17,银行-银行-股份制银行
002402.SZ,002402,33,家用电器-白色家电-家电零部件
600155.SH,600155,17,非银金融-证券-证券Ⅲ
600489.SH,600489,17,有色金属-贵金属-贵金属Ⅲ
603611.SH,603611,17,机械设备-工程机械-工程机械Ⅲ
601606.SH,601606,17,国防军工-军工装备-地面兵装
688389.SH,688389,17,医药生物-医疗器械-体外诊断
002742.SZ,002742,33,医药生物-化学制药-化学制剂
600509.SH,600509,17,公用事业-电力-火电
002105.SZ,002105,33,汽车-汽车服务及其他-其他运输设备
300349.SZ,300349,33,机械设备-通用设备-仪器仪表
600621.SH,600621,17,非银金融-证券-证券Ⅲ
300721.SZ,300721,33,基础化工-化学制品-其他化学制品
603978.SH,603978,17,有色金属-金属新材料-其他金属新材料
300847.SZ,300847,33,计算机-计算机设备-其他计算机设备
601949.SH,601949,17,传媒-文化传媒-出版
300497.SZ,300497,33,医药生物-化学制药-原料药
002075.SZ,002075,33,钢铁-钢铁-特钢
301618.SZ,301618,33,基础化工-化学制品-纺织化学用品
603008.SH,603008,17,轻工制造-家居用品-成品家居
301419.SZ,301419,33,通信-通信设备-通信网络设备及器件
603982.SH,603982,17,汽车-汽车零部件-底盘与发动机系统
600280.SH,600280,17,商贸零售-零售-百货零售
603901.SH,603901,17,机械设备-专用设备-印刷包装机械
600903.SH,600903,17,公用事业-燃气-燃气Ⅲ
600900.SH,600900,17,公用事业-电力-水电
600556.SH,600556,17,传媒-文化传媒-广告营销
002862.SZ,002862,33,轻工制造-家居用品-文娱用品
601788.SH,601788,17,非银金融-证券-证券Ⅲ
002698.SZ,002698,33,机械设备-自动化设备-机器人
600919.SH,600919,17,银行-银行-城商行
688225.SH,688225,17,计算机-软件开发-横向通用软件
300091.SZ,300091,33,机械设备-通用设备-其他通用设备
300047.SZ,300047,33,计算机-软件开发-垂直应用软件
002508.SZ,002508,33,家用电器-厨卫电器-厨卫电器Ⅲ
601766.SH,601766,17,机械设备-轨交设备-轨交设备Ⅲ
002925.SZ,002925,33,电子-消费电子-消费电子零部件及组装
600567.SH,600567,17,轻工制造-造纸-造纸Ⅲ
300444.SZ,300444,33,电力设备-电网设备-输变电设备
301368.SZ,301368,33,机械设备-通用设备-金属制品
688015.SH,688015,17,机械设备-轨交设备-轨交设备Ⅲ
002239.SZ,002239,33,汽车-汽车零部件-汽车电子电气系统
300512.SZ,300512,33,机械设备-专用设备-印刷包装机械
688161.SH,688161,17,医药生物-医疗器械-医疗耗材
301515.SZ,301515,33,医药生物-医疗器械-医疗设备
002104.SZ,002104,33,通信-通信设备-通信终端及配件
002606.SZ,002606,33,电力设备-电网设备-线缆部件及其他
603080.SH,603080,17,公用事业-燃气-燃气Ⅲ
600916.SH,600916,17,纺织服饰-服装家纺-饰品
600009.SH,600009,17,交通运输-机场航运-机场
301391.SZ,301391,33,计算机-计算机设备-其他计算机设备
002911.SZ,002911,33,公用事业-燃气-燃气Ⅲ
001318.SZ,001318,33,食品饮料-饮料制造-乳品
603058.SH,603058,17,轻工制造-包装印刷-包装
605008.SH,605008,17,基础化工-塑料制品-其他塑料制品
300857.SZ,300857,33,计算机-计算机设备-其他计算机设备
002135.SZ,002135,33,建筑装饰-建筑装饰-专业工程
600128.SH,600128,17,商贸零售-贸易-贸易Ⅲ
603201.SH,603201,17,机械设备-通用设备-其他通用设备
600507.SH,600507,17,钢铁-钢铁-特钢
300709.SZ,300709,33,电子-消费电子-消费电子零部件及组装
001266.SZ,001266,33,机械设备-自动化设备-工控设备
002649.SZ,002649,33,计算机-IT服务-IT服务Ⅲ
688232.SH,688232,17,计算机-软件开发-垂直应用软件
600712.SH,600712,17,商贸零售-零售-百货零售
300501.SZ,300501,33,轻工制造-包装印刷-包装
600119.SH,600119,17,交通运输-物流-物流Ⅲ
688335.SH,688335,17,环保-环保设备-环保设备Ⅲ
002988.SZ,002988,33,有色金属-工业金属-铝
688038.SH,688038,17,计算机-软件开发-垂直应用软件
600305.SH,600305,17,食品饮料-食品加工制造-调味发酵品
002968.SZ,002968,33,房地产-房地产-房地产服务
600606.SH,600606,17,房地产-房地产-住宅开发
301235.SZ,301235,33,医药生物-医疗服务-其他医疗服务
688615.SH,688615,17,计算机-软件开发-垂直应用软件
300402.SZ,300402,33,机械设备-通用设备-金属制品
002918.SZ,002918,33,轻工制造-家居用品-瓷砖地板
603215.SH,603215,17,家用电器-小家电-小家电Ⅲ
603628.SH,603628,17,电力设备-光伏设备-光伏辅材
002732.SZ,002732,33,食品饮料-饮料制造-乳品
000025.SZ,000025,33,综合-综合-综合Ⅲ
600981.SH,600981,17,商贸零售-贸易-贸易Ⅲ
600830.SH,600830,17,非银金融-多元金融-多元金融Ⅲ
600979.SH,600979,17,公用事业-电力-电能综合服务
003816.SZ,003816,33,公用事业-电力-新能源发电
688013.SH,688013,17,医药生物-医疗器械-医疗耗材
605339.SH,605339,17,食品饮料-食品加工制造-休闲食品
600202.SH,600202,17,机械设备-通用设备-制冷空调设备
688207.SH,688207,17,计算机-IT服务-IT服务Ⅲ
000707.SZ,000707,33,基础化工-化学原料-纯碱
600757.SH,600757,17,传媒-文化传媒-出版
300036.SZ,300036,33,计算机-软件开发-垂直应用软件
688039.SH,688039,17,计算机-IT服务-IT服务Ⅲ
300851.SZ,300851,33,机械设备-轨交设备-轨交设备Ⅲ
688058.SH,688058,17,计算机-软件开发-横向通用软件
601238.SH,601238,17,汽车-汽车整车-乘用车
603209.SH,603209,17,交通运输-港口航运-航运
603608.SH,603608,17,纺织服饰-服装家纺-鞋帽及其他
300193.SZ,300193,33,机械设备-通用设备-其他通用设备
002972.SZ,002972,33,机械设备-轨交设备-轨交设备Ⅲ
688252.SH,688252,17,电子-半导体-数字芯片设计
002354.SZ,002354,33,传媒-文化传媒-广告营销
603205.SH,603205,17,医药生物-医疗器械-医疗耗材
002602.SZ,002602,33,传媒-游戏-游戏Ⅲ
000100.SZ,000100,33,电子-光学光电子-面板
002097.SZ,002097,33,机械设备-工程机械-工程机械Ⅲ
600060.SH,600060,17,家用电器-黑色家电-彩电
600010.SH,600010,17,钢铁-钢铁-普钢
603237.SH,603237,17,食品饮料-食品加工制造-预加工食品
605122.SH,605122,17,建筑材料-建筑材料-水泥
600975.SH,600975,17,农林牧渔-养殖业-生猪养殖
600500.SH,600500,17,基础化工-化学制品-其他化学制品
002252.SZ,002252,33,医药生物-生物制品-血液制品
301223.SZ,301223,33,轻工制造-包装印刷-包装
600446.SH,600446,17,计算机-IT服务-IT服务Ⅲ
002543.SZ,002543,33,家用电器-厨卫电器-厨卫电器Ⅲ
000404.SZ,000404,33,家用电器-白色家电-家电零部件
603169.SH,603169,17,机械设备-专用设备-能源及重型设备
600369.SH,600369,17,非银金融-证券-证券Ⅲ
002949.SZ,002949,33,建筑装饰-建筑装饰-工程咨询服务
600728.SH,600728,17,计算机-IT服务-IT服务Ⅲ
300043.SZ,300043,33,传媒-游戏-游戏Ⅲ
601518.SH,601518,17,交通运输-公路铁路运输-高速公路
600557.SH,600557,17,医药生物-中药-中药Ⅲ
300430.SZ,300430,33,机械设备-自动化设备-其他自动化设备
601869.SH,601869,17,通信-通信设备-通信线缆及配套
000797.SZ,000797,33,房地产-房地产-住宅开发
603501.SH,603501,17,电子-半导体-数字芯片设计
600011.SH,600011,17,公用事业-电力-火电
605011.SH,605011,17,公用事业-电力-热力
002483.SZ,002483,33,机械设备-专用设备-能源及重型设备
002174.SZ,002174,33,传媒-游戏-游戏Ⅲ
002777.SZ,002777,33,计算机-IT服务-IT服务Ⅲ
603955.SH,603955,17,建筑装饰-建筑装饰-装饰园林
688057.SH,688057,17,环保-环境治理-水务及水治理
300459.SZ,300459,33,传媒-游戏-游戏Ⅲ
000001.SZ,000001,33,银行-银行-股份制银行
300826.SZ,300826,33,建筑装饰-建筑装饰-工程咨询服务
605066.SH,605066,17,电力设备-电网设备-输变电设备
688526.SH,688526,17,农林牧渔-养殖业-动物保健
688570.SH,688570,17,机械设备-自动化设备-工控设备
002146.SZ,002146,33,房地产-房地产-住宅开发
301132.SZ,301132,33,电子-元件-印制电路板
000905.SZ,000905,33,交通运输-港口航运-港口
300482.SZ,300482,33,医药生物-医疗器械-体外诊断
002641.SZ,002641,33,建筑材料-建筑材料-管材
300378.SZ,300378,33,计算机-软件开发-横向通用软件
000762.SZ,000762,33,钢铁-钢铁-冶钢原料
002279.SZ,002279,33,计算机-软件开发-横向通用软件
000007.SZ,000007,33,商贸零售-零售-商业物业经营
601886.SH,601886,17,建筑装饰-建筑装饰-装饰园林
603871.SH,603871,17,交通运输-物流-物流Ⅲ
600862.SH,600862,17,国防军工-军工装备-航空装备
600846.SH,600846,17,建筑装饰-建筑装饰-工程咨询服务
300926.SZ,300926,33,汽车-汽车零部件-其他汽车零部件
603055.SH,603055,17,纺织服饰-纺织制造-其他纺织
000752.SZ,000752,33,食品饮料-饮料制造-啤酒
605169.SH,605169,17,公用事业-燃气-燃气Ⅲ
300999.SZ,300999,33,农林牧渔-农产品加工-粮油加工
300189.SZ,300189,33,农林牧渔-种植业与林业-种子生产
301567.SZ,301567,33,电子-消费电子-消费电子零部件及组装
603357.SH,603357,17,建筑装饰-建筑装饰-工程咨询服务
000981.SZ,000981,33,汽车-汽车零部件-底盘与发动机系统
600132.SH,600132,17,食品饮料-饮料制造-啤酒
605399.SH,605399,17,基础化工-化学制品-有机硅
