所属同花顺行业,股票代码,code,market_code
机械设备-专用设备-能源及重型设备,603135.SH,603135,17
纺织服饰-纺织制造-棉纺,002083.SZ,002083,33
汽车-汽车零部件-底盘与发动机系统,605255.SH,605255,17
社会服务-教育-教育Ⅲ,300688.SZ,300688,33
机械设备-通用设备-磨具磨料,002760.SZ,002760,33
传媒-影视院线-影视院线Ⅲ,300528.SZ,300528,33
电子-半导体-半导体材料,301678.SZ,301678,33
电子-光学光电子-光学元件,688010.SH,688010,17
轻工制造-包装印刷-包装,603607.SH,603607,17
电子-电子化学品-电子化学品Ⅲ,688378.SH,688378,17
电子-元件-印制电路板,301251.SZ,301251,33
计算机-软件开发-垂直应用软件,688291.SH,688291,17
电子-光学光电子-光学元件,300489.SZ,300489,33
环保-环保设备-环保设备Ⅲ,688671.SH,688671,17
电子-半导体-数字芯片设计,002213.SZ,002213,33
基础化工-化学制品-其他化学制品,603822.SH,603822,22
国防军工-军工电子-军工电子Ⅲ,688053.SH,688053,22
轻工制造-家居用品-定制家居,603898.SH,603898,17
电子-光学光电子-面板,600552.SH,600552,17
机械设备-工程机械-工程机械Ⅲ,001226.SZ,001226,33
电子-电子化学品-电子化学品Ⅲ,300429.SZ,300429,33
电子-电子化学品-电子化学品Ⅲ,600330.SH,600330,17
电子-消费电子-消费电子零部件及组装,688678.SH,688678,17
电子-消费电子-消费电子零部件及组装,920857.BJ,920857,151
有色金属-金属新材料-其他金属新材料,603124.SH,603124,17
基础化工-塑料制品-其他塑料制品,301591.SZ,301591,33
机械设备-通用设备-仪器仪表,688056.SH,688056,17
机械设备-专用设备-其他专用设备,301128.SZ,301128,33
环保-环境治理-综合环境治理,002645.SZ,002645,33
机械设备-专用设备-其他专用设备,300540.SZ,300540,33
综合-综合-综合Ⅲ,000632.SZ,000632,33
计算机-计算机设备-其他计算机设备,300042.SZ,300042,33
计算机-软件开发-垂直应用软件,688206.SH,688206,17
电力设备-电池-锂电池,920252.BJ,920252,151
机械设备-通用设备-其他通用设备,300263.SZ,300263,33
计算机-软件开发-横向通用软件,688168.SH,688168,17
电子-半导体-半导体材料,003026.SZ,003026,33
交通运输-物流-物流Ⅲ,600180.SH,600180,22
有色金属-金属新材料-磁性材料,000970.SZ,000970,33
建筑材料-建筑材料-耐火材料,002225.SZ,002225,33
机械设备-自动化设备-其他自动化设备,300757.SZ,300757,33
电子-消费电子-消费电子零部件及组装,301326.SZ,301326,33
国防军工-军工电子-军工电子Ⅲ,688175.SH,688175,17
建筑装饰-建筑装饰-基础建设,301046.SZ,301046,33
机械设备-工程机械-工程机械Ⅲ,301279.SZ,301279,33
轻工制造-包装印刷-包装,002787.SZ,002787,33
通信-通信设备-通信网络设备及器件,301307.SZ,301307,33
汽车-汽车零部件-车身附件及饰件,301529.SZ,301529,33
基础化工-橡胶制品-炭黑,002068.SZ,002068,33
国防军工-军工装备-航空装备,920642.BJ,920642,151
电子-元件-印制电路板,300739.SZ,300739,33
机械设备-通用设备-其他通用设备,301028.SZ,301028,33
农林牧渔-农产品加工-果蔬加工,920023.BJ,920023,151
医药生物-医药商业-医药流通,000078.SZ,000078,33
国防军工-军工装备-航空装备,002297.SZ,002297,33
建筑装饰-建筑装饰-专业工程,603637.SH,603637,17
电子-半导体-模拟芯片设计,600460.SH,600460,17
基础化工-塑料制品-合成树脂,688716.SH,688716,17
通信-通信设备-通信网络设备及器件,301419.SZ,301419,33
电力设备-风电设备-风电零部件,301232.SZ,301232,33
通信-通信设备-通信网络设备及器件,688668.SH,688668,17
基础化工-化学制品-其他化学制品,603010.SH,603010,17
电子-消费电子-消费电子零部件及组装,300976.SZ,300976,33
机械设备-通用设备-其他通用设备,600243.SH,600243,22
房地产-房地产-住宅开发,600683.SH,600683,17
基础化工-塑料制品-膜材料,688323.SH,688323,17
通信-通信设备-通信网络设备及器件,002547.SZ,002547,33
机械设备-通用设备-金属制品,002514.SZ,002514,33
机械设备-专用设备-能源及重型设备,603698.SH,603698,17
医药生物-医疗器械-医疗耗材,920069.BJ,920069,151
机械设备-自动化设备-激光设备,688559.SH,688559,17
建筑材料-建筑材料-管材,002694.SZ,002694,33
机械设备-自动化设备-机器人,300607.SZ,300607,33
电子-半导体-分立器件,600745.SH,600745,22
汽车-汽车零部件-其他汽车零部件,603655.SH,603655,17
电子-元件-被动元件,301566.SZ,301566,33
纺织服饰-服装家纺-服装,002193.SZ,002193,33
计算机-计算机设备-安防设备,300270.SZ,300270,33
纺织服饰-服装家纺-饰品,002731.SZ,002731,33
机械设备-通用设备-其他通用设备,603269.SH,603269,17
基础化工-化学制品-其他化学制品,600500.SH,600500,17
机械设备-通用设备-制冷空调设备,301252.SZ,301252,33
建筑材料-建筑材料-其他建材,603378.SH,603378,22
基础化工-化学制品-食品及饲料添加剂,920970.BJ,920970,151
综合-综合-综合Ⅲ,600770.SH,600770,17
轻工制造-包装印刷-包装,002303.SZ,002303,33
电子-消费电子-消费电子零部件及组装,000021.SZ,000021,33
机械设备-专用设备-其他专用设备,002837.SZ,002837,33
轻工制造-家居用品-瓷砖地板,002631.SZ,002631,33
电子-元件-印制电路板,002141.SZ,002141,33
家用电器-厨卫电器-厨卫电器Ⅲ,002677.SZ,002677,33
汽车-汽车零部件-其他汽车零部件,603922.SH,603922,22
电子-半导体-集成电路封测,600584.SH,600584,17
基础化工-化学制品-民爆用品,002360.SZ,002360,33
建筑装饰-建筑装饰-工程咨询服务,603458.SH,603458,17
机械设备-自动化设备-工控设备,603015.SH,603015,17
电力设备-电池-锂电池,600110.SH,600110,17
商贸零售-零售-百货零售,000679.SZ,000679,33
环保-环境治理-综合环境治理,605069.SH,605069,17
建筑材料-建筑材料-玻璃玻纤,600176.SH,600176,17
基础化工-化学原料-其他化学原料,000691.SZ,000691,33
基础化工-塑料制品-其他塑料制品,603330.SH,603330,17
基础化工-化学制品-其他化学制品,688625.SH,688625,17
环保-环境治理-大气治理,603177.SH,603177,17
机械设备-轨交设备-轨交设备Ⅲ,002972.SZ,002972,33
轻工制造-家居用品-其他家居用品,603272.SH,603272,22
基础化工-化学原料-氯碱,000510.SZ,000510,33
电子-电子化学品-电子化学品Ⅲ,603002.SH,603002,17
建筑装饰-建筑装饰-装饰园林,002713.SZ,002713,33
环保-环境治理-水务及水治理,603903.SH,603903,17
轻工制造-家居用品-成品家居,603313.SH,603313,17
机械设备-通用设备-其他通用设备,002272.SZ,002272,33
医药生物-化学制药-化学制剂,003020.SZ,003020,33
电子-消费电子-消费电子零部件及组装,600203.SH,600203,17
建筑材料-建筑材料-玻璃玻纤,002080.SZ,002080,33
建筑装饰-建筑装饰-装饰园林,002989.SZ,002989,33
机械设备-专用设备-其他专用设备,603011.SH,603011,17
建筑装饰-建筑装饰-工程咨询服务,000779.SZ,000779,33
房地产-房地产-住宅开发,000668.SZ,000668,33
建筑材料-建筑材料-其他建材,603038.SH,603038,17
建筑装饰-建筑装饰-装饰园林,600234.SH,600234,17
基础化工-化学制品-有机硅,603155.SH,603155,17
家用电器-白色家电-家电零部件,001268.SZ,001268,33
机械设备-通用设备-机床工具,002903.SZ,002903,33
建筑装饰-建筑装饰-装饰园林,603137.SH,603137,17
医药生物-化学制药-化学制剂,600488.SH,600488,17
房地产-房地产-住宅开发,600246.SH,600246,17
机械设备-通用设备-其他通用设备,603201.SH,603201,17
电力设备-光伏设备-光伏电池组件,002056.SZ,002056,33
电子-半导体-分立器件,688172.SH,688172,17
基础化工-化学制品-氟化工,002326.SZ,002326,33
机械设备-通用设备-仪器仪表,002767.SZ,002767,33
电子-元件-印制电路板,002579.SZ,002579,33
计算机-软件开发-横向通用软件,600288.SH,600288,17
电力设备-风电设备-风电零部件,603063.SH,603063,17
食品饮料-食品加工制造-休闲食品,603777.SH,603777,17
机械设备-专用设备-其他专用设备,001395.SZ,001395,33
电子-元件-印制电路板,002815.SZ,002815,33
电子-半导体-数字芯片设计,603316.SH,603316,17
建筑装饰-建筑装饰-专业工程,601133.SH,601133,17
基础化工-化学制品-氟化工,002407.SZ,002407,33
电子-半导体-半导体材料,002119.SZ,002119,33
电子-半导体-半导体材料,600206.SH,600206,17
有色金属-小金属-钨,002842.SZ,002842,33
有色金属-小金属-其他小金属,002167.SZ,002167,33
机械设备-专用设备-其他专用设备,002816.SZ,002816,33
电子-半导体-集成电路封测,002185.SZ,002185,33
机械设备-自动化设备-工控设备,603283.SH,603283,17
国防军工-军工装备-航空装备,603261.SH,603261,17
公用事业-燃气-燃气Ⅲ,001331.SZ,001331,33
基础化工-塑料制品-改性塑料,002768.SZ,002768,33
基础化工-塑料制品-合成树脂,605589.SH,605589,17
电子-元件-被动元件,002199.SZ,002199,33
家用电器-白色家电-家电零部件,603657.SH,603657,17
电力设备-电网设备-输变电设备,603045.SH,603045,17
汽车-汽车零部件-其他汽车零部件,002965.SZ,002965,33
电子-半导体-半导体设备,603690.SH,603690,17
机械设备-自动化设备-工控设备,605288.SH,605288,17
电子-其他电子-其他电子Ⅲ,002859.SZ,002859,33
建筑装饰-建筑装饰-装饰园林,002856.SZ,002856,33
电子-电子化学品-电子化学品Ⅲ,603115.SH,603115,17
电力设备-电池-其他电池,603031.SH,603031,17
有色金属-小金属-其他小金属,002428.SZ,002428,33
机械设备-通用设备-其他通用设备,603757.SH,603757,17
电子-元件-被动元件,000636.SZ,000636,33
机械设备-工程机械-工程机械Ⅲ,605389.SH,605389,17
国防军工-军工电子-军工电子Ⅲ,603678.SH,603678,17
电子-元件-印制电路板,002552.SZ,002552,33
电子-元件-被动元件,603738.SH,603738,17
医药生物-化学制药-原料药,603538.SH,603538,17
通信-通信设备-通信网络设备及器件,001267.SZ,001267,33
建筑装饰-建筑装饰-装饰园林,605178.SH,605178,17
汽车-汽车零部件-底盘与发动机系统,603040.SH,603040,17
商贸零售-零售-百货零售,600857.SH,600857,17
机械设备-专用设备-纺织服装设备,003036.SZ,003036,33
轻工制造-包装印刷-包装,003018.SZ,003018,33
电子-元件-印制电路板,002913.SZ,002913,33
轻工制造-家居用品-定制家居,002853.SZ,002853,33
基础化工-塑料制品-其他塑料制品,603580.SH,603580,17
电子-其他电子-其他电子Ⅲ,001287.SZ,001287,33
机械设备-通用设备-金属制品,603270.SH,603270,17
国防军工-军工电子-军工电子Ⅲ,001270.SZ,001270,33
环保-环保设备-环保设备Ⅲ,603324.SH,603324,17
电力设备-电网设备-电气自控设备,002980.SZ,002980,33
机械设备-自动化设备-工控设备,002957.SZ,002957,33
通信-通信设备-通信网络设备及器件,002281.SZ,002281,33
汽车-汽车零部件-汽车电子电气系统,002937.SZ,002937,33
建筑装饰-建筑装饰-专业工程,603163.SH,603163,17
基础化工-化学制品-其他化学制品,002971.SZ,002971,33
电子-元件-被动元件,002138.SZ,002138,33
机械设备-自动化设备-工控设备,603203.SH,603203,17
建筑材料-建筑材料-其他建材,002718.SZ,002718,33
汽车-汽车零部件-底盘与发动机系统,002536.SZ,002536,33
机械设备-专用设备-能源及重型设备,603391.SH,603391,17
基础化工-化学制品-其他化学制品,603120.SH,603120,17
通信-通信设备-通信终端及配件,603083.SH,603083,17
机械设备-自动化设备-激光设备,000988.SZ,000988,33
电子-消费电子-消费电子零部件及组装,001314.SZ,001314,33
电子-半导体-半导体设备,003043.SZ,003043,33
有色金属-能源金属-镍,605376.SH,605376,17
电子-元件-印制电路板,603459.SH,603459,17
机械设备-通用设备-其他通用设备,688433.SH,688433,17
机械设备-自动化设备-激光设备,002008.SZ,002008,33
电子-元件-印制电路板,002384.SZ,002384,33
电子-半导体-数字芯片设计,001309.SZ,001309,33
电子-元件-印制电路板,002636.SZ,002636,33
建筑装饰-建筑装饰-装饰园林,002620.SZ,002620,33
机械设备-专用设备-其他专用设备,603800.SH,603800,17
建筑装饰-建筑装饰-装饰园林,002789.SZ,002789,33
电子-光学光电子-面板,600707.SH,600707,17
电子-电子化学品-电子化学品Ⅲ,603435.SH,603435,17
电子-半导体-半导体材料,605358.SH,605358,17
电力设备-电网设备-输变电设备,600379.SH,600379,17
房地产-房地产-住宅开发,002208.SZ,002208,33
汽车-汽车零部件-其他汽车零部件,603211.SH,603211,17
有色金属-能源金属-锂,002192.SZ,002192,33
机械设备-自动化设备-其他自动化设备,605186.SH,605186,17
基础化工-化学纤维-粘胶,000677.SZ,000677,33
轻工制造-家居用品-其他家居用品,603021.SH,603021,22
机械设备-通用设备-金属制品,002931.SZ,002931,33
机械设备-专用设备-纺织服装设备,600302.SH,600302,22
电子-光学光电子-面板,603773.SH,603773,17
电子-光学光电子-LED,002723.SZ,002723,33
电子-光学光电子-LED,603679.SH,603679,17
建筑装饰-建筑装饰-装饰园林,002963.SZ,002963,33
机械设备-通用设备-金属制品,002843.SZ,002843,33
机械设备-通用设备-其他通用设备,603090.SH,603090,17
公用事业-燃气-燃气Ⅲ,605090.SH,605090,17
汽车-汽车零部件-其他汽车零部件,002921.SZ,002921,33
电子-元件-印制电路板,002463.SZ,002463,33
电子-半导体-半导体材料,002409.SZ,002409,33
轻工制造-家居用品-文娱用品,002348.SZ,002348,33
基础化工-橡胶制品-其他橡胶制品,603650.SH,603650,17
电力设备-电网设备-输变电设备,002350.SZ,002350,33
机械设备-专用设备-其他专用设备,603895.SH,603895,17
电子-电子化学品-电子化学品Ⅲ,002741.SZ,002741,33
电子-消费电子-消费电子零部件及组装,002993.SZ,002993,33
基础化工-塑料制品-膜材料,000920.SZ,000920,33
基础化工-塑料制品-膜材料,601208.SH,601208,17
基础化工-化学制品-其他化学制品,603683.SH,603683,17
机械设备-通用设备-机床工具,002943.SZ,002943,33
家用电器-白色家电-家电零部件,002290.SZ,002290,33
电子-元件-印制电路板,603186.SH,603186,17
机械设备-通用设备-金属制品,002795.SZ,002795,33
电子-其他电子-其他电子Ⅲ,600353.SH,600353,17
电子-消费电子-消费电子零部件及组装,603595.SH,603595,22
房地产-房地产-住宅开发,000609.SZ,000609,33
电力设备-光伏设备-硅料硅片,603398.SH,603398,22
食品饮料-食品加工制造-其他食品,600381.SH,600381,22
汽车-汽车零部件-底盘与发动机系统,605133.SH,605133,17
建筑装饰-建筑装饰-专业工程,603929.SH,603929,17
电子-半导体-半导体材料,603991.SH,603991,17
电力设备-其他电源设备-其他电源设备Ⅲ,002851.SZ,002851,33
基础化工-非金属材料-非金属材料Ⅲ,001359.SZ,001359,33
电子-电子化学品-电子化学品Ⅲ,603256.SH,603256,17
电子-元件-印制电路板,001389.SZ,001389,33
电子-消费电子-消费电子零部件及组装,603052.SH,603052,17
基础化工-非金属材料-非金属材料Ⅲ,603688.SH,603688,17
有色金属-能源金属-锂,002466.SZ,002466,33
电子-电子化学品-电子化学品Ⅲ,603931.SH,603931,17
机械设备-自动化设备-机器人,002747.SZ,002747,33
电子-元件-被动元件,002484.SZ,002484,33
电力设备-电机-电机Ⅲ,920100.BJ,920100,151
电子-电子化学品-电子化学品Ⅲ,603078.SH,603078,17
基础化工-化学制品-其他化学制品,603285.SH,603285,17
机械设备-自动化设备-工控设备,002975.SZ,002975,33
